XgBoostRegLin_Depth7,Keras,XGBoost
5.97732257843,6.48572015762,5.71944570541
4.93275499344,4.49719762802,5.04658603668
3.953977108,4.97062587738,4.19381332397
3.91204810143,4.64599227905,3.9473130703
6.40763139725,7.36910867691,6.31533050537
1.96280801296,2.6073217392,1.95211446285
6.81436347961,7.96303844452,6.88075256348
6.16752910614,6.28706264496,6.22431373596
4.97272062302,5.58089780807,5.07386207581
7.08737945557,7.95025491714,7.15302324295
4.9074473381,6.71096897125,5.09834766388
5.61588001251,6.87129020691,5.92218017578
6.52351045609,7.81493663788,6.68380689621
4.64041996002,4.40077877045,4.53046512604
7.78967571259,8.01527786255,7.81340122223
7.35615301132,7.97105884552,7.4196767807
7.37862253189,8.00657463074,7.35003089905
7.92902708054,7.99524497986,7.92161273956
6.86405992508,7.70888519287,7.02210903168
4.76869106293,5.109187603,4.59014320374
7.32637262344,7.99709606171,7.04772186279
6.29546308517,6.0764093399,6.27991533279
6.84281158447,7.05617618561,6.79252481461
7.79517555237,8.00655269623,7.82090044022
5.46499586105,6.71575546265,5.72059392929
7.57078123093,7.94725751877,7.4747133255
6.2190823555,7.60351228714,6.31265640259
7.68778038025,7.99885845184,7.64871501923
4.48615694046,5.12570428848,4.42258453369
2.93588590622,6.86363267899,2.91820454597
6.84241294861,7.31278753281,6.7352180481
3.34845280647,3.46405076981,2.93563365936
6.06547784805,6.29813289642,6.0542383194
5.67084789276,6.56994628906,5.74872493744
5.35207462311,6.52558660507,5.42558813095
6.86941385269,7.8632106781,7.02919483185
2.19720125198,2.38611459732,2.65559530258
6.59502601624,7.26524114609,6.62529659271
5.13314199448,6.45368051529,4.93034934998
4.75261259079,4.56269073486,4.65245628357
7.72310066223,7.96125793457,7.77667188644
6.94382572174,7.94522333145,7.12861013412
5.58087587357,3.26858067513,4.45140075684
6.34841966629,7.96088886261,6.32992219925
6.02652645111,5.77023077011,6.05564498901
7.70111703873,7.96325826645,7.65727376938
6.78795719147,7.18568325043,6.80082654953
6.06277608871,6.48080205917,6.05118274689
7.24038553238,7.98854970932,7.2356300354
6.25832843781,7.1054353714,6.29474401474
3.7080385685,5.87514781952,3.97703671455
6.05465126038,6.58468341827,5.87131786346
4.0379114151,4.87855768204,3.77128577232
7.24351835251,7.78547334671,7.10239887238
6.03757572174,6.71696186066,5.75762414932
5.14920568466,5.29985952377,5.19613933563
5.79454231262,6.02333068848,5.68441009521
6.57073354721,7.40605735779,6.62028932571
6.04570627213,7.05383253098,6.21455001831
4.4422082901,2.95026659966,4.01861810684
7.31427764893,7.34151697159,7.28339624405
7.42325687408,7.42754364014,7.3002872467
5.94487524033,7.30106830597,5.79984903336
7.44334506989,8.01631832123,7.43339061737
6.71997070312,6.93715572357,6.69312238693
7.58482503891,8.00937461853,7.78602743149
5.0803771019,6.21160888672,5.02250003815
3.26336956024,3.02993321419,3.33143901825
6.51336336136,6.72646617889,6.57528495789
5.13832807541,7.95867919922,5.30260324478
4.91918802261,5.09326124191,4.95231676102
3.94571208954,5.17067146301,3.65291237831
6.74936246872,7.22755670547,6.64349126816
6.76853704453,7.63513231277,6.844145298
4.74220228195,5.05137443542,4.82580327988
7.0579996109,7.51128101349,6.50311040878
6.30556774139,4.20369005203,6.22392988205
7.33180141449,7.96637868881,7.2855963707
5.4799747467,5.60117435455,5.68723535538
4.74942779541,5.88896942139,4.60590457916
6.1017870903,6.7813744545,6.02881193161
2.01291131973,1.60703325272,1.85474574566
6.96243810654,7.70410108566,6.76502656937
0.217224061489,1.13062143326,0.245560109615
6.73551702499,7.79942798615,6.72220849991
2.36198186874,2.49346590042,2.82118463516
5.62421560287,6.20026493073,6.20474147797
3.40498304367,2.73973083496,3.74075341225
6.07560777664,6.98360490799,6.09323215485
6.93948364258,7.18311834335,6.84894561768
5.76335716248,6.12239122391,5.57430315018
5.47063970566,6.28498697281,5.46334123611
5.96973514557,6.19222784042,6.24325561523
6.13905858994,6.43666648865,6.11593198776
7.42524766922,7.94449567795,7.45010185242
6.77982950211,7.49853229523,6.86955833435
8.05480003357,7.98327064514,8.09426498413
6.71220111847,7.32614660263,6.85284471512
6.24428272247,7.66440486908,6.50475311279
7.10772514343,7.61796331406,7.11353588104
4.24946975708,4.05394649506,4.42308330536
7.17019414902,7.38421297073,7.20543527603
5.19920396805,7.29294729233,5.26588153839
4.94658613205,4.88265991211,4.7676820755
7.03484869003,7.36204147339,7.15226411819
6.13206100464,4.68714523315,6.31674766541
3.37907028198,3.94006705284,3.24101209641
5.38579368591,5.96851921082,5.31796836853
4.66144657135,3.79869270325,4.4712767601
6.95873975754,7.32050037384,6.75852489471
5.97979354858,7.8754863739,6.2469291687
5.1326880455,5.75662183762,5.12204885483
8.04758262634,8.01922225952,7.92255973816
6.05808353424,5.67938804626,6.06747055054
5.25621986389,5.70492076874,5.30340862274
6.76941251755,7.23633956909,6.67715597153
7.3671207428,7.87676048279,7.3856549263
6.44317245483,7.04689216614,6.53153419495
3.07913923264,2.97432756424,3.04728269577
5.043633461,6.07248401642,5.25951147079
5.83174085617,6.20884847641,5.91405344009
5.83023071289,5.69745445251,5.68954133987
7.87394142151,7.928211689,7.86307382584
5.4870724678,6.40672063828,5.37446832657
5.39438772202,6.03809213638,5.09163331985
2.27292513847,2.17938661575,2.3897600174
4.31519126892,4.59344005585,4.29560852051
5.26465559006,5.49501752853,5.30565643311
4.21811723709,3.45712351799,4.12220668793
7.56666040421,7.90762519836,7.61481189728
6.85996007919,7.59245824814,6.4787569046
6.27141714096,6.74038410187,6.19097852707
5.98867273331,5.62270784378,6.1827583313
7.35397100449,7.96440887451,7.26484918594
7.59178161621,7.99720668793,7.66446304321
4.78107452393,5.49100637436,4.9872713089
7.85261726379,7.97284221649,7.84249353409
2.28000712395,2.45623683929,2.63367009163
7.15416955948,7.94146299362,7.01361846924
7.17881345749,7.95911026001,7.26057910919
6.20010137558,5.97270774841,6.23920869827
6.64377403259,7.15707492828,6.63656806946
6.44502830505,7.91112518311,6.45790910721
5.23234033585,3.39233970642,5.00886583328
7.31738901138,7.88843822479,7.39589738846
2.96934294701,2.98734879494,3.13853263855
6.82360553741,6.68417787552,6.86438417435
7.7171664238,7.99640226364,7.7317905426
5.87131929398,7.20052909851,5.96499013901
2.63235139847,2.25206899643,2.88742113113
3.07733750343,2.59888601303,3.15821909904
5.9707942009,6.73253440857,5.99571800232
5.76639509201,7.13325977325,5.320104599
3.1779024601,3.28239965439,3.12741494179
4.27008628845,2.95275735855,4.12417602539
4.1630897522,4.75937843323,4.13928413391
7.00522470474,7.97600364685,7.05830383301
7.72036027908,7.96962928772,7.72187995911
3.45978784561,3.01487851143,4.14479351044
4.09565734863,2.27812957764,3.74584817886
5.25363826752,5.38561201096,5.52937459946
6.99914503098,7.97743606567,7.10633039474
7.81711530685,8.01357746124,7.83241271973
5.87613296509,6.21047115326,5.66414833069
6.47195386887,6.71042871475,6.06186199188
2.52430343628,2.32170200348,2.80805039406
5.5398516655,5.96815490723,5.6962018013
7.06757497787,7.98258686066,6.93105077744
7.65281391144,7.98391103745,7.754737854
5.66709756851,5.95607948303,5.85383749008
7.35545730591,7.8313574791,7.38722848892
6.6148982048,7.54377746582,6.58150243759
5.78191614151,5.54584312439,5.82455205917
3.59769582748,5.62519550323,3.71995997429
7.01076507568,7.96220397949,6.98194217682
6.57804822922,6.42511940002,6.46947956085
6.62289810181,6.89340925217,6.5166258812
4.92773675919,5.95225524902,5.11721134186
6.96373414993,7.79016971588,6.70275163651
6.84761667252,7.69282913208,6.91931009293
3.74792456627,2.67124128342,3.79764389992
5.24745178223,5.92968130112,4.91989994049
4.36170005798,4.85852622986,4.66588926315
6.87730932236,6.7914018631,6.8792886734
7.77693891525,8.04096221924,7.75157737732
6.54115962982,6.7156124115,6.36606454849
6.29112911224,6.4025812149,6.33352184296
3.0323009491,3.02277493477,3.0559823513
1.39053237438,1.22895860672,1.43567824364
7.34388017654,7.93921375275,7.36722612381
5.1842675209,5.87833309174,5.05831861496
7.00970840454,6.29356622696,7.10742473602
5.18963289261,5.93560791016,4.96588659286
6.50484418869,7.93930578232,6.619328022
6.43220186234,6.46743583679,6.34492969513
6.03142499924,7.96100568771,6.23943710327
5.16684675217,5.6374130249,5.1238951683
7.35440731049,7.95835733414,7.41217327118
1.99412572384,1.67170333862,1.9349899292
3.94577527046,2.87353801727,3.96868443489
7.21244955063,7.99621105194,7.39891052246
5.88135814667,7.39806747437,6.26378917694
3.26167416573,4.75428628922,3.59785294533
7.84586334229,8.00230026245,7.83110046387
6.99662160873,6.69216299057,6.97898769379
6.64001369476,7.73274230957,6.92340421677
2.17624616623,1.53460025787,1.58495366573
3.71626257896,3.69743895531,3.57277584076
5.18099927902,4.89600801468,5.15832328796
6.21945095062,6.88447713852,6.39134120941
7.42326259613,7.99928998947,7.29078531265
6.27452421188,6.29432487488,6.49862527847
3.80562090874,4.79337644577,3.75365138054
4.52328205109,4.06765174866,4.62734699249
7.20165109634,7.88787269592,7.18359184265
4.1519536972,3.84834861755,3.80393815041
3.39374685287,3.6608607769,3.45055603981
4.96736526489,5.61381673813,5.12903642654
5.77056646347,5.25891113281,5.55045843124
7.33645820618,7.97482442856,7.26125049591
6.57961511612,7.50504493713,6.33630514145
3.02306342125,3.06456303596,3.17500209808
5.83218002319,5.9315571785,5.72802639008
5.38134527206,5.62685680389,5.525431633
4.43320941925,4.97792243958,4.55579614639
6.72874116898,7.35089159012,6.82137775421
2.78304100037,3.27143454552,2.70404529572
4.86954021454,6.7214884758,4.77177047729
4.81012439728,6.08220100403,4.76634931564
6.50013494492,6.3992099762,6.42518377304
7.08001995087,7.68188476562,6.91910791397
7.21596670151,7.1161570549,7.2345161438
7.60078001022,8.00755882263,7.89034938812
7.50741767883,7.99905252457,7.42899894714
6.45789718628,6.57275390625,6.23785114288
3.88046956062,3.65075945854,4.02885437012
3.58077049255,5.71419477463,3.62614631653
4.32886791229,4.4904294014,4.41232728958
5.525370121,6.84631347656,5.38846063614
4.8261680603,5.35027980804,4.61451768875
4.22645759583,4.77643489838,4.42713260651
7.78705215454,7.97988319397,7.81019687653
6.69537115097,7.50146961212,6.66180181503
5.49808502197,5.83793497086,5.59129810333
6.66247749329,6.34532690048,6.21235513687
5.46282672882,5.41609477997,5.50493335724
7.91208457947,7.99946403503,7.90411806107
6.14032888412,6.74844360352,6.03759336472
7.85556507111,7.99298477173,7.8350186348
5.75036048889,6.77851104736,5.84968996048
5.55690574646,6.65686655045,5.52033567429
6.22073507309,6.49110937119,6.37790584564
5.47840738297,3.70638227463,5.53722524643
4.08588123322,4.33364439011,4.3444070816
5.22523021698,6.35317325592,5.1473608017
4.85308885574,5.59614562988,5.12965297699
3.47993659973,4.85557842255,3.88706064224
7.14881467819,7.58650112152,7.23046207428
6.99949836731,7.92652463913,6.99075269699
5.18530511856,5.378013134,5.14462852478
5.84664487839,6.94133090973,5.93083238602
3.5650203228,2.8583111763,3.79033398628
5.91744995117,7.16807508469,5.77134084702
3.43855404854,3.14356827736,3.84932374954
6.25479650497,4.6770734787,6.30602264404
4.64419651031,5.99863529205,4.67130565643
6.41474723816,6.51095438004,6.2977771759
3.03931498528,3.43194961548,3.15073299408
6.94258880615,7.94234466553,6.95781850815
6.04874658585,7.19857978821,6.03138256073
7.52556276321,7.96751832962,7.52934551239
6.55218744278,7.49759149551,6.36983442307
5.50592899323,6.56116771698,5.9475235939
6.16450786591,5.7563533783,6.50167179108
4.5689125061,4.47258281708,4.8047990799
6.56727457047,7.82803201675,6.61256694794
6.7234954834,6.32267856598,6.79386520386
7.46490573883,7.46051454544,7.48912143707
4.71381664276,6.50763845444,5.05913257599
2.62486553192,2.46121549606,2.16210269928
2.72789692879,3.01414060593,2.55700826645
6.50724840164,6.11798477173,6.73783969879
5.95885229111,6.51094532013,5.744328022
6.44798564911,7.45037555695,6.55217933655
3.18072628975,2.76426267624,3.02132129669
7.90683603287,8.02150154114,8.02589702606
7.00156593323,8.01810455322,7.08564424515
6.6151714325,7.07977867126,6.72962093353
6.08513450623,7.88709688187,6.18015146255
7.72609996796,7.96487998962,7.59183311462
6.18273496628,4.83032178879,6.01467752457
7.50657463074,7.99600696564,7.56656074524
7.57458591461,7.86155128479,7.52413272858
6.33548212051,7.1090054512,6.05046272278
4.79674482346,6.24398994446,5.19388961792
4.55535793304,5.32412147522,4.11389827728
1.84761035442,1.65205049515,1.567273736
1.75320732594,2.58181524277,1.69227337837
7.42461872101,7.9637556076,7.3108215332
6.89474821091,7.99373960495,6.97268152237
6.83418989182,5.77124977112,6.49103116989
6.85960817337,7.14400196075,6.60940122604
6.30896759033,6.16641139984,6.33857154846
6.65318107605,7.28236913681,6.68433761597
5.28757429123,6.28706264496,5.36642456055
6.23972606659,6.94306373596,6.39086198807
6.58389234543,7.71422195435,6.36853981018
3.80201005936,5.48992681503,4.1901216507
5.31168746948,5.53900289536,5.14470148087
6.5739979744,7.32193899155,6.67002868652
2.92423057556,2.33442211151,2.74733829498
4.89509248734,6.41965436935,4.77804327011
2.84720516205,3.08109688759,3.09741091728
6.3387556076,6.8437743187,6.12931537628
7.20579481125,7.83543729782,7.16126441956
4.92444753647,4.30818843842,4.99511957169
7.2750248909,7.7440071106,7.13375520706
2.99808502197,2.66006803513,3.05547833443
5.04825687408,5.52903079987,4.91666889191
6.16844367981,7.22527503967,6.34787082672
4.46049499512,6.48005342484,4.85960865021
5.94873189926,5.70785236359,5.87730455399
7.79152870178,8.0014591217,7.86924123764
5.81978178024,6.4002866745,6.03044319153
3.64696359634,3.35523319244,3.87392997742
4.10911893845,2.74459552765,4.16464042664
2.74846768379,2.77588367462,2.68740105629
5.55088090897,6.02283287048,5.60878610611
5.03247976303,6.25807094574,5.75166463852
4.80035829544,4.27781820297,4.54581689835
7.37055635452,7.92826604843,7.3830704689
7.06921195984,6.10897350311,6.80912733078
6.18795967102,7.405169487,6.28079080582
5.54422044754,6.46318626404,5.62343978882
5.28526067734,6.21443033218,5.42400503159
3.10995292664,2.54347705841,3.26600766182
7.23623895645,7.97022819519,7.24243354797
7.28385972977,7.97430562973,7.21046638489
2.51274204254,2.37089204788,2.37298178673
3.8252158165,6.02218151093,4.11275911331
6.17014598846,6.58282756805,6.03886413574
5.33230257034,5.65739822388,5.353910923
6.46635150909,7.15942573547,6.39600944519
5.44727087021,5.96217155457,5.64980173111
7.58850049973,7.95160961151,7.56116724014
7.10661458969,7.83467149734,6.64823150635
7.29589271545,7.81288909912,7.23987197876
3.90723204613,3.26774692535,3.62729430199
5.97885274887,5.93556833267,5.67682218552
6.92810916901,7.19696474075,6.81158733368
5.61957073212,6.5168504715,5.5635099411
7.49211788177,7.98642396927,7.46993112564
6.0778298378,6.22356319427,6.20259809494
5.80051851273,7.80806827545,6.19658613205
3.75981593132,3.94766759872,3.93225646019
2.81508255005,4.61982536316,2.71976590157
2.8035235405,3.07371973991,2.85561513901
7.29298877716,7.90772914886,7.18082332611
5.13768815994,4.73960971832,5.04547834396
6.3450512886,6.72701644897,6.33291101456
7.15753030777,7.35206508636,6.95357084274
6.93733167648,7.8653678894,6.85760498047
4.41211795807,5.99636793137,4.45172834396
7.6869134903,7.9916934967,7.77014970779
7.19794273376,7.97204017639,7.28585004807
6.70607614517,7.3255906105,6.74097204208
6.38338661194,7.17530441284,6.74733972549
2.18480157852,2.0668888092,2.12772798538
4.34408426285,4.34643650055,4.71854352951
3.93480491638,3.92808914185,3.47818589211
7.22868824005,7.99623918533,7.18163728714
6.68909788132,7.92832565308,6.64212989807
6.45194196701,7.94919967651,6.56696748734
0.767536997795,1.05552148819,1.07629227638
3.35022974014,2.39912986755,3.22377967834
4.25819587708,4.69253540039,4.32913255692
2.40070390701,1.90536022186,2.21614646912
6.96867418289,7.94859743118,6.89052677155
6.60846233368,7.38390922546,6.68885564804
5.40485858917,5.25493574142,5.19560670853
6.25995254517,7.36330604553,6.08760309219
5.6783285141,5.85507678986,5.30234718323
7.54124546051,7.97073459625,7.48062038422
5.30678129196,6.13434934616,5.74741077423
2.94842457771,2.08288192749,3.33087968826
5.89998483658,7.16320323944,6.05534219742
3.77191138268,4.62717056274,3.73865914345
4.19418764114,5.10231113434,4.13946437836
6.68068265915,7.83939695358,6.47257900238
3.37264919281,4.86522388458,3.45636224747
7.67932510376,7.9860253334,7.58761453629
6.97044754028,7.80337810516,6.99554538727
6.74456977844,7.12063407898,6.63778591156
4.57046461105,5.86141061783,5.10155534744
5.21214199066,5.69115543365,5.18610429764
6.62171316147,7.63627672195,6.65088796616
2.73418998718,3.1590590477,2.86710381508
7.52773523331,8.02323722839,7.61327981949
2.46405267715,1.88484954834,2.83844780922
4.55874586105,5.89172315598,4.36117172241
3.97790718079,2.60640621185,3.95570158958
5.33759832382,5.98555660248,5.32078742981
1.46022439003,1.37045383453,1.01601302624
6.45657348633,7.53979873657,6.4552283287
4.96190214157,4.87257003784,4.55448293686
7.04766893387,7.85036182404,7.10648775101
7.47882795334,8.00154781342,7.49148654938
7.39268112183,8.00794124603,7.48402929306
5.25234127045,5.91963386536,5.33405065536
6.40066671371,7.75573730469,6.53664875031
6.36520051956,6.51001167297,6.45054531097
6.68057346344,7.96811914444,6.73284482956
4.87117195129,3.11397004128,5.04981040955
7.70185709,7.99070835114,7.95054626465
7.07966041565,7.14206504822,7.13098526001
3.4457025528,2.67834186554,3.64865040779
6.0915594101,6.75880718231,5.97456598282
6.3618183136,7.72132062912,6.3351688385
7.67871522903,7.97347784042,7.77193069458
2.47690677643,2.13853311539,3.04149913788
7.15907526016,7.7531003952,7.09770774841
6.76179027557,7.79486131668,6.847843647
7.39789390564,7.96967220306,7.34177970886
5.14657402039,6.12426948547,5.32793903351
7.82746124268,8.02904891968,7.8231420517
5.52582025528,5.11771059036,5.40815353394
7.48830318451,8.02115917206,7.56006002426
5.8994717598,6.1388130188,6.04809427261
2.50301289558,2.54269933701,2.15523815155
5.3556137085,3.92665100098,5.2084736824
6.35271215439,6.74483346939,6.36095809937
5.98979377747,6.29980945587,5.70449781418
5.23995399475,5.51581144333,5.09192705154
3.92172718048,2.59063243866,3.49967241287
7.61192512512,7.96060228348,7.67096757889
7.49533939362,7.67550563812,7.44853115082
7.0143828392,7.50553607941,6.87631845474
7.18124723434,7.97277545929,7.26682472229
7.31655836105,7.97551965714,7.22010993958
6.45747709274,6.78250741959,6.29769515991
5.99411153793,6.39299964905,5.28408050537
5.84386014938,6.69221496582,5.64283847809
5.63154411316,5.77973175049,5.53630256653
5.99935674667,6.40812110901,5.76830625534
6.60465764999,7.95314502716,6.58695840836
3.25304269791,5.47338819504,3.28154778481
6.50570726395,6.05978775024,6.58670043945
7.23479557037,8.00697898865,7.12101507187
7.50473022461,7.97434902191,7.47256994247
4.41701889038,5.24232292175,4.6278963089
5.68147134781,6.34873914719,5.84479093552
6.33654880524,7.84006404877,6.69896459579
2.53166651726,1.48049640656,2.02624940872
3.76381325722,2.69793081284,4.26545524597
6.40553045273,6.65839576721,6.43537712097
4.69292593002,3.17867708206,4.83167314529
7.67749500275,8.02900505066,7.70356082916
6.73472452164,7.37470436096,7.22940731049
7.38950967789,7.97919273376,7.35298252106
6.85048675537,7.5389175415,6.81960678101
7.02708053589,7.90569162369,6.98227882385
5.75193500519,5.21221637726,5.78762769699
7.81075668335,8.01379585266,7.9147400856
7.09641075134,7.95706558228,6.86018133163
7.47956228256,8.02073478699,7.02520942688
5.96268415451,6.05379104614,5.56294679642
5.55312347412,6.14396762848,5.74592018127
6.46612548828,7.03484916687,6.15804862976
4.26005458832,5.3903875351,4.44947242737
7.05981683731,7.31107664108,7.04072189331
5.7708106041,7.14750432968,6.05007696152
6.31729698181,6.22661209106,6.26943254471
2.68412446976,2.27298355103,2.4493534565
4.91800355911,3.25803303719,4.81118679047
7.30808258057,7.73282670975,7.35246562958
6.73347902298,7.65041160583,6.55456638336
4.14595651627,6.44647693634,4.57347726822
7.35367012024,7.96092891693,7.38720798492
2.52093458176,2.2895731926,2.57103443146
6.96939945221,7.74510478973,7.24457645416
7.03380393982,7.95838069916,7.0332942009
7.4168844223,7.96932983398,7.54990816116
7.29800319672,7.99332714081,7.27830934525
6.34892320633,7.06834793091,6.18132448196
5.65217208862,3.81419277191,5.56126022339
6.20393753052,6.01267242432,6.24197292328
4.71081066132,5.51896572113,4.91939353943
7.75623607635,7.96081733704,7.67577409744
4.45507574081,4.77790021896,4.54348182678
4.08195209503,3.90339565277,4.04905033112
4.68819332123,5.18103027344,4.59052276611
5.78971242905,6.37786149979,5.86515569687
5.95655250549,5.45188379288,5.97776699066
5.78232765198,6.39636230469,6.09609413147
6.90600967407,7.85383701324,7.00975751877
2.31606531143,2.02698373795,2.15345430374
3.95762276649,4.89233350754,4.06867218018
6.69040584564,7.12282752991,6.64668893814
6.41759157181,6.42906427383,6.38553905487
7.79301261902,7.99207496643,7.79106521606
7.42669153214,7.96843957901,7.42872810364
1.71737086773,2.37372589111,1.94689393044
4.80276727676,4.25342750549,4.81795978546
7.28950786591,7.76176357269,7.26792144775
7.63705301285,7.97073078156,7.69275522232
5.26483869553,6.93301391602,5.68490743637
6.03982019424,7.26829004288,6.23986053467
3.31653642654,2.63706684113,3.23611426353
4.96208000183,5.91858100891,5.03224754333
