LogisticRegression,XgBoostRegLin,XgBoostRegLin_Depth8,XgBoostRegLin_Depth7,Keras,XGBoost,Keras2
8,6.96736812592,6.88727378845,6.83356714249,7.85043239594,6.72548675537,7.72045135498
6,5.61256837845,5.56337070465,5.49255990982,5.80056238174,5.47992420197,5.63023281097
7,6.49011516571,5.92744064331,5.86940717697,6.81871128082,5.81641721725,6.42737865448
8,6.92465353012,6.74935913086,6.86260080338,7.1707239151,6.74164628983,7.13641452789
6,3.46073436737,3.5552611351,3.75338077545,3.18837428093,3.8513610363,3.18016815186
8,6.79323577881,6.91233825684,6.8392663002,7.07663106918,6.8120765686,7.4627122879
8,7.92859077454,7.97008943558,7.83028697968,7.94688749313,7.91213512421,7.89332818985
2,5.5674943924,5.68872070312,5.50965881348,6.15455627441,5.86186218262,5.84111690521
8,7.43905830383,7.35035228729,7.10796308517,7.84068059921,7.04444217682,7.75063037872
8,6.6321144104,6.63476800919,6.5335650444,7.12233924866,6.52705669403,7.31387472153
6,6.10729408264,5.97236728668,5.84414958954,6.52804517746,5.7767162323,6.2185959816
6,5.30631303787,5.42380237579,5.30152702332,6.28910779953,5.33952379227,5.81354618073
6,5.72529602051,5.08744525909,4.86279058456,4.12638664246,5.0553560257,4.49531936646
8,8.0401096344,7.91182565689,7.84656763077,8.01553344727,7.93265151978,7.91327857971
7,5.38490724564,5.47402477264,5.5565571785,7.08340597153,5.51617956161,6.3368935585
8,7.19244813919,7.07469272614,6.96907424927,7.61661338806,6.92457580566,7.02971696854
6,5.99170303345,5.80880117416,5.70691823959,5.92867088318,5.64366388321,5.83157348633
7,5.46484661102,4.7717218399,4.93884801865,6.13871002197,5.15438556671,6.54230928421
8,6.8193602562,6.95043706894,7.03857088089,7.71008062363,7.13675260544,7.62781238556
8,6.93851184845,7.14366006851,7.0253276825,7.77989435196,7.10511493683,7.57459783554
8,6.07299900055,6.33033275604,6.20590162277,6.95816755295,6.28278207779,6.64562654495
8,6.67204761505,7.00415086746,7.22632312775,6.63071775436,7.29569339752,6.85193634033
6,3.79465341568,3.61140608788,3.55120158195,4.26180362701,3.18550539017,4.4425945282
4,2.42102313042,2.90798568726,2.99055981636,4.25316429138,3.20842933655,5.08809804916
7,4.58050966263,4.19379997253,4.24513626099,5.79698085785,4.87508106232,6.03080034256
6,6.46074390411,6.4216170311,6.40546607971,6.15528774261,6.49980449677,6.06641197205
2,2.16281986237,2.99538087845,3.0564661026,3.20031619072,3.29009366035,3.33473372459
8,7.56567621231,7.52819395065,7.50562953949,7.85736274719,7.30075979233,7.79164791107
8,6.97848939896,6.81475496292,6.77523374557,7.24816322327,6.81807851791,7.7635846138
2,2.4338259697,2.54675078392,2.99907326698,2.6483206749,2.54420638084,2.62000274658
6,5.7392745018,5.52733135223,5.62643623352,5.9498295784,5.45095062256,5.88112211227
8,7.75834131241,7.5891251564,7.59767627716,7.89062309265,7.5494184494,7.78317070007
8,7.34250879288,6.94822025299,7.0019698143,7.34242916107,6.2008600235,7.01650381088
5,4.89636325836,4.89676427841,4.84388875961,5.38046264648,4.80688333511,5.10917854309
1,1.40947329998,2.07725572586,2.2049779892,2.15062427521,2.69404578209,2.30132102966
8,6.84195709229,6.91618776321,6.85406637192,7.85107660294,6.98077249527,7.70194530487
8,6.65355491638,6.64010572433,6.67015790939,7.18863630295,6.48435258865,7.33237218857
6,5.32670497894,5.05182600021,5.11277294159,5.59401273727,4.45454597473,5.52841281891
4,5.34180831909,5.09107065201,5.05571556091,5.34290599823,5.19112682343,5.35080289841
5,2.9648630619,3.91691708565,4.22250699997,4.45426130295,4.33093929291,4.10081386566
8,7.61074972153,7.58041667938,7.59740161896,7.84622383118,7.43502378464,7.77728462219
8,7.90392494202,7.78259420395,7.73102521896,7.91634321213,7.83154726028,7.79533338547
2,1.44218301773,1.39417409897,1.54540455341,0.652006149292,1.01590943336,1.69749498367
6,5.41967344284,5.06008577347,5.02349472046,6.32823371887,4.80561065674,5.96734380722
8,6.46631193161,6.58481550217,6.55515670776,6.58098173141,6.81372880936,6.69381999969
8,7.38795185089,7.58647966385,7.53394031525,7.83814048767,7.54988670349,7.77493000031
8,7.85280179977,7.87755537033,7.85320138931,7.89410066605,7.92005300522,7.79393053055
1,1.34615445137,1.51941549778,1.88555955887,2.3631644249,1.86674249172,2.32899904251
5,1.81829822063,2.22752857208,2.4710354805,2.3765745163,2.59201979637,2.6389913559
8,7.00977182388,6.87907409668,6.67062664032,7.62049293518,6.55382156372,7.58045625687
2,1.81073617935,1.55478405952,1.6847820282,2.09972810745,1.84411048889,2.25798130035
6,6.45708322525,5.91360616684,5.80138349533,5.84147310257,5.50240945816,5.79956388474
8,7.80377149582,7.67667865753,7.66057300568,7.89018964767,7.54538822174,7.77883481979
1,2.40957069397,2.75115728378,2.70484447479,4.5679769516,3.37200284004,3.97794747353
8,6.62649154663,6.56749153137,6.56669473648,7.82348060608,6.80544948578,7.67799663544
8,6.90953874588,6.92075824738,6.9713177681,7.55855607986,6.91442918777,7.43926477432
6,5.52020835876,5.5254907608,5.14577960968,4.43512296677,4.65830993652,3.55950069427
8,5.71802568436,5.43585395813,5.2498960495,5.73938989639,4.96400547028,5.8894572258
8,6.72996139526,6.46415710449,6.49876403809,7.39713096619,6.34747171402,7.43368244171
5,3.8459045887,4.23475790024,4.27452468872,4.66593456268,4.21581459045,4.55652332306
1,2.92471861839,3.27616858482,3.34640908241,3.92397594452,3.56836557388,4.07101535797
6,5.78895950317,5.95163011551,5.91234874725,6.63231086731,5.85820770264,6.35130500793
6,6.45378637314,6.17837381363,6.24092435837,7.07018995285,6.21717023849,6.52314758301
8,7.79209852219,7.79206514359,7.77855491638,7.92776489258,7.75798416138,7.8271112442
8,7.68389320374,7.69630241394,7.59962081909,7.88743543625,7.5791554451,7.75661706924
8,4.03828668594,4.94069480896,4.95909690857,5.42823266983,5.15042591095,5.11877393723
4,5.70749998093,5.68552875519,5.41601991653,4.71420907974,5.06061935425,3.97575092316
8,7.90536832809,7.9348359108,7.88540220261,7.91964626312,7.81641435623,7.81713867188
5,4.20497989655,4.08006048203,3.97490000725,4.22618532181,3.86302351952,4.45440006256
8,7.19040155411,7.10751914978,7.02930545807,7.83596754074,7.15122270584,7.68732500076
8,3.84164738655,3.69736719131,3.23371124268,4.52163076401,3.29837942123,4.91686344147
5,1.79619121552,1.64348959923,1.72144269943,1.80014181137,1.68456530571,2.23794937134
5,4.92852735519,4.90815591812,4.93133687973,5.2430100441,4.7915968895,5.26441001892
8,7.29212999344,7.39324092865,7.39246797562,7.84243488312,7.47343826294,7.7024679184
2,2.86961889267,3.23309731483,3.59312438965,4.46167516708,3.80166769028,4.40569639206
8,7.00881671906,6.55829238892,6.71011066437,7.81013011932,6.44208431244,7.77367162704
8,7.18156957626,6.95773696899,6.82124996185,7.58222866058,6.81167268753,7.60582923889
8,7.91643190384,7.82778549194,7.89416456223,7.87330436707,7.8239531517,7.77342176437
6,6.65566062927,6.70070171356,6.78387975693,7.02213430405,6.83582496643,6.9480714798
7,2.3265171051,3.27320504189,3.13548851013,5.69855499268,3.75414633751,5.62259054184
8,7.2228679657,7.14435434341,7.05902385712,7.78819036484,7.09858846664,7.69666576385
5,1.76781380177,3.17075204849,3.57074761391,5.19725227356,3.36411261559,5.41568470001
6,6.43169403076,6.59126281738,6.60484647751,6.5905008316,6.65111017227,7.52626609802
7,3.84671926498,4.10702896118,4.18010997772,5.17996120453,3.95108938217,5.74418067932
2,3.8255674839,3.32696032524,3.15236544609,2.33550786972,2.63302969933,2.50287103653
8,4.46452236176,5.49257850647,5.59929943085,7.7552728653,5.98247432709,7.72671127319
8,7.52389478683,7.18520402908,7.28971385956,7.89134502411,7.08640527725,7.74602127075
2,5.39846134186,5.00514221191,4.7199587822,3.96351933479,4.42352867126,4.03174686432
5,4.58542585373,4.54787778854,4.65722084045,4.97777462006,4.63401317596,4.72848415375
8,7.37934923172,7.48842477798,7.54298734665,7.90829229355,7.59358310699,7.78007984161
8,4.97770357132,4.76515865326,4.74713277817,5.17134904861,4.72655057907,5.8831281662
5,4.27375221252,3.8029282093,3.6547627449,4.5985751152,3.54769086838,4.2454366684
1,1.32510375977,2.10195207596,2.01418995857,5.95109176636,4.6295671463,5.82256603241
6,5.95002126694,5.77360677719,5.75537919998,5.21952056885,5.53196048737,5.69090223312
7,2.14621734619,2.56221342087,2.57709431648,4.0993270874,2.89997816086,4.11581993103
7,4.53845500946,5.35839176178,5.72205591202,6.01203346252,5.15959262848,6.10735559464
6,6.24856185913,5.99962472916,5.89244365692,5.82580757141,5.66756868362,4.80387973785
6,5.76689147949,5.94249248505,5.85008335114,6.05752801895,5.85243558884,5.98960256577
8,8.000664711,8.0892572403,7.93310976028,7.78775167465,7.58257722855,7.65330123901
8,6.13607215881,6.23148775101,6.23799371719,6.73959541321,6.20280218124,6.42748594284
6,6.87325620651,6.88962888718,6.72870445251,7.17286014557,6.75523614883,6.51012945175
8,2.56310033798,3.58980894089,3.89251542091,6.84422206879,4.62859582901,7.0499215126
4,4.1529712677,4.02830410004,4.01547050476,4.06500720978,3.84308838844,4.21224975586
8,7.21801757812,7.08629703522,7.03534698486,7.84525823593,7.09239435196,7.74477672577
8,7.38698196411,7.40017223358,7.38341760635,7.91041755676,7.34723901749,7.66421413422
8,6.59357833862,6.61591339111,6.3664021492,7.31628704071,6.35633325577,7.11177682877
8,7.39808416367,7.5211224556,7.63063144684,7.92757844925,7.70780801773,7.7833237648
7,5.96408128738,5.44696187973,5.30750846863,5.30655670166,4.95273971558,5.09803581238
1,4.86981964111,4.11264705658,3.8492705822,2.70485591888,3.4905602932,2.78385424614
7,6.01682472229,5.51303577423,5.32985067368,6.37758111954,4.63983869553,6.57010221481
8,7.23975324631,7.10217046738,7.07825899124,7.82360887527,6.98118543625,7.64420700073
5,4.43930196762,4.45705699921,4.37736034393,4.55524158478,4.2613697052,4.41035175323
8,7.15696001053,7.10124063492,7.28587579727,7.82513809204,7.34547901154,7.66107559204
8,6.00029802322,5.91233682632,5.84626674652,7.3340010643,6.05536270142,7.30324840546
5,5.2353720665,5.24945497513,5.16156768799,6.23335361481,5.2803440094,6.47726154327
4,5.68648529053,4.83865737915,4.48492574692,4.67105007172,4.45087718964,5.08949184418
8,7.44970750809,7.36669921875,7.32119607925,7.88372135162,7.42036867142,7.69328927994
1,3.25152611732,3.45962166786,3.65530395508,4.51548576355,3.61351799965,4.66356563568
8,3.21978139877,4.19027137756,4.61640119553,5.56503677368,5.31264591217,5.18045806885
8,6.66956281662,6.81989145279,6.72921848297,7.82240200043,6.95098638535,7.70292329788
8,2.48277044296,3.67781019211,4.15924453735,6.06331968307,4.60975313187,6.84600305557
8,7.57578992844,7.09980249405,6.96833848953,7.88340044022,6.98674726486,7.79995012283
8,6.18326330185,6.56274080276,6.76210021973,7.89332103729,6.9939160347,7.73486328125
8,5.98586320877,6.18441104889,6.15581846237,6.11337804794,6.10189390182,6.1014585495
8,6.14206409454,6.19745826721,6.12322378159,6.5762386322,6.10802030563,6.49061250687
8,6.26564788818,5.8769865036,6.01691198349,6.996945858,6.2563700676,7.52641773224
6,4.79436969757,4.25857782364,3.93316507339,3.38435482979,3.90524125099,3.56874537468
2,2.53083014488,2.73170304298,2.85863184929,3.17141842842,3.03495383263,2.8629591465
2,4.96217918396,4.73615837097,4.7484164238,5.30340242386,4.74819755554,5.40615081787
7,5.6747879982,5.62224960327,5.58996295929,6.86432313919,5.48412132263,7.29842376709
8,4.18438816071,4.97454929352,5.75135231018,7.84681844711,6.23067855835,7.69272232056
1,5.51602983475,5.30762958527,5.05508518219,3.72881340981,4.34166574478,3.73872375488
6,6.65128803253,6.56822156906,6.44898223877,6.56058931351,6.1826171875,6.01893758774
2,2.28965425491,2.27800989151,2.29035902023,2.21178817749,2.25053572655,2.52197480202
6,2.92175793648,3.54879808426,4.18370723724,2.75840330124,4.51252937317,5.34906482697
8,6.63087558746,6.87744235992,6.80089235306,7.38572835922,6.57130670547,6.9346280098
6,5.69231033325,5.74532365799,5.74449014664,4.3102350235,5.2710852623,5.27947998047
5,4.12271690369,4.16931724548,4.53106689453,4.69368553162,4.59167575836,4.68587970734
8,6.61892175674,6.62421417236,6.68356227875,7.72333288193,6.67057132721,7.4320807457
4,3.83404660225,3.75103259087,3.73526000977,4.70338106155,3.77447032928,4.74713230133
8,7.16762828827,7.39081430435,7.43542718887,7.88455629349,7.37791728973,7.74721622467
8,6.9181394577,6.8265414238,6.78707075119,7.85857009888,6.5104970932,7.68056488037
8,6.97784090042,6.76203393936,6.72740983963,7.78113412857,6.77830934525,7.68447208405
8,7.41280698776,7.12433099747,7.06869792938,7.79886054993,7.33457565308,7.73374843597
8,7.13382005692,7.22971868515,7.22851800919,7.7608962059,7.26616573334,7.31943273544
8,7.09032869339,7.2437210083,7.2069067955,7.86747694016,7.26726961136,7.72236204147
6,6.08460044861,5.89741802216,5.74693536758,6.11504077911,5.32463264465,6.15531587601
8,7.48847675323,7.52334403992,7.45468521118,7.828166008,7.47377490997,7.63391590118
8,3.38490056992,4.44985485077,4.83016061783,7.0799331665,4.84777736664,6.91576766968
7,6.09568357468,5.88963508606,5.93456220627,7.06529283524,5.95968675613,6.71548175812
7,4.1032781601,4.81505918503,4.96866941452,5.81006765366,4.8729467392,5.94171524048
2,3.88454508781,4.33389806747,4.47963953018,5.09917640686,4.26037120819,5.65149497986
8,6.87641382217,6.40346574783,6.34800338745,7.72832107544,6.19550132751,7.14687681198
8,7.3683514595,6.98045158386,6.85267305374,7.08532524109,6.59883165359,7.14610481262
8,6.8492026329,6.52561950684,6.40424633026,7.04351806641,5.99239826202,7.13798093796
2,4.50919723511,4.24039316177,4.23360061646,3.67913103104,4.12463092804,4.72991847992
8,7.63265323639,7.55581617355,7.59536647797,7.93934965134,7.61911058426,7.81132316589
8,7.44396162033,7.44437980652,7.42688035965,7.83478832245,7.38413333893,7.76160001755
2,2.87550759315,3.07240104675,3.25197052956,3.09217905998,3.10836529732,3.70826101303
8,6.61873912811,6.67298650742,6.7433013916,6.78089094162,6.52159261703,6.40536689758
2,2.30064582825,2.43748903275,2.75880074501,2.28005313873,2.76484322548,2.23235273361
8,7.34866905212,7.29961585999,7.25034379959,7.89913129807,7.3525056839,7.80672931671
1,1.75698459148,1.79008424282,1.97886824608,1.72613954544,1.94891953468,1.85334205627
2,4.08959102631,3.92585253716,3.59388613701,2.59558916092,2.98230147362,2.57929444313
8,7.76776885986,7.7501449585,7.7348651886,7.89817380905,7.80324792862,7.79998493195
8,3.60720849037,4.42158031464,3.98652672768,5.13552331924,4.52387094498,4.78715515137
7,3.04726362228,3.69462180138,3.98620820045,6.09154701233,4.36360263824,5.8723077774
6,5.6670627594,5.6566195488,5.68667268753,4.9137468338,5.44206094742,5.35443019867
1,1.79900419712,2.8906109333,2.5951051712,5.28282356262,3.26559400558,4.0717253685
6,6.98763656616,7.05792188644,7.03495836258,7.28771495819,6.99700927734,7.6245803833
1,6.27412080765,5.92519950867,5.67411756516,5.53951597214,5.32959508896,5.70164012909
6,6.28628921509,6.20800876617,6.14963531494,6.65162563324,6.13620281219,7.18441486359
8,6.99210596085,7.07708311081,7.03894853592,7.85312747955,7.08719396591,7.76809453964
8,6.13067865372,6.16555500031,6.14977264404,6.77966690063,6.12644958496,6.4620013237
8,6.92016744614,6.9131026268,6.85819005966,7.84321212769,6.97656154633,7.70087146759
1,2.44678449631,2.52641868591,2.22548222542,1.89121580124,2.36520385742,1.76778841019
8,7.02812433243,6.95261096954,6.89036369324,7.85239934921,7.06139993668,7.77326869965
8,6.93396282196,6.60311889648,6.60878372192,7.61362314224,6.53776216507,7.33221817017
8,6.83207607269,6.68851518631,6.70939922333,7.71310806274,6.64882802963,7.46737146378
2,1.6137342453,2.15488600731,2.36744189262,3.20184731483,2.98713374138,2.53746652603
8,5.70754861832,5.7756152153,5.89791059494,6.54537963867,5.90731287003,6.74279260635
5,3.23523831367,3.6231534481,3.78802061081,3.60309076309,4.06504249573,3.6287817955
8,5.99252748489,5.82763910294,5.77894449234,5.8959441185,5.74014663696,6.33185434341
7,2.6589550972,3.12421345711,3.34507083893,5.22821903229,3.9688410759,4.99561357498
8,6.61275863647,6.78496074677,6.90622997284,7.64578771591,7.06253957748,7.39098787308
6,6.05926084518,6.12770223618,6.15279531479,6.39722776413,6.25975942612,6.28253746033
6,5.58385372162,5.30853700638,5.29824781418,4.5502448082,5.35997772217,4.95467472076
8,7.2665605545,6.91203308105,6.88542413712,7.72320604324,6.87816762924,7.65269708633
8,6.19028568268,6.1063580513,6.16047143936,7.51694297791,6.39322471619,7.34823560715
8,7.6139998436,7.61765813828,7.65554141998,7.81366968155,7.76197433472,7.69773101807
6,5.22221088409,4.92997550964,4.75225973129,4.92255020142,4.37714481354,4.53554534912
8,7.18420648575,7.20054960251,7.20844697952,7.86923313141,7.14652729034,7.77996587753
8,7.86985015869,7.71427059174,7.86017465591,7.92545413971,7.84923887253,7.80647850037
8,7.47691965103,7.60047101974,7.58036661148,7.83193826675,7.64675569534,7.7125916481
6,4.28604650497,3.76011228561,3.41328454018,2.78018426895,3.42726182938,2.72259044647
8,7.91893100739,7.67349004745,7.6741399765,7.91295099258,7.64400482178,7.80868959427
6,4.77202224731,3.59078717232,3.35995817184,3.83507728577,3.03010368347,3.28193116188
8,7.74875307083,7.65996980667,7.70495033264,7.89390802383,7.55639743805,7.81530380249
8,6.92552661896,6.70707559586,6.82935237885,7.87323713303,6.86388969421,7.80643749237
2,2.63114213943,3.21142554283,3.40405440331,4.88870429993,3.51520133018,4.77627515793
8,7.64964914322,7.61539173126,7.52690839767,7.87218570709,7.75501728058,7.7691283226
2,2.32766413689,2.55789399147,2.52838683128,2.70343828201,2.5785150528,2.19163274765
8,4.86597967148,5.86582612991,6.42677307129,7.85334205627,6.59662008286,7.73982048035
8,5.68478870392,6.20509910583,6.15989398956,7.73265457153,6.19425678253,7.56189727783
2,2.18305158615,2.7404024601,2.65916752815,3.2410326004,2.87437868118,2.70503520966
8,7.24044036865,6.95876264572,6.82017755508,7.86323308945,6.89727449417,7.68013429642
7,3.71966528893,4.49216651917,4.78558158875,5.89645433426,4.88142347336,5.58015203476
7,5.90453290939,5.7837600708,5.89671325684,6.69741535187,5.88035678864,6.61977052689
8,6.0190205574,5.90880346298,5.71814393997,7.32867908478,5.91784572601,7.30602788925
7,5.333984375,5.90072107315,5.82074308395,5.98902320862,5.87089300156,6.08688783646
3,3.57764816284,3.60205507278,3.65200972557,3.85641646385,3.72863817215,4.45774364471
8,7.40493679047,7.4732875824,7.5017490387,7.95992279053,7.55088806152,7.8298201561
7,4.78886938095,4.53208398819,4.46228790283,5.42040109634,4.37085723877,5.18959760666
8,7.27673625946,7.26604700089,7.26027202606,7.86506223679,7.24661874771,7.68506908417
8,7.0610666275,6.760389328,6.55132675171,7.82750225067,6.57669639587,7.74200296402
8,7.02942657471,6.70164108276,6.51624202728,7.88761806488,6.2853717804,7.23842716217
5,4.5333533287,4.81913995743,4.87532234192,5.52666187286,4.92570829391,5.73188495636
8,7.27450847626,6.90762615204,6.85417985916,7.39151716232,6.79397439957,7.11480760574
8,7.23294067383,7.22146320343,7.2032532692,7.76696681976,7.19199943542,7.7356762886
5,1.84566140175,2.08016633987,2.16914463043,2.1911034584,2.23950195312,2.41893577576
5,4.45775985718,4.59356164932,4.59853410721,4.33493185043,4.62089490891,4.62578582764
8,7.09989452362,6.93200397491,6.90328359604,7.7890625,6.59672451019,7.66710281372
6,3.14502906799,3.67258095741,4.02941894531,3.93487644196,4.31462192535,4.08123588562
8,6.10825157166,6.20489549637,6.1468000412,6.19694423676,6.51149654388,6.20763301849
8,7.40081930161,7.2037320137,7.26277256012,7.81717395782,7.17988872528,7.66745758057
6,4.40412044525,4.90475559235,4.9412446022,5.67811870575,4.49249601364,5.43853187561
8,7.16399621964,7.10722446442,7.03955936432,7.80732488632,7.07177066803,7.71701383591
8,7.42242908478,7.15085983276,7.13360309601,7.77438497543,7.10912418365,7.37352085114
7,2.700912714,3.55848741531,3.80477714539,5.32926416397,3.93353962898,5.11057662964
2,2.27350664139,2.65329456329,2.90863490105,3.35943078995,2.43731069565,2.96543359756
8,7.73810911179,7.72919893265,7.65645313263,7.91656780243,7.65282964706,7.81636428833
8,6.57810688019,6.50994729996,6.32986307144,6.23309421539,6.43175125122,6.67871189117
8,6.45816087723,6.12184333801,5.82489347458,6.54624605179,5.81544017792,6.69195842743
2,1.72949004173,2.32430028915,2.8007106781,3.37625598907,2.80369782448,3.80828285217
8,7.30459165573,6.78641605377,6.86896371841,7.84179639816,6.54889392853,7.72106838226
6,4.9273557663,5.01716423035,4.98007535934,4.03814744949,4.83453035355,4.86500024796
8,7.08124256134,7.03348588943,7.03944349289,7.24693250656,6.93041849136,7.28366565704
6,4.56422948837,4.42903709412,4.58105373383,4.75998401642,4.30177497864,5.54553079605
8,7.14863920212,6.68651866913,6.68059825897,7.86771154404,6.87027645111,7.70658397675
8,3.76132702827,4.2621088028,4.01507854462,7.88170623779,4.95433950424,7.7703371048
2,2.53147673607,3.10095667839,3.47349452972,3.18468046188,2.8740093708,3.54459428787
8,6.40226888657,6.22248506546,6.0181722641,6.39250659943,6.26098203659,6.679708004
8,7.48474931717,7.43182945251,7.4196639061,7.88515520096,7.54977846146,7.73839378357
8,6.75972509384,7.02567195892,7.19699287415,7.7446975708,6.99989843369,7.72111797333
8,7.26534986496,7.14145278931,7.1253027916,7.82598018646,7.2025141716,7.68655252457
8,7.59389543533,7.43775844574,7.52340126038,7.89745044708,7.58383464813,7.72984218597
8,7.33815860748,7.26540708542,7.25278902054,7.89322137833,7.16509580612,7.78492307663
8,7.16930961609,7.1282582283,7.01718759537,7.74316072464,6.99740219116,7.59168243408
6,6.06258535385,6.02239704132,6.06666231155,7.01750135422,6.18718576431,6.80648469925
8,6.62445640564,6.74968910217,6.72110271454,7.35296106339,6.60666704178,7.08427810669
2,2.59343957901,2.9458425045,3.06497430801,3.97700166702,3.07094240189,4.0122013092
8,7.51394081116,7.39355659485,7.36237716675,7.82820463181,7.37701845169,7.74607658386
8,8.04738712311,7.98124694824,7.98023033142,7.89744138718,8.00042724609,7.80843925476
8,2.76131391525,3.65474104881,3.76724147797,4.81084632874,4.16554450989,5.5968542099
6,4.99996423721,4.74930953979,4.66980266571,4.47340774536,4.78884220123,4.88858318329
1,0.728636562824,0.980016708374,1.03829669952,1.16399145126,1.34314751625,1.68971252441
8,7.29901313782,7.03147888184,6.93916320801,7.42181825638,6.97187709808,7.75144815445
