LogisticRegression,XgBoostRegLin,XgBoostRegLin_Depth8,XgBoostRegLin_Depth7,Keras,XGBoost
7,5.94851589203,5.72149944305,5.68908214569,6.73240470886,5.5313835144
8,6.77655267715,6.78727865219,6.94033050537,7.10041570663,7.03148317337
6,3.78226232529,4.18694496155,3.92949271202,1.98606109619,4.02713871002
8,6.83695077896,6.95586013794,6.84343242645,7.45808839798,6.96715259552
8,7.50983810425,7.76795339584,7.988489151,7.86515188217,7.98846006393
2,5.32459115982,5.47359800339,5.3500752449,6.1048874855,5.5771613121
8,6.73877573013,6.85322380066,6.64131546021,7.84407997131,6.60666561127
8,6.74973678589,6.6250910759,6.59886789322,7.50178766251,6.63501691818
6,5.47190332413,5.8130941391,5.55623054504,6.40248680115,5.80867958069
6,5.13046741486,5.27902889252,5.2716460228,5.96051502228,5.41318655014
6,4.60623216629,4.57503461838,4.4972448349,4.58152484894,4.99240779877
8,7.86264514923,7.83368349075,7.88162469864,7.76722574234,7.83463478088
7,5.96337032318,5.87779998779,5.79984235764,6.3721241951,5.74100875854
8,7.18720626831,6.97601699829,6.8847155571,7.83965873718,6.94223022461
6,5.94485425949,5.78548002243,5.81757068634,6.10193729401,5.62554931641
7,5.04038047791,5.01011371613,5.02547550201,6.12014961243,5.12226200104
8,7.43896722794,7.36023616791,7.13498210907,7.59259843826,7.29464673996
8,7.20423603058,7.2567858696,7.14668130875,7.48786354065,7.21432209015
8,5.76772880554,6.00275945663,6.01117897034,6.88190841675,6.08569288254
8,7.16571521759,7.17451047897,7.25047206879,6.65532207489,7.3123459816
3,3.29462194443,3.45475840569,3.44535255432,6.55833530426,3.30409812927
3,3.0388917923,3.2586774826,3.3617067337,5.48258256912,3.30476403236
7,4.32562494278,4.26955795288,4.22710418701,5.92553949356,4.56229257584
6,6.45366716385,6.5167183876,6.48146486282,5.91618680954,6.50214338303
2,3.92632722855,4.02859306335,3.89305496216,2.86090660095,3.7398276329
8,7.40897655487,7.33920669556,7.25990772247,7.83354663849,7.22091960907
8,6.95876550674,6.88212871552,6.79667425156,7.81638336182,6.78615999222
2,3.12126517296,3.09372901917,3.09098625183,2.36314058304,2.85982084274
6,5.2825255394,5.42662811279,5.55786705017,6.21421146393,5.37550020218
8,7.6348824501,7.58449172974,7.52182149887,7.93345308304,7.56469726562
8,6.86909580231,6.8191151619,6.73691272736,7.22219324112,6.22977590561
5,4.66154146194,4.81526041031,4.76371955872,5.48568153381,4.76210260391
1,2.97485589981,3.28966617584,2.82756948471,1.66543626785,2.70871901512
8,7.13031768799,7.06039381027,7.0901222229,7.84403657913,7.08774995804
8,6.82157325745,6.75369930267,6.74809074402,7.61348390579,6.6764421463
6,4.93290662766,5.07364940643,5.25143861771,5.84384393692,4.62863969803
4,4.75958585739,4.87572908401,4.79527282715,5.72758054733,4.96475076675
5,4.97383594513,4.53662204742,4.69508552551,5.55948448181,4.69833660126
8,7.58144855499,7.39595174789,7.61011505127,7.89120101929,7.40924835205
8,7.60298204422,7.70829820633,7.76775693893,7.88256120682,7.78363418579
2,1.41128134727,1.37779223919,1.512794137,1.36378622055,1.28455901146
6,5.34790897369,5.23912763596,5.13148164749,5.86265945435,4.85278272629
8,6.88764953613,6.66604042053,6.93329191208,6.9964184761,6.78828001022
8,7.47937107086,7.42370128632,7.40397310257,7.84118556976,7.53874492645
8,7.84984922409,7.72775602341,7.82978010178,7.88809013367,7.81154251099
1,2.03808879852,2.22726869583,2.07524442673,1.92790985107,1.76901197433
5,2.39101266861,2.26840686798,2.47778987885,3.25482082367,2.827491045
8,6.90265703201,6.56340265274,6.58593082428,7.63264369965,6.46247148514
2,1.89524054527,1.70648097992,1.80525863171,1.71575260162,1.88408398628
6,4.91563081741,5.18348360062,5.40002536774,5.78383827209,5.68209934235
8,7.58378744125,7.62845897675,7.54353523254,7.8408870697,7.60468435287
1,4.30857372284,3.94915342331,3.66658592224,3.61598110199,3.83863377571
8,6.64015436172,6.63505077362,6.71840143204,7.82848834991,6.79748439789
8,6.84183931351,6.9386548996,6.88726425171,7.6815071106,6.93095064163
6,5.33511161804,5.03952741623,4.71946001053,5.17537021637,4.75245428085
8,4.762342453,4.90191984177,4.82815599442,5.65117835999,4.86606550217
8,6.6622877121,6.43677902222,6.29585409164,7.63486671448,6.33184051514
5,4.19215679169,4.12226629257,4.10140132904,5.46986103058,4.26197433472
1,3.19116210938,3.55528354645,3.60445642471,3.68079733849,3.6962249279
6,5.63081979752,5.7000541687,5.72946882248,6.7084441185,5.58604812622
6,5.93918704987,6.1130862236,5.98447942734,6.68615245819,6.12711620331
8,7.70557022095,7.72995948792,7.71276521683,7.86694526672,7.62964391708
8,7.57318544388,7.43840169907,7.5244808197,7.80211353302,7.41997766495
2,5.71354198456,5.37412929535,5.57932090759,6.58229160309,5.38481473923
4,5.1066775322,5.34753513336,5.22895383835,2.91387152672,4.84665346146
8,7.9730257988,7.89310312271,7.8278465271,7.87297344208,7.84969329834
5,3.00554299355,3.32420682907,3.3451192379,4.27211999893,3.37854099274
8,7.00099277496,7.02365589142,7.13586521149,7.84452915192,7.10878419876
8,2.67902541161,2.31939983368,2.15234565735,5.42902755737,2.67812848091
5,1.72040569782,1.74189388752,1.73225748539,2.05060958862,1.83242475986
5,4.98738574982,4.88206672668,4.92718315125,5.39477205276,5.09132051468
8,7.53150033951,7.4222612381,7.41742658615,7.86494588852,7.38686561584
2,3.7162835598,3.45293354988,3.69499588013,4.85694360733,3.79946208
8,5.34692001343,5.34842157364,6.23761129379,7.84324216843,6.13554334641
8,6.63771533966,7.10526657104,6.84858131409,7.87730646133,6.72901964188
8,7.69481372833,7.80626678467,7.73606300354,7.80228662491,7.83291816711
6,6.90357208252,6.91909074783,6.92292070389,6.97026634216,7.12077951431
7,3.87002944946,3.76997494698,3.8803961277,6.0669465065,3.91842317581
8,6.86004018784,7.05383110046,6.96190786362,7.79889249802,7.09125852585
5,4.51603126526,4.77148246765,4.59952402115,5.58797216415,4.28749704361
6,6.72761917114,6.52320861816,6.70163345337,7.35597085953,6.4871673584
7,5.07156038284,5.03847932816,5.24517726898,5.82398319244,4.66641616821
2,2.90908765793,2.57522058487,2.74961638451,2.33101844788,2.47494649887
8,7.12574005127,7.05961370468,6.86921691895,7.74651384354,6.60567712784
8,7.22821426392,7.16760063171,6.98577165604,7.85021591187,7.13837718964
2,4.19923591614,4.34609889984,4.31651449203,4.90526819229,4.46050882339
6,4.5244436264,4.51899623871,4.64971780777,5.06826591492,4.60915470123
8,7.52041196823,7.58548879623,7.5718755722,7.78798675537,7.57565259933
8,4.53004074097,4.55562925339,4.73201704025,5.26256465912,4.60259628296
5,3.1958065033,3.20295238495,3.23867249489,4.65181541443,3.67969036102
1,3.71975064278,3.78361058235,3.82313013077,6.24891757965,5.38307762146
6,5.17969369888,5.31299686432,5.19460868835,5.81418800354,5.34713172913
7,3.82311987877,3.70098543167,3.65683746338,4.73759126663,3.99931883812
7,5.64150810242,5.99199581146,5.90416812897,6.61799192429,5.60461997986
6,6.12251234055,6.11113595963,6.26568555832,5.20323467255,5.81313085556
6,5.93755054474,6.02713871002,6.3026471138,6.49686193466,5.83089017868
8,7.69950151443,7.63599538803,7.58470535278,7.77896356583,7.55339813232
8,6.12152099609,6.16059446335,6.14470100403,6.95425891876,6.14708805084
6,6.78656482697,6.52494764328,6.56550312042,6.85305118561,6.69551610947
8,4.25069952011,4.63278865814,4.87503290176,7.26646995544,4.77951860428
4,3.86348938942,3.86618065834,3.93154144287,4.04566574097,3.85160589218
8,7.31356096268,7.18796920776,7.15325593948,7.83301115036,7.02595853806
8,7.46410083771,7.40486478806,7.38360261917,7.7785820961,7.31980323792
8,6.32787227631,6.32343578339,6.27307462692,7.18284988403,6.18504428864
8,7.87478780746,7.78487682343,7.77555990219,7.83309602737,7.76547288895
7,5.47909736633,5.35562181473,5.17212629318,5.5200176239,5.09777450562
1,2.77674889565,3.22029685974,3.09143018723,2.69599914551,3.13128232956
7,4.52533197403,4.61725616455,4.63378572464,7.0590929985,4.03029680252
8,7.00262069702,7.05443906784,6.99129104614,7.87269115448,6.94184732437
5,4.07142591476,4.10108757019,4.17012262344,3.81265449524,4.13986349106
8,7.20495176315,7.44385004044,7.34475135803,7.87736034393,7.26101541519
8,5.78251266479,5.94168043137,6.04553699493,7.6388835907,5.96447658539
5,5.33149194717,5.38060760498,5.39176797867,6.42465782166,5.37130689621
4,3.83774232864,3.7658996582,3.82129526138,5.80422878265,3.83270573616
8,7.4039888382,7.47915220261,7.448179245,7.84512519836,7.46763658524
6,3.51206111908,3.53746008873,3.5665063858,3.10579681396,3.715685606
8,5.42572021484,5.72766399384,5.51523256302,4.54627132416,5.67870283127
8,6.99642181396,6.73775053024,6.82148694992,7.84586524963,6.9918012619
8,5.88539218903,5.62536621094,5.93532180786,6.39157056808,5.64604711533
8,7.21056413651,7.16946840286,7.1138792038,7.8681101799,7.16993808746
8,7.01350498199,7.0399813652,7.12309122086,7.87020158768,6.84830617905
8,6.06049442291,6.03933238983,6.08689212799,6.13445043564,6.09406328201
8,6.33759117126,6.21885204315,6.19159555435,7.01507472992,6.152531147
8,6.16248846054,6.25845575333,5.99075651169,6.66036844254,6.0252904892
6,4.44541072845,4.13922023773,4.08812236786,2.3034787178,4.02098417282
2,3.45628285408,3.56312918663,3.32115149498,3.71376490593,3.24428582191
2,4.71366071701,4.66479349136,4.51849317551,5.4135684967,4.64512586594
7,5.2644572258,5.52701473236,5.42879486084,7.12932872772,5.39724206924
8,6.62058830261,7.04177093506,6.68052434921,7.87155151367,6.82076978683
2,4.5408244133,4.19759464264,4.26428890228,2.67047405243,3.86171555519
6,6.42195034027,6.30574464798,6.41671276093,5.58375072479,6.23269367218
2,1.95406627655,1.70613706112,2.06763935089,1.99459171295,2.69550943375
8,5.09475564957,5.32240629196,5.26442861557,3.35904550552,4.92671871185
8,6.90868139267,6.96551513672,6.93174886703,7.4300031662,6.88321208954
6,5.4097905159,5.50389146805,5.34126091003,3.40839409828,5.23075437546
5,4.50271224976,4.36595726013,4.57145452499,5.01779937744,4.4878911972
8,6.92757987976,6.80236291885,6.74778413773,7.62272977829,6.66772413254
4,3.42527127266,3.59996604919,3.73680353165,4.66869926453,3.80575299263
8,7.04437875748,7.21718883514,7.29766321182,7.79054164886,7.47791862488
8,7.3195514679,7.11704492569,7.05159282684,7.90706443787,6.72636222839
8,6.91813993454,6.75333786011,6.85368204117,7.88025093079,6.71491241455
8,7.25577974319,7.19321107864,7.11898183823,7.87829780579,7.3633441925
8,6.8580827713,7.12787294388,6.91106843948,7.759288311,7.2062458992
8,7.03128528595,7.05985021591,7.10079526901,7.81601810455,7.23097705841
6,4.3395614624,4.51363801956,4.72903823853,6.59430122375,4.45161819458
8,7.39848136902,7.43122577667,7.46343231201,7.68815374374,7.37797641754
8,5.11300706863,5.50839996338,5.34969234467,6.82685089111,5.26776075363
7,6.10099077225,6.09119462967,6.00627946854,7.23289632797,6.08197116852
5,4.60481834412,5.04502296448,4.92786645889,5.80200481415,5.14659452438
8,6.33190488815,6.3877620697,5.94701194763,6.03166007996,5.46488142014
8,6.31228923798,6.06902980804,6.12292861938,7.86508607864,6.29457759857
8,7.0372428894,6.70649766922,6.79893302917,7.81602907181,6.57072877884
8,6.20876598358,5.86194086075,5.93409776688,6.73469877243,5.70748806
2,3.57305955887,3.63163781166,3.46027326584,5.13547897339,3.9285774231
8,7.5538225174,7.5209608078,7.55956459045,7.88940095901,7.57226037979
8,7.52020168304,7.4815158844,7.49645614624,7.86574602127,7.4464225769
2,3.59042978287,3.24299168587,3.28672838211,2.35016965866,3.02439689636
8,7.02541780472,6.82128858566,6.70454406738,7.19065952301,6.55290412903
2,2.92149949074,2.79753160477,2.78961467743,1.73158025742,2.74134206772
8,7.43584680557,7.37414598465,7.34926509857,7.89140844345,7.37729549408
1,2.0120549202,2.39529895782,2.01559829712,0.929246425629,2.15758657455
2,3.480717659,3.62456822395,3.30885791779,2.38715410233,2.79315161705
8,7.80499362946,7.68833684921,7.6768488884,7.84767770767,7.71307945251
8,4.36443328857,4.49202728271,4.17316055298,3.66758084297,4.58968496323
7,4.68516921997,5.16324853897,4.95849657059,5.68387794495,5.17111635208
6,5.59910678864,5.59704685211,5.64729261398,5.17208528519,5.22169923782
1,3.23927307129,3.39271569252,3.34278464317,5.73116779327,4.2708864212
6,6.97715711594,6.9753575325,6.99450349808,6.78952455521,6.95342922211
1,5.77374887466,5.18024778366,4.95761919022,6.00994873047,5.32529830933
8,6.14537477493,6.18136358261,6.10872173309,6.94711589813,6.10173749924
8,6.6844587326,6.93204450607,6.96364307404,7.83986997604,7.00104951859
8,6.1098780632,5.93406438828,6.03051948547,7.02713537216,6.10268306732
8,6.66915655136,6.65301418304,6.69729566574,7.83796072006,6.89818096161
1,2.49423766136,2.69274377823,2.3714799881,1.55509614944,2.83563566208
8,7.08871603012,6.98384237289,6.95165252686,7.87297868729,7.10004854202
8,6.55326890945,6.59086275101,6.52755594254,7.67697429657,6.48916912079
8,6.60435819626,6.4984498024,6.49360084534,7.79032421112,6.71535491943
1,2.70617818832,2.9427857399,2.85680580139,2.00447463989,3.2206223011
8,5.90035915375,5.94210720062,5.93407726288,6.49658250809,5.84797143936
6,3.69637870789,3.915766716,4.04388332367,3.26480031013,4.35509395599
8,5.66260147095,5.60013723373,5.66426467896,6.12587118149,5.78988790512
7,4.85822725296,4.45658254623,5.12995052338,5.29607582092,4.59291648865
8,7.04105854034,6.90408706665,7.10244083405,7.8097448349,6.98526334763
6,6.07207393646,6.22184658051,6.26572847366,6.48392105103,6.23491859436
6,5.41090297699,5.29630565643,5.04500055313,5.33243846893,5.08987379074
8,7.03162002563,6.82595062256,6.79496192932,7.54428482056,6.76160478592
8,6.43189096451,6.51472568512,6.44925642014,7.80681228638,6.49747657776
8,7.62840747833,7.69628477097,7.63914823532,7.85895347595,7.66992998123
6,4.10119533539,4.24286365509,3.89286422729,3.59941053391,4.40101051331
8,7.25338792801,7.21792650223,7.26897859573,7.85453891754,7.22965955734
8,7.86979341507,7.73701524734,7.88259983063,7.83847570419,7.8609919548
8,7.5059928894,7.50046825409,7.57028055191,7.78673219681,7.42882537842
5,3.58910417557,3.49816846848,3.56741762161,2.1040225029,3.20745110512
8,7.64917325974,7.46350669861,7.42021989822,7.87463903427,7.34870862961
6,3.21714377403,2.70442390442,3.0009393692,2.69241142273,2.62386107445
8,7.43450880051,7.63411092758,7.50478363037,7.86833190918,7.58405160904
8,6.57324409485,6.65734958649,6.74011278152,7.83581638336,6.77365446091
2,3.81348848343,3.90788865089,4.18605899811,4.57107448578,3.93123579025
8,7.44712162018,7.45929193497,7.47313261032,7.85978603363,7.52511978149
2,2.65339541435,2.69478869438,3.04339051247,2.38106775284,2.92222070694
8,6.42579936981,6.8731713295,7.23067092896,7.80445051193,7.29852437973
8,6.57585763931,6.57454061508,6.36220645905,7.60957574844,6.3433303833
2,2.70612001419,2.57708597183,2.70086789131,2.83169364929,3.01931357384
8,6.72360944748,6.60768270493,6.69991874695,7.86878967285,6.78802633286
7,4.86282682419,5.1335940361,5.07130050659,5.31883001328,5.06331014633
7,5.98976898193,5.92437648773,5.86443519592,6.8838429451,5.88191843033
8,5.98254108429,5.99144554138,5.95523118973,7.10141611099,6.06621599197
7,6.00516653061,6.04890012741,5.93147373199,6.32846927643,5.98380565643
3,3.69714426994,3.59171772003,3.60790634155,3.6698102951,3.82288813591
8,7.44692564011,7.52467679977,7.48727989197,7.86858463287,7.53162574768
7,4.31023836136,4.16727495193,4.3588514328,5.03924369812,4.18233108521
8,7.26589775085,7.34269428253,7.28912258148,7.80939292908,7.28306484222
8,5.93990564346,6.13594579697,5.95725059509,7.6421122551,6.10858106613
8,6.21831274033,6.27665185928,6.43349981308,7.24869346619,5.9534072876
6,5.00445985794,5.03034067154,5.0803694725,6.10876464844,5.141933918
8,6.78955888748,6.61665344238,6.53008031845,7.58954334259,6.69164657593
8,7.32979679108,7.22034978867,7.21647548676,7.78660821915,7.12355327606
5,1.93522417545,2.03202557564,2.11259889603,1.91743183136,2.23599720001
5,4.81419467926,4.80407476425,4.65008115768,5.0586681366,4.68112850189
8,7.18707561493,7.00652933121,7.19307804108,7.73516750336,6.80167675018
6,4.42536354065,4.34679746628,4.6727604866,5.06730747223,5.0193066597
8,6.27108478546,6.12699842453,6.2829618454,6.77431106567,6.54509115219
8,7.02601671219,6.82193756104,7.07633686066,7.85221290588,6.93203687668
6,4.85465049744,4.91026163101,5.00492286682,5.77060317993,4.80424356461
8,7.20757627487,7.13266801834,6.93105363846,7.8911190033,7.07054853439
8,6.9781036377,7.04594326019,7.01504135132,7.46154928207,7.03663349152
6,5.70597648621,5.30900669098,5.13280200958,6.22444725037,4.99019527435
2,3.59335541725,3.26474022865,3.21447658539,2.182929039,3.27889728546
8,7.75853633881,7.68954801559,7.63766527176,7.8581700325,7.65735054016
8,6.22459030151,6.19153165817,6.09046030045,7.55754327774,6.22657299042
8,6.33071565628,6.24356365204,5.9432182312,7.48542070389,5.8879032135
2,2.77144646645,2.72943520546,2.90417289734,2.55580234528,3.06998825073
8,7.24008560181,7.07293987274,6.8687081337,7.89076423645,6.80199623108
6,5.03114557266,5.12191915512,5.14554262161,3.78779220581,5.04846143723
8,6.69716978073,6.75410032272,6.75613451004,6.26116514206,6.81396627426
6,4.18735170364,4.3256149292,4.23707818985,5.2792468071,3.96545910835
8,6.17800426483,6.11374664307,6.30426836014,7.83160638809,6.972012043
8,5.42043972015,5.30955886841,5.38843870163,7.86760616302,5.85107898712
2,3.15611410141,3.41334629059,3.46685409546,4.07257699966,3.29089069366
7,6.02857542038,5.87513256073,6.03631258011,6.76863193512,5.88448953629
8,7.58257675171,7.40809440613,7.34417581558,7.84537506104,7.38985061646
8,6.96300935745,7.08185195923,7.07951211929,7.86148786545,6.99493694305
8,7.10847520828,7.12769699097,7.17891454697,7.8129401207,7.30900669098
8,7.71240901947,7.66115474701,7.79712486267,7.81019258499,7.5379486084
8,7.34951782227,7.10423803329,7.22342348099,7.88308668137,7.18396139145
8,6.82334423065,6.95895433426,6.85217666626,7.86668014526,6.90877056122
6,5.91630840302,5.92043542862,5.9479970932,6.66187000275,6.00355052948
8,6.8250207901,6.75233411789,6.73584508896,7.73669815063,6.82197666168
2,2.96933889389,3.14039754868,3.33347892761,2.75760221481,3.08210682869
8,7.63274765015,7.4163517952,7.39239168167,7.83200597763,7.28908634186
8,7.91104602814,7.87851953506,7.86100816727,7.87002229691,7.8961148262
8,5.61785030365,5.61179971695,5.78782176971,6.3200211525,5.7420835495
6,4.59353303909,4.39541149139,4.36667728424,5.25616788864,4.63382911682
1,1.3524004221,1.75829148293,1.71981430054,1.38628292084,1.47483706474
8,6.84286642075,6.79810428619,6.76413440704,7.86140727997,6.84119653702
6,4.79551076889,4.91884326935,4.78784370422,5.01314783096,4.83642721176
4,4.19938564301,4.1691031456,4.2225317955,3.83070540428,4.34770488739
5,1.94119310379,1.83448588848,1.95272684097,1.73944377899,1.85660076141
8,7.48034143448,7.25552892685,7.36177158356,7.85476398468,7.28461265564
5,4.41233730316,4.31150531769,4.46138620377,4.96318435669,4.24187374115
8,6.05474424362,6.03398561478,5.81766748428,7.07165575027,6.07504320145
8,6.81917715073,6.7403421402,6.5752286911,7.80800533295,6.67805576324
6,5.53978729248,5.4922542572,5.48439741135,5.98240756989,5.61310005188
6,5.85433530807,5.77686500549,5.74731492996,6.36924171448,5.7980966568
6,5.18906402588,5.24398326874,5.24683904648,6.42249155045,5.17321395874
8,7.24280691147,7.24714803696,7.14638757706,7.81723022461,7.14237785339
8,6.76847553253,6.86872911453,6.92595005035,7.81960821152,6.93995714188
1,2.66031503677,3.01662349701,2.71537661552,1.28301048279,2.45857691765
8,6.74402570724,6.70165395737,6.77317857742,7.80702877045,6.99290704727
7,5.28972578049,5.25808334351,5.34344434738,6.1657037735,5.25957584381
2,2.78723740578,2.69072723389,2.8619158268,2.08112287521,3.23787498474
1,2.49032378197,2.34521150589,2.30752754211,3.7910027504,2.83356642723
8,6.70090103149,6.84130001068,7.02821397781,7.78788948059,6.80948495865
7,6.2217965126,6.32566785812,6.20388936996,6.48125171661,6.24714231491
5,3.12165021896,3.60625052452,4.17381572723,5.12530040741,4.01497125626
8,6.3888926506,6.40352964401,6.41582489014,7.01728105545,6.31611442566
6,5.52520751953,5.87183761597,5.80214357376,5.65367603302,5.83984899521
1,3.27842855453,3.296230793,3.28402590752,2.69366025925,3.32657551765
7,5.68034410477,5.45684242249,5.36482810974,6.24882173538,5.43721437454
4,3.73228240013,3.6934492588,3.89070892334,4.10117340088,3.93359208107
7,6.45591115952,6.35451793671,6.37797927856,7.67324304581,6.57569980621
1,5.46184539795,5.22487545013,5.09552764893,2.30783987045,5.38532018661
8,7.99677991867,7.83597755432,7.86868572235,7.81880044937,7.78643369675
8,7.93019628525,7.78787708282,7.80891656876,7.84899282455,7.68613433838
1,1.14825034142,1.33391153812,1.13690185547,1.49465799332,1.5589287281
7,4.6932182312,4.86128664017,4.96725559235,5.8053984642,4.72918796539
6,3.38680243492,4.10166168213,4.22596597672,5.49353981018,3.98004388809
8,7.77757072449,7.73412275314,7.77676105499,7.84374713898,7.86226320267
1,4.99287509918,5.25659704208,5.21720647812,6.06790685654,5.16097784042
8,7.67126321793,7.86071777344,7.90543222427,7.87014293671,7.82390499115
8,7.01454019547,7.06171178818,7.11028814316,7.79522657394,7.20283699036
7,5.1888551712,5.319835186,5.45705795288,6.82347345352,5.53913402557
5,3.12384080887,3.22321677208,3.75072097778,3.35122823715,3.31929683685
8,5.11088037491,5.34943199158,5.65595340729,6.36030292511,5.73286294937
8,6.0199432373,5.77296066284,5.37993907928,6.79063129425,5.86997461319
8,7.78218460083,7.81259584427,7.79753732681,7.85889577866,7.78972530365
8,5.39569664001,5.69297790527,5.65824604034,7.79972028732,5.74084186554
6,3.78445124626,4.46488189697,4.40543174744,3.03284049034,3.54603338242
8,7.58531665802,7.5355629921,7.46979427338,7.83197116852,7.55413150787
8,6.09155225754,5.61114788055,5.95017290115,6.46412611008,5.82033967972
8,7.26865291595,7.11358261108,7.1316819191,7.45320892334,6.75704717636
8,7.32776117325,7.39592266083,7.57546615601,7.80621099472,7.71830892563
6,2.83773779869,2.66803884506,2.75758743286,2.81725692749,3.1993227005
5,4.89246749878,5.21371173859,5.04944133759,5.03730535507,4.8492102623
2,3.476780653,3.4946706295,3.57602310181,2.85998630524,3.1102938652
1,2.21013212204,2.36762809753,1.92417299747,1.61626672745,2.33924674988
8,6.7713098526,7.04487943649,6.89531421661,7.59178829193,6.93479585648
8,7.69752979279,7.56826686859,7.46684598923,7.81240653992,7.53957271576
1,3.73345828056,3.64263629913,3.44933128357,2.50244951248,3.11857533455
8,7.32547569275,7.42573213577,7.34362077713,7.77174663544,7.49101829529
8,6.6255736351,6.56522798538,6.58916187286,7.26186800003,6.26363754272
8,6.03276014328,6.45350503922,6.31641721725,5.90501832962,6.13623332977
8,7.00509500504,7.11066579819,7.11091518402,7.53914213181,7.19160318375
8,7.04751586914,7.41296625137,7.28198242188,7.50211000443,6.97395133972
8,5.23131227493,5.46205472946,5.43034076691,5.69849586487,4.74797725677
