LogisticRegression,XgBoostRegLin,XgBoostRegLin_Depth8,XgBoostRegLin_Depth7,Keras,XGBoost,Keras2
8,5.17210149765,5.1995677948,5.26425886154,5.59521055222,5.28122663498,5.59331703186
6,4.57644748688,5.29229354858,5.32097482681,5.57697153091,5.39014005661,6.40857172012
6,5.90892553329,5.90304803848,5.96599292755,6.14543151855,5.67715883255,5.9149107933
8,6.92901039124,6.74617481232,6.76472425461,7.75345659256,6.86010360718,7.7797794342
6,5.43604326248,5.36537122726,5.34876680374,5.34167957306,5.30760383606,5.49040746689
7,6.54513263702,6.10668754578,5.70157718658,6.31347370148,5.64042234421,6.61511611938
8,6.82394075394,6.83436489105,6.85597896576,6.77418088913,6.86635637283,7.23945474625
6,3.43089580536,3.63176870346,3.67667126656,3.4859457016,4.10130691528,2.89515209198
8,6.70461130142,6.85091400146,6.83967161179,6.95114946365,6.70754909515,7.43511199951
8,8.01962852478,7.95606899261,7.9164185524,7.85585451126,7.95147848129,8.06437110901
2,6.08660078049,5.73937368393,5.84387254715,6.08717632294,5.93634748459,6.05257415771
8,7.47532272339,7.14733123779,7.12847232819,7.81241750717,6.77916574478,7.87016582489
8,6.69408559799,6.64519071579,6.61740684509,6.94767475128,6.6453962326,7.24321746826
6,6.07413911819,5.94469356537,5.76056098938,6.45039987564,6.09210205078,6.32178211212
6,5.41191577911,5.3304476738,5.20246601105,5.75488328934,5.41358327866,5.78204584122
6,5.26111984253,4.69806718826,4.68398523331,4.08908700943,4.1410484314,3.24900960922
8,7.89657497406,7.85121583939,7.90812826157,7.93541765213,7.83926153183,8.24571800232
7,5.50454139709,5.68057632446,5.52274131775,7.14723539352,5.41225862503,6.15902662277
8,7.25921964645,7.25177812576,7.14673900604,7.49161434174,6.98068237305,7.42645263672
6,6.02033090591,6.01987314224,5.8657541275,5.75404214859,5.80156803131,5.71339464188
7,5.55649089813,5.10853672028,5.03201150894,6.01083421707,4.99884128571,6.31309986115
8,6.66734695435,7.03361415863,7.05815124512,7.62754392624,7.03965091705,7.7946896553
8,6.90327548981,6.93391370773,6.99573564529,7.75077438354,7.01078653336,7.69601154327
8,6.0571808815,6.12631034851,6.13279390335,6.90896129608,6.0820646286,6.82517385483
8,6.72627401352,6.98994207382,7.17241573334,6.68131065369,7.21680355072,6.78803443909
3,3.73344087601,3.59509277344,3.44603681564,4.17229747772,3.05458641052,3.71402049065
3,2.34904003143,2.94410991669,3.01841497421,4.46795749664,3.20334124565,4.34840583801
7,4.70766448975,4.54727840424,4.55539512634,5.76344156265,4.74048900604,5.96395969391
6,6.5577340126,6.59063148499,6.44093561172,5.98283195496,6.42425107956,5.93770313263
2,2.24464082718,2.99401688576,3.02789521217,3.50786733627,3.32929229736,3.07867431641
8,7.57835292816,7.51475000381,7.49780368805,7.76479959488,7.3347530365,7.84113693237
8,6.97948312759,6.83984231949,6.770424366,7.43256092072,6.8484377861,7.27267408371
2,2.67819023132,2.58767724037,2.86426901817,2.99733400345,2.71504640579,2.71264457703
6,5.65011692047,5.59686517715,5.56681203842,6.0328950882,5.51774549484,6.03756093979
8,7.63755178452,7.62092971802,7.63052415848,7.77340459824,7.56503629684,7.92005348206
8,7.28617095947,7.28543519974,7.00186157227,6.85518026352,6.84208726883,7.36617660522
5,4.82924795151,4.81797027588,4.75560998917,5.34364795685,4.8033823967,5.09825181961
1,0.816992759705,1.2529270649,1.40585803986,2.74358415604,2.25063610077,2.24026918411
8,7.06805419922,7.02775526047,6.95886707306,7.76573467255,7.00342226028,7.75331354141
8,6.50903177261,6.66586923599,6.69397592545,7.10953855515,6.36945009232,6.83634471893
6,5.28902006149,5.35946655273,5.29424571991,5.69782161713,4.84221601486,5.40867567062
4,5.4473285675,5.38605213165,5.05639219284,5.25422668457,5.14418077469,5.49998903275
5,3.02246618271,3.71791172028,4.13790607452,5.12884092331,4.35886764526,4.5226931572
8,7.6577372551,7.61132144928,7.50939416885,7.77899074554,7.44882917404,7.92085933685
8,7.66399526596,7.54492998123,7.57573270798,7.82957315445,7.67331886292,7.93614959717
2,1.26973152161,1.47176504135,1.73583185673,1.6467795372,1.05564045906,1.84830570221
8,5.6488866806,5.35745668411,5.4066824913,6.25630807877,5.38083362579,5.87605905533
8,6.34457445145,6.54068899155,6.60681056976,6.725233078,6.95631599426,6.90449428558
8,7.33175468445,7.41262769699,7.35068368912,7.75256586075,7.49901008606,7.94073009491
8,7.89017295837,7.84057617188,7.82245445251,7.80370044708,7.86464881897,7.99559402466
1,1.58984839916,1.59563183784,1.63972198963,2.50703477859,1.85627317429,2.30652236938
5,1.78433799744,1.85171687603,2.3905274868,2.85444021225,2.50261616707,2.57444000244
8,7.30134057999,7.38029384613,7.03841400146,7.64240026474,6.96642398834,7.4895734787
2,1.90544056892,1.94351303577,1.84118962288,2.73092651367,2.2259118557,2.22234916687
6,6.3881688118,6.06902694702,5.8361492157,5.74335479736,5.72338533401,6.07860326767
8,7.5969080925,7.69149827957,7.59808063507,7.80008172989,7.58890104294,7.93221187592
1,2.3389339447,2.4754652977,2.31915283203,4.59084129333,2.73328542709,4.50784921646
8,6.77566099167,6.7615852356,6.79647636414,7.7618393898,6.9194316864,7.72621679306
8,6.77860832214,6.77317619324,6.78850650787,7.44942760468,6.8186674118,7.01354598999
6,5.50553274155,5.44777154922,5.11861181259,4.84208726883,4.77876186371,3.27985572815
8,5.62461280823,5.05245923996,4.89737081528,5.72356319427,5.04136371613,6.00705337524
8,6.28888368607,6.38475704193,6.35280752182,7.24800157547,6.33499526978,7.18219280243
5,3.7228269577,3.95834326744,4.15456914902,4.87535667419,4.05010461807,4.67678308487
1,2.69480323792,3.27396631241,3.32834219933,4.22545146942,3.69938445091,3.51887559891
6,5.8386464119,5.79140043259,5.73780155182,6.57562923431,5.77444791794,6.30314970016
6,6.14810800552,5.9062371254,5.95957565308,7.13213443756,5.98417901993,6.42589187622
8,7.79669857025,7.78593015671,7.75351238251,7.8248052597,7.74449825287,7.97985553741
8,7.62485933304,7.52770662308,7.42933368683,7.7935833931,7.50804567337,7.87748098373
2,3.78452396393,4.27180290222,4.53570890427,5.73590660095,4.8434343338,4.37402200699
7,5.89599561691,5.64049291611,5.57760715485,5.07484006882,5.22278738022,4.16597414017
8,7.91964578629,7.90751600266,7.88381099701,7.81401634216,7.85717058182,8.05186080933
5,4.08189964294,3.6166946888,3.60178136826,3.95634484291,3.56487560272,4.11077690125
8,7.28255939484,7.16622781754,7.20347738266,7.71501302719,7.26530361176,7.78457832336
8,3.91438937187,3.26742625237,3.19694280624,4.70388936996,3.15212702751,4.89906978607
5,1.84699606895,1.86260867119,1.76211822033,2.41974782944,1.76762962341,2.4173283577
5,4.98404169083,4.8735408783,4.78357601166,5.30116415024,4.82534837723,5.06127500534
8,7.3287768364,7.33423900604,7.38270902634,7.77265930176,7.46806764603,7.804479599
2,3.00102901459,3.4450070858,3.58288383484,4.59374713898,3.67933154106,4.08982610703
8,7.10476636887,6.76509618759,6.43254852295,7.71321821213,6.28333616257,7.97291278839
8,7.16956996918,6.91988706589,6.89103221893,7.64159870148,6.80048799515,7.71393442154
8,7.7651386261,7.87933921814,7.87491941452,7.79190397263,7.8703122139,7.90013504028
6,6.43379831314,6.81117391586,6.73544025421,6.86176204681,6.68866252899,6.82143735886
7,2.77154421806,3.35309863091,3.68854355812,5.41474294662,3.90010499954,5.39906930923
8,7.05787992477,7.27080917358,7.06762170792,7.75727558136,6.96289348602,7.84224414825
5,2.12152338028,3.12339234352,3.72725391388,5.24776268005,3.48058843613,5.5483455658
6,6.46185684204,6.50990343094,6.52836894989,6.62535476685,6.55185842514,6.98205900192
7,3.46790862083,4.1337685585,4.16540575027,5.28803634644,3.74451446533,4.82164287567
2,3.43927383423,3.05876135826,2.80194687843,2.64462423325,2.76667284966,2.94438672066
8,5.01613330841,5.71608543396,6.08979988098,7.55066108704,6.14729261398,7.24859428406
8,7.55990028381,7.23823165894,7.1528377533,7.79740667343,7.11364603043,7.86513614655
2,4.75173377991,4.62248134613,4.62013149261,4.06701755524,4.59257888794,3.35938096046
6,4.58608007431,4.53734588623,4.54011154175,5.16391420364,4.65533304214,5.22327423096
8,7.56613922119,7.60718154907,7.5581240654,7.82079553604,7.65348577499,7.9179315567
8,4.90840625763,4.7266254425,4.58336687088,5.06943368912,4.76916265488,5.80055475235
5,4.35493183136,3.71997737885,3.72087645531,5.07488870621,3.96784758568,4.65426635742
1,2.07704401016,2.34107971191,2.39543294907,5.58531951904,4.89751958847,5.49013233185
6,5.85711050034,5.63436937332,5.71195697784,5.12471818924,5.75788211823,5.70049953461
7,2.18980550766,2.60769438744,2.79530000687,4.35366821289,2.83186292648,4.14531230927
7,4.21808242798,4.87765216827,5.24600934982,5.58840799332,5.07289791107,5.99776172638
6,5.80787563324,6.18084669113,5.98445701599,5.6628446579,5.2180981636,4.87252044678
6,6.07232427597,6.1725487709,6.02158308029,6.26532173157,5.76930761337,5.72358608246
8,7.6189904213,7.74646854401,7.76674032211,7.68996429443,7.62033748627,7.70053958893
8,6.19708919525,6.10683917999,6.05677843094,6.56430339813,6.06536054611,6.45878648758
6,6.75114822388,6.73578882217,6.6307926178,7.20000123978,6.72054958344,7.05367469788
8,2.75565075874,3.74957132339,4.17204236984,6.42320966721,4.88666439056,6.90314102173
4,4.13776922226,3.94605255127,3.99377393723,4.74320220947,3.85481214523,3.63897013664
8,7.15612745285,7.16511392593,7.1449136734,7.76595878601,7.20568132401,7.89600467682
8,7.39319419861,7.33554124832,7.24531841278,7.77144241333,7.3644618988,8.02927875519
8,6.70607185364,6.32632732391,6.33623075485,7.23822641373,6.2960729599,7.19583082199
8,7.48775959015,7.65446233749,7.5377073288,7.83518505096,7.64764261246,7.92930650711
7,5.6525182724,5.46646976471,5.29008340836,5.53026390076,5.16210079193,4.75083303452
1,4.43631410599,3.96025109291,3.67336559296,3.28702354431,3.21939063072,2.87510514259
7,6.23788022995,5.83948898315,5.56313276291,6.26740455627,4.81265354156,6.16440391541
8,7.0061416626,6.93906259537,7.0070400238,7.70370149612,6.8444852829,7.803606987
5,4.17690658569,4.16152477264,4.07050704956,4.52945804596,4.08474254608,4.00663566589
8,7.24980545044,7.14035606384,7.27129745483,7.75594091415,7.2476067543,7.9006061554
8,5.9776763916,6.13354873657,6.18136882782,7.10863304138,6.07479095459,7.22859334946
5,5.34290218353,5.26837205887,5.28785276413,6.21619367599,5.36590003967,6.1345038414
4,5.42937660217,4.80860757828,4.4670085907,4.70263242722,4.40555047989,4.91337442398
8,7.24438667297,7.29519128799,7.32404136658,7.78980636597,7.40900850296,7.7474822998
6,3.4655175209,3.7257938385,3.63057494164,4.42005634308,3.70005273819,4.38074541092
8,3.86681413651,4.58711528778,5.00162267685,5.81886577606,5.27006578445,5.69470882416
8,6.77136516571,6.7165312767,6.81689596176,7.74993276596,6.90929889679,7.71866989136
8,3.09949588776,4.01210832596,4.14872169495,6.1354765892,4.96535921097,6.8086566925
8,7.34467983246,6.87118625641,7.06994915009,7.78972053528,6.90735864639,7.90815544128
8,6.01894378662,6.74663686752,6.8223938942,7.81803178787,6.88310670853,7.9764995575
8,6.14687871933,6.29476165771,6.34839582443,5.94685935974,6.17909240723,6.34280014038
8,6.25442266464,6.15672016144,6.21113348007,6.41369247437,6.33392715454,6.38650560379
8,6.6691865921,6.22731351852,6.28701066971,6.76747226715,6.38399648666,6.56541156769
6,4.61193656921,4.07883739471,3.97814369202,3.88258552551,3.86170458794,3.35359382629
2,2.13094329834,2.57120108604,2.70335459709,3.42741250992,2.87712574005,2.9768447876
2,5.0103931427,4.9729809761,4.80091619492,5.48180246353,4.71744346619,5.46202278137
7,5.30951690674,5.49564218521,5.61754322052,6.78442049026,5.29169654846,7.04829359055
8,3.65260052681,4.97579669952,5.37684774399,7.78599262238,5.99772071838,7.86519289017
2,5.64840459824,5.0656785965,4.64373636246,3.88801312447,4.84798908234,3.51134300232
6,6.84735774994,6.54114627838,6.42597103119,6.27929496765,5.95707130432,5.53380393982
2,1.97476923466,2.48349094391,2.41272258759,2.64031744003,2.11910533905,2.56623673439
8,3.25879025459,3.83250141144,3.66951322556,3.7154583931,4.51043176651,5.76702737808
8,7.01113843918,6.9213476181,6.88854885101,7.04025506973,6.78139686584,7.30290460587
6,5.77085208893,5.57589960098,5.65945911407,4.49876594543,5.33125925064,4.20124721527
5,3.92919611931,4.32712173462,4.46402454376,4.72862434387,4.48004817963,4.61129617691
8,6.94427680969,6.82917833328,6.86852169037,7.63625717163,6.72532463074,7.2326669693
4,3.77921438217,3.91258811951,3.85682678223,4.84630489349,3.83995985985,4.77496004105
8,7.14728546143,7.26341915131,7.21705770493,7.82395792007,7.39996623993,7.91897583008
8,7.11988258362,6.66384792328,6.68760108948,7.78028106689,6.59355926514,7.7457151413
8,6.89281225204,6.8298997879,6.81985282898,7.65924930573,6.76669788361,7.85808849335
8,7.74530029297,7.43377113342,7.3584651947,7.72993135452,7.38613653183,7.73596286774
8,7.04165220261,7.19832038879,7.16599845886,7.67225027084,7.31148099899,7.60976600647
8,7.06875896454,7.10156106949,7.22352266312,7.77658510208,7.19907045364,7.84720849991
6,6.04303789139,5.54494810104,5.25047016144,6.2447142601,4.93289613724,6.3562707901
8,7.6157989502,7.54749345779,7.58727836609,7.74414253235,7.49651956558,7.55281877518
8,3.29684209824,4.16320753098,4.93408155441,7.05841732025,5.3435921669,7.60108661652
7,6.22593688965,6.31715679169,6.22397661209,6.9955072403,6.20497512817,7.34010314941
5,4.17880249023,4.74073505402,4.91256189346,5.53759860992,4.86444091797,5.98051023483
2,3.56622338295,4.06804847717,4.31819248199,5.52614068985,3.89774417877,5.72695541382
8,6.74989271164,6.25205373764,6.22140312195,7.1861076355,6.32627153397,6.81748437881
8,7.00663900375,6.79771566391,6.58815765381,6.51743936539,6.27871847153,6.48356485367
8,6.6822271347,6.43172216415,6.32725143433,6.83409833908,5.98863315582,6.85401630402
2,4.26460933685,4.24044179916,3.67872238159,3.40916347504,4.0651922226,4.25849580765
8,7.75184297562,7.6849822998,7.65479898453,7.8436870575,7.6619887352,8.01953125
8,7.45974302292,7.47997665405,7.44075012207,7.77380561829,7.43328952789,7.84513187408
2,3.18140220642,3.32116103172,3.19622659683,3.4690861702,3.33687925339,3.3949379921
6,6.77973127365,6.85447692871,6.80828666687,6.89109277725,6.51482725143,6.3656244278
5,2.75502443314,2.54110884666,2.80595946312,2.62653827667,2.7122066021,2.31352162361
8,7.40557384491,7.30953550339,7.31293964386,7.82827568054,7.34820079803,7.98146009445
1,1.2418358326,1.28945922852,1.66191112995,1.92681217194,2.00736141205,1.78990507126
2,4.00949764252,3.82242298126,3.5103738308,3.01224279404,3.19820761681,2.4887046814
8,7.88621854782,7.79739761353,7.71487236023,7.81270599365,7.75512456894,8.00369930267
1,3.46626162529,3.89175319672,4.11943483353,5.23756742477,4.34704589844,4.67833662033
7,3.07506418228,3.68502020836,4.1421880722,5.66841268539,4.17640399933,5.6141242981
6,5.79452943802,5.67987728119,5.71493911743,4.76685333252,5.32660055161,5.07985830307
1,1.93135821819,2.31414055824,2.2940762043,5.18843269348,3.16195750237,3.98783349991
6,7.09037256241,7.03358888626,6.90922021866,6.89585733414,6.96595811844,7.32280731201
1,6.33611059189,5.84453821182,5.40250682831,5.59319114685,5.57370233536,4.42151641846
6,6.294506073,6.08616828918,5.95733213425,6.73654651642,6.14602518082,6.47254180908
8,7.31032133102,7.30535745621,7.20207548141,7.76388645172,7.09570789337,7.90076065063
8,6.23737621307,6.16150379181,6.16825771332,6.75579595566,6.13627815247,6.54966783524
8,6.96623373032,6.75228261948,6.89445924759,7.76478099823,6.83534765244,7.497382164
1,2.08388495445,2.43775653839,2.27265930176,2.32503700256,2.16455888748,1.85514163971
8,6.83566904068,6.78304433823,6.77654266357,7.71894025803,6.92279338837,7.88921642303
8,6.56567335129,6.49155902863,6.40747213364,7.47518491745,6.39125728607,7.27025699615
8,6.67587137222,6.6040019989,6.56895589828,7.37814807892,6.57069253922,7.34043884277
2,1.6706854105,2.29720139503,2.33613872528,3.40428519249,2.58175134659,2.53756093979
8,5.69390201569,5.73984479904,5.71603012085,6.62365436554,5.87456035614,6.65343999863
6,3.22739553452,3.6216044426,3.75022578239,3.54234600067,3.95759153366,3.96092581749
8,5.88998365402,5.77857160568,5.79765939713,6.1374630928,5.80283927917,6.61349725723
7,2.51532769203,3.17359852791,3.54489922523,5.28582715988,3.86017251015,5.08904218674
8,6.54045963287,7.09321880341,7.02492380142,7.5808930397,6.96206712723,7.84188747406
6,6.23146104813,6.18029403687,6.22223901749,5.9695687294,6.25096845627,6.17159318924
6,5.55288600922,5.10625076294,5.06947803497,4.60766506195,5.252846241,4.56056213379
8,7.0204911232,6.76064777374,6.80546140671,7.7727689743,6.88703107834,7.73491191864
8,6.41965150833,6.45764255524,6.30907726288,6.72531747818,6.38498973846,7.38484621048
8,7.7279214859,7.73133087158,7.70335578918,7.75439310074,7.68414306641,7.89032936096
6,5.26816415787,4.68325042725,4.45590496063,5.26051712036,4.38315248489,4.25206947327
8,7.37829875946,7.34042453766,7.32772922516,7.79332399368,7.3809466362,7.95818567276
8,7.98511505127,7.91667079926,7.97105026245,7.83195018768,7.95498609543,7.95477676392
8,7.49837446213,7.49865150452,7.38988256454,7.76403045654,7.4683804512,7.79682207108
5,4.00272989273,3.30309414864,3.48386001587,3.01355266571,3.39608764648,2.71802282333
8,7.65159606934,7.60243988037,7.56756210327,7.83265161514,7.52464675903,7.96662425995
6,4.72278547287,3.95380473137,3.59871268272,3.81685209274,3.57258749008,3.2757370472
8,7.59986209869,7.66678142548,7.56437397003,7.82457256317,7.60815668106,7.92241859436
8,7.05462503433,6.94837474823,6.99828195572,7.78641939163,6.94414663315,7.89795160294
2,2.95027136803,3.3041536808,3.41836190224,4.83440208435,3.61993789673,4.65711212158
8,7.31587505341,7.44145488739,7.43209886551,7.81013202667,7.640437603,7.8813419342
2,2.25129270554,2.59881305695,2.255651474,2.96769213676,2.05168485641,1.99635720253
8,5.39676094055,6.18374443054,6.69505691528,7.7711520195,6.89091730118,7.93369913101
8,6.03560972214,6.1024184227,6.1900177002,7.74770975113,6.19879055023,7.60936403275
2,2.42642498016,2.47586202621,2.68012452126,3.94930148125,2.53922343254,2.48143935204
8,7.08743858337,7.09774065018,6.99117040634,7.78301334381,6.98297309875,7.82656860352
7,4.20542383194,4.56180095673,4.97505283356,5.90255737305,4.89280939102,5.47727584839
7,6.03111982346,5.73219966888,5.76109266281,6.77331352234,5.86915493011,6.68322753906
8,6.37033224106,6.18956327438,6.1697678566,7.18566656113,6.08030223846,6.89367389679
7,5.4165019989,5.52434825897,5.69170427322,5.95144367218,5.79678106308,5.79703617096
3,3.37360405922,3.61357212067,3.60123062134,4.21354341507,3.69932961464,4.27132701874
8,7.39500188828,7.3445649147,7.40837574005,7.86322641373,7.56136846542,8.04080486298
7,4.57486963272,4.23953199387,4.28850698471,5.50136137009,4.00720977783,4.77328014374
8,7.37100839615,7.33409547806,7.32377529144,7.78647661209,7.28900766373,7.76910305023
8,6.89024114609,6.69633197784,6.57183074951,7.60502195358,6.8002576828,7.83787584305
8,6.66580343246,6.5700044632,6.47161340714,7.76669788361,6.20172548294,7.39325094223
5,4.25603199005,4.72880887985,4.78252458572,5.37820625305,4.81666755676,5.84660387039
8,6.88754558563,6.75155115128,6.75828170776,7.05692338943,6.56463050842,6.75041484833
8,7.39277648926,7.24505376816,7.22351169586,7.69531726837,7.03449726105,7.67399692535
5,1.98795449734,2.22830939293,2.20868110657,2.6991853714,2.24362874031,2.54507255554
5,4.64410924911,4.60087442398,4.68926095963,4.54497051239,4.65505409241,4.50462770462
8,6.79218053818,6.78167819977,6.89311695099,7.71704101562,6.6177406311,7.73532676697
1,3.11550116539,3.74524641037,4.14775753021,3.74493741989,4.38787078857,3.7752122879
8,6.27281427383,6.28721523285,6.14959955215,6.36601924896,6.44800949097,7.09719562531
8,7.45992136002,7.34075975418,7.35833311081,7.65666103363,7.24194049835,7.73616981506
6,4.6364235878,5.02324438095,5.05559968948,5.6287279129,4.5357336998,5.80405902863
8,7.05754613876,7.02921295166,7.00681018829,7.56841468811,6.93318510056,7.7134475708
8,7.58167076111,7.26746368408,7.13787460327,7.56695079803,7.28361225128,7.42351531982
6,3.08405828476,3.69768452644,3.8757557869,5.26133155823,3.9841196537,5.07164573669
2,2.58476948738,2.64811062813,2.94548678398,3.21894788742,2.82590913773,2.6678352356
8,7.8222322464,7.73646879196,7.71733999252,7.82681131363,7.6836514473,7.99921417236
8,6.44271993637,6.23758792877,6.22353887558,6.1629524231,6.2529258728,6.0048584938
8,6.10789823532,6.03980541229,6.02617502213,6.41209936142,5.65472221375,6.22195768356
2,2.08923768997,2.73731851578,3.17023587227,3.7069208622,2.98775553703,3.29784655571
8,7.37687444687,6.97403144836,6.64211416245,7.79698753357,6.91402435303,7.83982229233
6,5.08033895493,5.23172903061,5.00388908386,4.03187274933,4.98541927338,4.6062207222
8,7.06079435349,6.98221731186,6.962890625,7.03513669968,6.98781251907,7.3839392662
6,4.46200180054,4.29940080643,4.40017414093,5.13086509705,4.29238796234,4.91096401215
8,6.83151817322,6.82600402832,7.05578613281,7.78333854675,6.92253112793,7.90499734879
8,4.32274055481,4.74153423309,4.90634298325,7.83019924164,5.34125614166,7.87958908081
2,1.89421737194,2.74033784866,3.07364392281,3.70150470734,3.0216562748,3.06343197823
7,6.33867788315,6.0358505249,6.03936195374,6.12968301773,6.09338188171,6.50211048126
8,7.57886600494,7.41631317139,7.391746521,7.8064699173,7.52504730225,7.91969442368
8,6.57490730286,6.91747140884,7.10510063171,7.65293693542,6.99757909775,7.39510440826
8,7.18892240524,7.12659263611,7.19031476974,7.18470287323,7.20168066025,7.70941591263
8,7.68539571762,7.54559421539,7.50993251801,7.81162643433,7.53031539917,7.83602952957
8,7.08337450027,7.11157131195,7.10340929031,7.81013154984,6.90955066681,7.94460964203
8,7.18582201004,7.09828138351,6.96866083145,7.75597572327,7.07220125198,7.17104768753
6,6.01878404617,5.96166467667,6.11526679993,6.93424463272,6.20528268814,6.58820819855
8,6.50362062454,6.60812902451,6.63499307632,7.36026382446,6.60899019241,7.1440653801
2,2.62973833084,3.05591487885,3.30971598625,4.21628427505,3.22838997841,3.74696493149
8,7.57518386841,7.42075395584,7.34177207947,7.7605509758,7.54766225815,7.82096529007
8,8.00784873962,7.94289588928,7.90737199783,7.7891087532,7.96950817108,8.02686500549
8,3.13250398636,3.69859695435,4.13410234451,5.54949569702,4.47505950928,5.17949342728
6,4.90023851395,4.76821660995,4.77285671234,4.95431852341,4.78348779678,4.56382846832
1,1.12486827374,1.34675550461,1.498026371,1.75830411911,1.68568873405,1.4910569191
8,6.98828411102,6.73669052124,6.64931106567,7.20038080215,6.79735565186,7.4364862442
