XgBoostRegLin_Depth7,Keras,XGBoost
6.89853572845,7.32774972916,6.86375188828
7.36134624481,7.84740543365,7.35945177078
6.47074270248,7.78042650223,6.34088039398
7.67608547211,7.85471248627,7.69136190414
5.42130279541,6.15789604187,5.18070697784
5.39604043961,5.90232372284,5.07820177078
6.93428611755,7.81956911087,6.98729038239
6.7507982254,6.29343080521,6.69628381729
5.48190593719,6.79547309875,5.64096069336
6.92161512375,7.78539466858,6.95419073105
7.11270713806,7.88975572586,7.16465568542
6.00357723236,6.30309104919,5.61670255661
4.18997097015,5.30045032501,4.20983314514
7.11740112305,7.05112171173,7.17144584656
7.56707048416,7.89738225937,7.65475511551
6.86032533646,7.83811664581,6.77860593796
7.52301073074,7.86420059204,7.5870013237
7.32418441772,7.78515768051,7.25188446045
4.77922582626,6.0052614212,4.74796915054
5.38503742218,5.70436096191,5.15264940262
6.94585609436,7.81397533417,7.19686174393
4.36579275131,5.57688713074,4.07981061935
5.16854858398,6.64758968353,5.60449838638
7.22882032394,7.85152101517,7.27981710434
3.30577540398,3.95279574394,3.56569457054
6.93027162552,7.02055454254,6.73619222641
5.39174127579,6.49580955505,5.7787976265
2.89132666588,2.77396869659,3.10032081604
6.96600389481,7.45220661163,6.92727518082
7.29799365997,7.37886857986,7.21635055542
5.15446472168,7.05869293213,5.78168439865
7.81036567688,7.90507984161,7.76535224915
6.48303127289,7.29659223557,6.39424800873
7.18677043915,7.88056278229,6.97273778915
6.38309049606,7.72290420532,6.4840965271
3.50218510628,5.33431196213,3.36449432373
2.13441944122,1.73557949066,1.95977723598
5.34885072708,5.26687717438,5.38174724579
6.42034292221,5.67541265488,6.47870922089
5.8059220314,6.04759168625,5.97977209091
8.13025474548,7.87689590454,8.03634357452
5.11707019806,4.67095279694,5.36510896683
7.80504417419,7.85360193253,7.87808132172
5.92576694489,6.58925151825,5.76630878448
4.78746795654,5.01258277893,4.72192239761
4.19771003723,4.89802455902,4.11845207214
3.88400506973,2.63734674454,3.87585306168
6.44580125809,7.86474514008,6.49326562881
2.33917546272,2.40199184418,2.27107477188
7.03014326096,7.80859899521,6.98333215714
6.12729120255,6.87728404999,6.18318510056
5.04680776596,5.76080083847,5.03310060501
7.0387711525,7.86239004135,7.28298473358
4.88226890564,6.98617982864,4.90645885468
5.42019128799,7.00557994843,5.50734615326
6.59955453873,7.82407522202,6.79404973984
4.45686817169,5.16081428528,4.96482133865
7.76793384552,7.87190246582,7.72882270813
7.43708992004,7.85790348053,7.39341402054
7.36623620987,7.87668704987,7.43851804733
7.85545825958,7.85250329971,7.8334813118
6.81433916092,7.83029651642,6.71193695068
5.39046287537,5.77611207962,5.08027791977
7.20408201218,7.83974981308,7.28166770935
6.514316082,6.39598941803,6.39889144897
6.68217611313,7.28659391403,6.84520769119
7.7542347908,7.85754060745,7.77675819397
5.53428220749,6.76956367493,5.58939933777
7.51743507385,7.77722263336,7.47381973267
6.67642259598,7.85233974457,6.71157693863
7.58867549896,7.83426618576,7.70445632935
5.11991548538,4.78177642822,4.36008930206
1.78726112843,7.25909376144,2.85661315918
6.46102142334,7.85520458221,6.56522893906
3.42314934731,3.22297263145,3.25463008881
6.20224332809,6.82572460175,6.10319280624
5.74422645569,7.17413234711,5.67908191681
5.69153261185,6.71321773529,5.72546339035
6.80294799805,7.86799001694,6.77095746994
1.81375610828,1.74917554855,2.47305488586
6.69950771332,7.27509498596,6.6639957428
5.3645157814,7.1278181076,5.4415678978
4.73495435715,4.15738296509,4.32259559631
7.7245464325,7.79592132568,7.83438920975
6.93405294418,7.83948040009,6.99003839493
4.46022081375,2.52839326859,4.4729013443
6.50594854355,7.83041095734,6.56651735306
6.07497406006,6.31052398682,6.19665765762
7.62465524673,7.87715196609,7.58948230743
6.79327106476,7.0231089592,6.90008687973
6.04269599915,6.66281700134,5.97583055496
7.36771631241,7.893430233,7.4709610939
6.43082332611,7.37509870529,6.1853518486
3.39683866501,5.8960981369,3.88307738304
6.30137252808,6.9973282814,6.16944074631
3.95169091225,5.38950443268,3.9617702961
7.13800239563,7.83521127701,6.97887802124
5.94393253326,6.59608316422,5.71530723572
5.00985813141,5.26098966599,5.03682899475
5.8491268158,6.82419061661,5.75723934174
6.82336902618,7.6734161377,6.69867229462
6.15781068802,7.14717578888,6.15715789795
5.05775308609,4.35302352905,4.58320665359
7.24735069275,7.77655410767,7.29514122009
7.43447256088,7.50337553024,7.2516617775
5.98371553421,7.752805233,5.8512005806
7.54964542389,7.87529230118,7.5870308876
6.37895679474,6.52585172653,6.52295875549
7.76967573166,7.80655813217,7.78491449356
4.89148378372,5.74013519287,5.04618120193
3.42800760269,3.11123228073,3.41177034378
6.37602853775,6.9987039566,6.40631914139
4.9681596756,7.84719562531,5.00321340561
4.86196470261,5.22384023666,4.78985357285
2.98408651352,4.51600313187,3.54887914658
6.64895534515,7.45780086517,6.65931129456
6.9912071228,7.75000238419,6.89947271347
4.87453746796,5.4310464859,4.90134000778
6.98167800903,7.78916883469,6.79147005081
6.25411462784,5.26690721512,6.2431640625
7.29965209961,7.85289335251,7.24174451828
5.41158103943,6.36359262466,5.54424571991
5.52675199509,6.64662265778,5.41051101685
6.19746303558,7.08832550049,6.30715990067
2.18589115143,1.52723026276,2.01618480682
6.1730260849,7.84844207764,6.30158281326
0.156171649694,1.1920375824,0.515252530575
6.60717058182,7.85068416595,6.73988389969
2.25992059708,2.50877046585,2.67914557457
5.81597089767,6.02818107605,5.72668123245
3.47688221931,2.56442165375,3.71323013306
6.1550116539,6.74587154388,6.10971593857
6.97155427933,7.67743968964,6.81235647202
5.77945899963,6.11300420761,6.00044536591
5.65193367004,6.42867040634,5.63141870499
5.97087907791,6.45150613785,6.10453033447
6.40158653259,6.18682956696,6.36342287064
7.56221675873,7.83882808685,7.60281610489
6.96147537231,7.83833026886,6.90657663345
8.00129890442,7.87755012512,7.93778085709
6.95495319366,7.22576951981,6.78838396072
6.33442354202,7.8654961586,6.44382286072
7.24749803543,7.77843475342,7.42551422119
4.26065254211,3.95922660828,4.24808883667
7.11904573441,7.86759376526,7.10795927048
4.82612895966,7.85975551605,5.12112522125
4.90918827057,5.22067785263,4.8401889801
7.04289722443,7.66613149643,7.07674741745
5.72952508926,4.82526636124,6.54440689087
2.91173553467,4.66498374939,3.09112405777
5.43272209167,6.1598277092,5.30659580231
4.59771251678,2.84207582474,4.62751054764
6.94019317627,7.47043275833,6.82763957977
6.1381111145,7.78516197205,6.12182474136
5.17311573029,6.29463291168,5.27751493454
8.03983974457,7.82882165909,7.97639894485
5.62391042709,5.87913703918,5.75523900986
5.14273118973,5.79027748108,5.16995620728
6.84035491943,7.4909954071,6.77707481384
7.3787522316,7.82598257065,7.41917324066
6.66099309921,7.10653781891,6.65934085846
3.20392012596,3.06541657448,3.22109556198
5.21556425095,6.24441194534,4.96919202805
5.81591939926,6.22846889496,5.7832326889
5.79894256592,5.89507913589,5.79807186127
7.81770277023,7.80855846405,7.8158416748
5.46386909485,6.08403301239,5.261947155
5.34190893173,6.43146181107,5.06623506546
2.50118207932,1.95386075974,3.03118896484
4.45145273209,4.73278999329,4.26722335815
5.17159843445,5.70323991776,5.34334087372
4.34763717651,4.22288513184,4.24547529221
7.58603239059,7.7801861763,7.59778690338
6.79202318192,7.81166696548,6.48691320419
6.63967084885,7.23573684692,6.53565597534
6.43266773224,4.97547340393,6.40896844864
7.1399974823,7.88454771042,7.16450166702
7.51527070999,7.84618902206,7.6248960495
4.48755216599,5.54341697693,4.6770567894
8.03577613831,7.79090452194,7.90829229355
2.32858657837,2.34964942932,3.3314602375
7.11724376678,7.75721025467,7.03506565094
7.18724107742,7.83941650391,7.14563035965
5.98249721527,6.30080223083,5.93053150177
7.12562465668,7.47119569778,6.93276071548
6.37108230591,7.74271535873,6.50741100311
4.66624403,5.37268304825,4.81937360764
7.3172211647,7.75040578842,7.27191734314
2.92172169685,2.92274975777,2.72877454758
6.85050010681,7.37172889709,6.88759279251
7.73959445953,7.89975118637,7.72075462341
6.11005449295,7.69883012772,5.90665578842
2.46062135696,1.91191673279,2.78328037262
3.0630004406,2.28006887436,3.0753030777
6.31836414337,7.30267858505,6.26991128922
6.1254863739,6.80082893372,5.71247625351
3.04512834549,5.11748313904,2.9474503994
4.12380409241,1.9821472168,3.71361398697
3.86997103691,4.6745223999,3.96097564697
7.08009243011,7.85629701614,7.13389396667
7.71474933624,7.84793901443,7.69612503052
4.06329584122,3.44611954689,3.5248093605
4.00414276123,2.35245418549,4.05326557159
5.41023302078,5.09242200851,5.28475379944
7.27201318741,7.91940498352,7.12368059158
7.87680721283,7.81704711914,7.79960155487
6.18732070923,7.42449951172,5.72785902023
6.69709157944,7.06197357178,6.38990879059
1.71126937866,2.64789009094,2.4816057682
5.61711168289,6.17134904861,5.66122102737
7.05762910843,7.8674621582,6.99037742615
7.60853719711,7.83960437775,7.58834457397
5.50306463242,6.09695053101,5.76428794861
7.2682967186,7.82370138168,7.20976829529
6.79443073273,7.86631393433,6.7240152359
5.75072860718,6.30840682983,5.87135219574
3.49817657471,6.31018590927,3.51370882988
7.03709363937,7.85187244415,7.04969024658
6.49732446671,7.15184497833,6.43077325821
6.61357975006,6.98212099075,6.47275829315
5.01179027557,6.04205560684,4.90846586227
7.13282585144,7.85641098022,6.74994897842
6.81235837936,7.8376789093,7.02835226059
3.8295404911,2.32324504852,3.85685348511
4.71836185455,5.94742965698,4.95676231384
4.76553487778,5.74496459961,4.69393825531
6.6847486496,6.73420953751,6.83433055878
7.70820331573,7.87391519547,7.83199596405
6.33153772354,7.03019762039,6.36978530884
6.32457685471,6.87663936615,6.35947275162
2.80854487419,2.7020611763,3.11686897278
1.23612189293,0.78778219223,0.972009599209
7.33924341202,7.89617919922,7.34625196457
5.373234272,6.05552244186,5.20039319992
7.03975915909,5.99155282974,7.06968212128
5.19663095474,5.78202390671,5.10406255722
6.48008155823,7.82657527924,6.59612417221
6.40786647797,7.03996753693,6.42692279816
5.85169029236,7.84620428085,6.09486150742
4.71770620346,5.54400920868,4.92656469345
7.41068267822,7.79269886017,7.46871995926
1.44929504395,1.31203603745,1.73815631866
3.96280121803,4.22919940948,3.79106760025
7.29061126709,7.84874677658,7.20864439011
5.81819915771,6.91076946259,6.2023935318
3.9929599762,4.85691070557,3.31224703789
7.904109478,7.86102962494,7.73332643509
7.00320768356,6.96988105774,7.0902633667
6.5160241127,7.86386680603,6.88062334061
1.83062267303,1.39338493347,1.90637123585
3.55712032318,2.51343297958,3.57004642487
5.32998514175,5.62612009048,4.90549230576
6.45130681992,7.69659566879,6.46522808075
7.37309360504,7.85267972946,7.34520339966
6.49699735641,6.52368736267,6.48483562469
3.7819507122,4.78416919708,3.64198422432
4.65680027008,5.17342329025,4.56211471558
7.24938821793,7.86214590073,7.24473142624
4.38276767731,3.4000825882,4.28379631042
3.60078835487,3.56924128532,3.6252579689
5.21338605881,6.06000947952,5.19740962982
5.71564912796,5.49559545517,5.50822019577
7.19297742844,7.89950895309,7.14983558655
6.51755285263,7.8499045372,6.4084610939
3.06457734108,2.68154287338,3.18512630463
6.06953811646,6.183614254,5.91811943054
5.10729551315,5.75258350372,5.30302619934
4.8998169899,5.39051914215,4.91321086884
6.69127082825,7.32956838608,6.95689821243
2.84305882454,2.95055174828,2.84158873558
4.63907718658,6.91080331802,4.82969760895
4.9402513504,6.48504209518,4.93326282501
6.52115726471,6.90734815598,6.50219917297
6.97839736938,7.865711689,6.97654867172
7.14422273636,6.87366294861,7.0401468277
7.4899096489,7.85212802887,7.66253519058
7.67297840118,7.86772060394,7.64790010452
6.71543693542,6.89790916443,6.4606256485
3.81083416939,3.74417591095,3.92537379265
3.44500136375,5.78172969818,3.52070641518
4.42875576019,4.71480798721,4.54270172119
5.67366123199,7.10252285004,5.16442346573
4.80793142319,5.59956407547,5.08215332031
4.11204385757,4.62931060791,4.40302371979
7.7669043541,7.84110450745,7.71989202499
6.47053098679,7.61823892593,6.42203617096
5.55159139633,6.05160427094,5.48879146576
6.40046596527,7.02735757828,6.49537849426
5.58664560318,5.6135597229,5.6105632782
7.99417734146,7.8521900177,8.06048107147
5.9667596817,6.6105427742,6.08937311172
7.82229137421,7.85461759567,7.82741689682
5.76951789856,6.7392616272,5.79996967316
5.48666572571,6.75185680389,5.53250169754
6.37956905365,6.4340968132,6.47048568726
5.34778261185,3.45998597145,5.32300424576
3.77819418907,3.84036803246,4.48667240143
5.29623556137,5.85147190094,5.52744340897
4.64220571518,5.75637245178,4.92069149017
3.78856492043,5.41822767258,3.98787736893
7.09197044373,7.65564680099,7.16866779327
7.16684579849,7.89275503159,6.84984350204
4.88526630402,4.48494529724,4.94230318069
6.08753108978,7.08420419693,6.16158533096
3.62466979027,3.0255446434,3.49052906036
6.14378023148,7.83345651627,5.79028367996
3.28655099869,3.44229578972,4.38541936874
6.22608375549,5.95920133591,6.27458333969
4.59169387817,6.05768918991,4.28476715088
6.23075294495,6.89285421371,6.04245138168
3.12236237526,3.45148706436,3.18224740028
7.04970932007,7.77143001556,6.85073852539
6.02748584747,6.98170137405,6.13209915161
7.53290891647,7.84059143066,7.50949430466
5.86230278015,7.7501282692,5.8984708786
5.82405471802,6.66389846802,5.84345054626
6.2109375,5.74439287186,6.10233688354
4.42558002472,3.51057600975,4.78878116608
6.78394556046,7.86135959625,6.72672176361
6.71257352829,6.91557455063,6.68241167068
7.57309532166,7.75979804993,7.59978580475
5.13359498978,6.61806058884,5.020362854
2.72996163368,2.17843437195,2.31529998779
3.0671236515,4.04973316193,2.79535913467
6.71902608871,6.81162929535,6.70167779922
5.78501701355,6.39979362488,5.30348873138
6.43822479248,7.16436100006,6.52399778366
3.24786424637,2.88858890533,3.2092590332
7.9711728096,7.86453533173,7.83751010895
7.02658081055,7.92133045197,6.92922735214
6.60432338715,7.44561433792,6.65858459473
6.09680700302,7.61214733124,6.24234008789
7.6738524437,7.77954053879,7.39086866379
6.01737308502,5.46635913849,5.95125198364
7.44487476349,7.83523130417,7.61196756363
7.55002832413,7.83464860916,7.53266620636
6.18043136597,7.14134216309,6.16087722778
4.69192790985,6.73965549469,4.90552091599
4.33557701111,5.09481048584,4.30828666687
1.86608564854,1.27519178391,1.88578379154
1.73083853722,2.19468259811,1.30080413818
7.27546739578,7.82719421387,7.29314422607
7.13812541962,7.87341165543,7.1162443161
6.94157981873,5.81188821793,6.87263441086
6.81148719788,7.81456851959,6.81366682053
6.44894742966,6.1191072464,6.40180301666
6.65699005127,7.77411413193,6.72700595856
5.26330041885,6.60246229172,5.37162685394
6.26028823853,7.72447776794,6.38886737823
6.5320763588,7.70359659195,6.54784202576
3.52519392967,5.61748218536,4.02984142303
4.73180961609,5.79500579834,4.92196130753
6.42901182175,7.78633069992,6.19890499115
2.87630558014,2.24725294113,2.72147941589
4.83415460587,6.78650474548,4.6523733139
3.01410508156,3.60924839973,2.95253515244
6.04255437851,6.61629581451,6.15030479431
7.21812057495,7.81078529358,7.26739692688
5.11263179779,4.80182743073,5.03616428375
7.55583047867,7.84745073318,7.47239160538
2.99004626274,2.47043991089,3.02031731606
5.16685438156,5.48224115372,5.21822118759
6.31055450439,7.33825397491,6.24519777298
4.41279935837,6.2898144722,4.84759092331
6.15687704086,6.52968740463,5.99533224106
7.80613517761,7.83874559402,7.8257393837
5.62043571472,6.15846729279,6.35038042068
3.86933803558,5.50540733337,3.7694849968
4.32650852203,2.47502326965,4.08594274521
2.54878473282,1.8018860817,2.54039573669
5.70944356918,6.30414152145,5.7046661377
5.68166208267,6.4894194603,6.07341003418
4.78370714188,5.7670841217,4.48912906647
7.36524629593,7.82570838928,7.35711431503
6.98532056808,6.28199386597,6.96159601212
6.1684961319,7.74236011505,6.42206048965
5.8421497345,7.86666965485,5.65592193604
5.19811725616,6.27618122101,5.42434549332
3.39421606064,2.30125236511,3.37971377373
7.43915128708,7.87155246735,7.41678524017
7.11858606339,7.89638328552,7.14788532257
2.44594860077,2.19378328323,2.60718154907
3.53496956825,5.91288280487,4.06536197662
5.75320053101,6.65148353577,6.1142950058
5.25937223434,5.85043048859,5.16952133179
6.38071537018,7.51742506027,6.45007181168
5.75201797485,6.33325862885,5.34439325333
7.61008787155,7.84311437607,7.57750892639
7.20121145248,7.8730173111,6.89221048355
7.28421354294,7.84365463257,7.22078704834
4.37751436234,3.30516815186,3.99859499931
6.20140171051,6.19145727158,5.79707956314
6.89921808243,7.34768342972,6.86106157303
5.72297334671,6.620470047,5.75174570084
7.38667535782,7.92156362534,7.51244544983
6.1439909935,6.79022884369,6.35112667084
6.24039745331,7.70000314713,6.12288761139
4.22929286957,4.5577249527,4.14320850372
2.73465037346,6.20831251144,3.135825634
2.45378494263,3.19278311729,2.46378922462
7.27803277969,7.82185745239,7.23201179504
5.30777645111,5.47676277161,5.01021337509
6.46190357208,6.44083929062,6.38618946075
6.93653488159,7.36162424088,6.92246198654
6.60555887222,7.78813457489,6.83923578262
4.54199266434,7.16479873657,4.51619100571
7.65292310715,7.87270069122,7.64900398254
7.30965566635,7.79364442825,7.23003530502
6.63709115982,7.81635570526,6.66255140305
6.59559679031,7.24173116684,6.67509841919
1.70062243938,2.05209922791,2.1307425499
4.63214731216,5.60038280487,5.057554245
4.15605258942,5.22258615494,4.25737285614
7.25384521484,7.87818861008,7.23121833801
6.48041629791,7.76923847198,6.47778892517
6.80039930344,7.86973285675,6.83819627762
0.892500758171,0.813889026642,0.92565369606
2.77128577232,2.59472370148,3.15896701813
4.39540958405,4.6203327179,4.30737113953
2.17194604874,1.79956054688,2.14068174362
6.71476364136,7.87978982925,6.7996301651
6.82091903687,7.75685834885,6.76753282547
5.25231790543,5.44265985489,5.2805685997
6.13386535645,7.82830619812,6.18652582169
5.55205535889,6.22291135788,5.32321739197
7.33660411835,7.79669427872,7.46860361099
5.08068847656,6.24685668945,5.34331893921
3.14430570602,2.23692035675,3.16310071945
5.87177801132,6.74562501907,5.81733226776
3.86551976204,4.53026103973,3.87235045433
4.33529281616,4.83716583252,4.05138111115
6.84004211426,7.82088470459,6.50338125229
3.61728525162,5.48723840714,3.69923710823
7.69468784332,7.86250162125,7.67670106888
6.86440992355,7.79664993286,6.97580909729
6.48211669922,7.38252973557,6.53328752518
4.88094186783,5.87813949585,4.69623613358
5.05522727966,6.39153242111,5.14102268219
6.41836833954,7.64377689362,6.40721464157
2.72260785103,3.34512853622,3.00514554977
7.74186229706,7.84821414948,7.74146986008
2.7433154583,1.61370801926,2.9865398407
4.68795442581,5.9498295784,4.85486793518
3.63106894493,2.69158649445,3.86428236961
5.22477722168,6.24087619781,5.40863800049
0.891643404961,0.945729255676,1.13963723183
6.36634206772,7.80675983429,6.42126560211
4.83549690247,5.7303647995,4.79580259323
7.35436677933,7.88594913483,7.08909225464
7.61266040802,7.83977127075,7.67379903793
7.38981771469,7.84453630447,7.5953040123
5.46973657608,5.71908473969,5.2806096077
6.66219854355,7.84791517258,6.6783490181
6.54512071609,6.63301801682,6.43071937561
6.71163892746,7.84430980682,6.9129076004
4.77135658264,4.24830055237,4.9636015892
7.44888210297,7.87799358368,7.82906579971
6.8682346344,7.44708204269,6.84758377075
3.64662981033,1.61685419083,3.3705599308
5.9987282753,7.45209169388,5.76943635941
6.64786624908,7.48269414902,6.16815900803
7.67238378525,7.87504911423,7.74601411819
2.96068024635,2.10045433044,2.66121816635
7.06250143051,7.77967357635,7.08555221558
6.63393640518,7.83122110367,6.59740638733
7.31560850143,7.83401012421,7.34600687027
5.60232210159,6.05271863937,5.52258491516
7.78280544281,7.91701984406,7.77782297134
5.51148986816,5.48387813568,5.33619308472
7.47070598602,7.87204694748,7.53519582748
6.10018777847,6.2595911026,5.96987056732
2.12006044388,2.37881088257,1.96840465069
4.56489229202,4.09497976303,4.83211374283
6.34019374847,6.70774698257,6.42359304428
5.49584960938,6.85358905792,5.64876174927
5.23486757278,5.76509475708,5.4113202095
2.74593114853,2.24986410141,3.12086868286
7.69105148315,7.8275308609,7.71139144897
7.47133731842,7.86113929749,7.4893321991
6.89657735825,7.85232877731,6.70275068283
7.34742021561,7.8305606842,7.25658988953
7.22935056686,7.82462882996,7.16341018677
6.45784187317,7.25531435013,6.25037717819
6.04286193848,7.28110313416,5.52195930481
5.36651229858,6.80873918533,5.52695703506
5.4013710022,6.42689561844,5.45598506927
6.03848934174,6.27067089081,5.97597551346
6.61717033386,7.89835834503,6.61108446121
3.21735095978,5.4704208374,3.48798489571
6.56028652191,6.24224996567,6.55315303802
7.42091703415,7.8609957695,7.1553812027
7.39484119415,7.88477230072,7.30277013779
4.09993648529,5.61921930313,4.20928096771
5.85549926758,6.76194000244,5.88361358643
6.62856388092,7.83798122406,6.83300304413
2.42627048492,1.44331359863,2.0494697094
3.5595240593,2.4019651413,4.11539363861
6.59623765945,7.62756109238,6.44460678101
4.40205478668,2.99327158928,4.68181228638
7.63321399689,7.71496391296,7.61178779602
7.04092550278,7.88632488251,7.58422517776
7.25920343399,7.83973264694,7.11155462265
6.62693214417,7.24296760559,6.70485401154
7.41569662094,7.65508079529,7.10635375977
5.73447942734,5.38543605804,5.55310916901
7.80571699142,7.85496473312,7.94298124313
7.1331372261,7.843791008,6.9983587265
7.65517950058,7.81401777267,7.52210187912
5.65751075745,6.02309036255,5.64436101913
5.6241979599,6.46441841125,5.78000068665
6.47362279892,7.12714385986,6.65215396881
3.43709778786,3.09592914581,4.32251167297
7.08228158951,7.7988409996,7.06267023087
5.69468832016,7.01577711105,5.77454996109
6.31906604767,6.52212667465,6.27994966507
2.91412472725,1.99187707901,2.73084759712
4.92421913147,3.04371404648,5.14584589005
7.25962591171,7.85593605042,7.23635053635
6.92021512985,7.79645586014,6.7617726326
4.06640958786,6.08037662506,3.96724772453
7.43882417679,7.83038902283,7.28802204132
2.55473995209,1.96808052063,2.64601826668
7.28441476822,7.78501605988,7.12310266495
6.944252491,7.86618518829,7.2024512291
7.14219474792,7.85563087463,7.35140943527
7.42192363739,7.89847230911,7.31366920471
6.01392793655,6.96690607071,6.26582145691
5.56460905075,4.56521749496,5.82035303116
6.22861194611,5.98516082764,6.27412986755
4.78219795227,5.47898387909,4.79738283157
7.73567771912,7.88251495361,7.57874727249
4.07459926605,5.31250619888,4.25834274292
3.9294397831,2.67353773117,4.05842542648
4.64438056946,5.60281658173,4.3876991272
5.81953477859,6.32000255585,5.85045528412
5.73304128647,6.62555122375,6.09164953232
5.22876310349,6.39490747452,5.46097946167
7.03352642059,7.84705734253,7.03018760681
2.27096104622,1.82833051682,2.13241434097
4.15131473541,5.90073108673,4.49710226059
6.40928411484,7.4474363327,6.33501529694
6.42647027969,6.91544151306,6.35091352463
7.79150056839,7.86680698395,7.8045091629
7.43361186981,7.80994176865,7.25124597549
1.52917778492,2.15918111801,1.86622095108
4.33879375458,5.35076570511,4.63456535339
7.31907367706,7.83673477173,7.32167434692
7.5144572258,7.78238391876,7.57238340378
6.31360435486,6.73179292679,5.87297821045
5.91661548615,7.66165828705,6.02481222153
3.574614048,2.9717335701,3.68929028511
4.91799259186,5.99237918854,4.80578231812
