LogisticRegression,XgBoostRegLin,XgBoostRegLin_Depth8,XgBoostRegLin_Depth7
6,4.38148641586,4.80952215195,4.93349838257
3,3.36039614677,3.12912678719,2.99643945694
2,5.60888385773,5.36160182953,5.33222150803
6,4.31712913513,4.08428764343,4.0629234314
6,3.84957909584,3.38949728012,2.97850823402
8,5.17612457275,5.5425157547,5.89318323135
1,1.01314544678,0.910054564476,1.22048151493
8,7.59043598175,7.31825065613,7.35372972488
1,1.91374731064,1.84908974171,1.74144041538
8,6.72408533096,6.52194833755,6.35121583939
8,7.60083246231,7.6174249649,7.60605144501
8,7.64641046524,7.43583393097,7.44737958908
5,5.47678184509,5.45222663879,5.27580595016
1,1.60987818241,1.92779326439,2.31981515884
7,6.13345193863,5.92184400558,5.9426279068
8,7.30413341522,7.24069643021,7.15938568115
7,6.27950906754,6.024330616,6.07429027557
8,7.17167663574,6.79675769806,6.41165494919
2,1.15419363976,1.57180249691,1.60892868042
8,7.35631418228,7.21121549606,7.14746284485
6,5.20230531693,5.67472553253,5.86349773407
2,1.32665014267,1.45929586887,1.49021553993
8,6.63876676559,6.52725887299,6.53460597992
8,6.84004926682,7.23792219162,7.37640762329
8,4.53309392929,5.63903474808,6.08581542969
8,6.834815979,6.67638158798,6.65670251846
8,6.35830593109,6.13562583923,5.93080997467
8,6.08729934692,6.39137554169,6.46599435806
7,5.7747797966,5.60760164261,5.49840021133
6,4.15240478516,4.97739458084,5.41113567352
2,4.08541822433,3.59115123749,3.62828397751
8,7.24898481369,7.15695428848,7.15909671783
8,6.42062902451,6.03810548782,5.97417354584
1,4.62084102631,4.27725410461,3.74935173988
8,7.32022333145,7.20698785782,7.10290813446
8,7.27029752731,7.07704973221,7.18186235428
6,3.96298861504,4.46615409851,4.47919082642
6,4.9608464241,4.83692026138,4.46143484116
8,6.70099115372,6.92609596252,6.80321645737
8,7.86350870132,7.75053596497,7.78324222565
8,7.5899181366,7.5376868248,7.4823179245
8,3.65944457054,4.77635860443,5.39016008377
7,6.79453659058,6.65425872803,6.65519237518
7,6.04185962677,5.91056394577,5.80954885483
8,3.94111084938,4.67183256149,4.39547491074
6,4.04737472534,4.45557785034,4.58698606491
8,5.82670164108,5.94919490814,5.9817199707
7,5.61064815521,5.5374879837,5.45191431046
1,1.10546731949,1.12335753441,1.44488978386
5,5.1492729187,5.18258428574,5.10996675491
8,5.97511672974,6.13250112534,6.19415616989
6,5.54879713058,4.41506528854,4.32080936432
8,7.25704145432,7.29759740829,7.28206157684
6,5.81063604355,5.81988286972,5.6769695282
2,1.25343370438,1.36448192596,1.4734095335
8,6.85847520828,6.90871810913,6.84811115265
8,7.75351333618,7.50725603104,7.49201393127
8,5.94375038147,5.67109298706,5.55120182037
8,6.84496927261,6.74738883972,6.41508674622
8,6.87176322937,6.63649177551,6.61481332779
8,7.20974111557,7.26587343216,7.18570995331
7,6.32379674911,6.38908433914,6.09529972076
8,7.83448600769,7.83704805374,7.83013343811
5,2.95131373405,3.3362326622,3.46915411949
8,7.7458319664,7.72617530823,7.75645923615
6,6.45260334015,6.54583024979,6.50827121735
1,1.53022491932,1.87649011612,1.86829459667
8,7.65122509003,7.65687942505,7.63399362564
1,1.43044400215,1.68774092197,2.0129301548
8,7.59410142899,7.53066730499,7.327917099
6,7.07103872299,6.93370771408,6.91846132278
5,1.22861385345,1.27558755875,1.53620266914
1,1.28111147881,1.67899560928,1.78783261776
8,7.39336109161,7.25870084763,7.1065454483
7,3.44875693321,4.40846443176,4.71736097336
8,7.3505282402,7.33493041992,7.27119541168
8,7.71712303162,7.46534872055,7.39684820175
8,7.07332658768,6.90172767639,6.63947582245
2,1.2245528698,1.45227992535,1.8101118803
5,3.26113629341,3.72459435463,3.90801143646
8,3.9342110157,4.08372688293,4.26389980316
8,7.85498571396,7.93926715851,7.9918680191
8,7.3842921257,7.36811876297,7.3925204277
6,2.81125664711,3.00671887398,2.9737033844
6,4.98972845078,4.79778194427,4.74459314346
7,6.95726966858,6.65944433212,6.55178928375
6,3.66383218765,4.12836933136,4.39754867554
6,6.70171022415,6.86081075668,6.70419931412
6,4.77201128006,5.13210487366,5.13503932953
6,5.75669622421,5.83640146255,5.8807477951
8,6.97066402435,6.84791135788,6.93025016785
2,4.19920158386,3.91997504234,3.75360059738
6,3.76298117638,4.15334415436,4.40752124786
4,3.723716259,3.52749061584,3.79054951668
8,6.64762639999,6.59053945541,6.50768375397
2,6.10065984726,5.76722383499,5.50839710236
4,4.10056495667,4.20547389984,4.27324724197
7,4.7120642662,4.61570549011,4.69068670273
8,7.81475782394,7.75405263901,7.42346191406
8,7.83683872223,7.87367582321,7.82298707962
4,3.88574457169,3.83698678017,3.87617564201
8,7.93540334702,7.86322307587,7.74460124969
8,7.34578132629,6.75273799896,6.53456449509
6,6.47636985779,6.17765855789,6.0686378479
6,6.37606620789,6.06541728973,6.09561014175
6,6.74751520157,6.74071025848,6.83271217346
2,3.05171489716,3.77103257179,3.7547147274
6,4.46383047104,4.6969461441,4.87255954742
6,5.92790412903,5.67622518539,5.49365854263
8,7.22082042694,7.0946969986,7.01074171066
5,5.04376649857,4.98926210403,4.93899250031
8,7.13232898712,6.86892604828,6.93633174896
8,7.76738977432,7.63625240326,7.59368276596
8,7.60853147507,7.50277900696,7.41533279419
5,4.79435157776,4.79140281677,4.61043024063
8,7.59745645523,7.5084104538,7.57418775558
8,6.33517217636,5.94030380249,5.96207237244
6,1.83540809155,2.36441206932,2.67392516136
6,6.19129323959,6.02501392365,6.11782741547
6,1.70752513409,2.19917416573,2.43748044968
8,6.80932044983,6.79439735413,6.75609111786
4,6.02580881119,6.01280546188,6.05744695663
8,5.74712228775,6.20632362366,6.30060911179
8,7.07027292252,6.99613332748,6.79476261139
1,5.22785806656,4.56431341171,4.3166885376
8,7.4111161232,7.40224123001,7.43754816055
2,5.17131090164,4.91605710983,4.96862459183
1,3.84813499451,4.36111688614,4.53233671188
6,2.29900670052,3.05293869972,3.44656658173
8,7.76907062531,7.77710676193,7.72659015656
2,2.1266374588,2.314204216,2.74141669273
6,4.68983840942,4.65021657944,4.60007715225
8,7.56174039841,7.39832019806,7.50248670578
8,7.05422449112,6.97411060333,6.72939491272
8,7.44345235825,7.13783693314,7.25735902786
6,3.528434515,3.59084534645,3.66851425171
8,6.75152492523,6.7179851532,6.74098587036
6,6.13690471649,6.42354917526,6.43162918091
6,6.68881464005,6.00297641754,5.59511756897
8,7.9906039238,7.94666528702,7.87513065338
4,3.76002860069,3.49566173553,3.650629282
1,1.18832743168,1.39963662624,1.33579301834
5,4.60445356369,4.53539419174,4.59649515152
7,5.98585796356,5.75006723404,5.46246480942
6,6.39509630203,6.48593473434,6.52682924271
8,7.0154633522,6.68257188797,6.61162614822
8,7.6429104805,7.69704008102,7.66099786758
7,6.48796510696,6.36975812912,5.93151855469
2,5.26085710526,5.00564479828,4.93623113632
5,4.89015817642,4.92318248749,4.93072795868
8,2.30390667915,2.63635587692,2.77488541603
6,7.45979499817,7.105427742,7.102206707
1,2.17201566696,2.56585907936,2.77912926674
8,7.79996347427,7.71759223938,7.6917963028
2,2.62516069412,2.96713137627,2.88682031631
8,7.57325363159,7.52420520782,7.59236717224
8,6.40022420883,6.37249422073,6.36337661743
6,5.65570640564,5.9387049675,6.20427894592
7,6.39068317413,6.18910217285,6.51583242416
8,7.18501520157,7.10502433777,7.09757804871
6,5.77742338181,5.67524433136,5.68700504303
8,6.8479809761,6.60447740555,6.68936777115
5,0.996324300766,1.17604136467,0.874837875366
8,7.69083738327,7.6687951088,7.66808986664
7,5.92554664612,6.1120557785,6.13148021698
6,5.20216083527,4.92924499512,4.59430789948
8,7.47072887421,7.44962692261,7.45448732376
7,6.43558549881,6.11953258514,5.92732524872
8,6.97274971008,7.24496364594,7.11869335175
6,5.80401563644,5.92132997513,5.93419075012
8,7.47400522232,7.48226165771,7.39421081543
7,5.44463253021,5.1975069046,5.24560689926
7,5.8669462204,5.76902389526,5.7771897316
7,1.87071335316,2.37283611298,2.8604388237
4,4.03493452072,4.02318954468,3.915569067
8,4.47949790955,5.32412910461,5.47390079498
8,6.66139888763,6.74243211746,6.63392877579
8,5.5960521698,5.60034370422,5.46005821228
7,4.7730345726,4.82101202011,4.82640743256
3,2.00838136673,1.78163254261,1.53732073307
8,7.88518810272,7.81686258316,7.83691120148
5,5.46516895294,5.4436750412,5.41617631912
7,4.94037818909,5.33880329132,5.40706682205
2,4.52531862259,4.04187202454,3.75545120239
8,7.45225906372,7.2756562233,7.29316568375
8,6.80203104019,7.06189966202,6.95589971542
4,3.28650093079,3.17626905441,3.06110286713
1,3.07665610313,3.43224406242,3.56251978874
8,6.15662622452,6.17365169525,6.24166250229
8,7.53250837326,7.43420171738,7.46194076538
8,7.28705024719,7.22387647629,7.17081880569
8,7.28167247772,7.19091129303,7.22132301331
8,4.87494659424,5.92763233185,6.51701879501
8,7.65937423706,7.52473449707,7.45796108246
8,7.26695489883,7.2393116951,7.25984668732
1,0.534905195236,0.115053683519,0.431903332472
6,3.08537316322,2.94409227371,2.92803907394
8,3.79958581924,4.60279035568,4.76091623306
7,6.19033908844,6.13745689392,5.96525001526
8,7.47424840927,7.42599439621,7.3403429985
8,6.59009981155,6.50245904922,6.55171489716
8,7.64430046082,7.48099136353,7.4725394249
2,2.09889578819,2.28157043457,2.3572845459
8,7.12621927261,6.92202758789,6.88624286652
8,7.40696668625,7.4431385994,7.22850799561
8,4.59712505341,5.84135293961,6.24790048599
8,7.63238763809,7.61632204056,7.56541347504
7,5.90841054916,5.79541540146,5.73189496994
7,6.530377388,6.49248409271,6.65366125107
6,5.58468484879,5.65588474274,5.77597570419
2,4.59056615829,4.16804647446,3.95941185951
2,1.83992993832,1.66772544384,2.0737156868
8,7.81266880035,7.83318710327,7.80897760391
2,2.97954940796,3.14565515518,3.27545952797
7,4.48963737488,4.18959856033,3.88561916351
7,5.79961061478,5.58396911621,5.46684885025
7,5.22115421295,5.2310795784,5.1724858284
8,7.2860250473,6.990691185,7.07466554642
6,6.08783960342,6.03466510773,5.98479700089
8,2.81147265434,3.89884352684,4.42241096497
1,5.56223630905,5.25989103317,5.19217586517
8,5.9842672348,5.95469617844,6.03253221512
6,5.51313114166,5.67975330353,5.76163434982
8,7.37615919113,7.27489519119,7.18097162247
8,7.24853229523,7.03494024277,7.05423974991
8,6.81781673431,6.7425942421,6.68734073639
8,7.20274496078,7.27749204636,7.20629835129
6,4.80103778839,4.69954872131,4.59484529495
2,1.63374006748,1.88494992256,2.21751880646
2,4.49516963959,4.51213550568,4.26470756531
8,5.99498176575,6.10536193848,5.88142967224
8,7.76195955276,7.77671480179,7.7105755806
8,6.32727336884,6.56802368164,6.61420202255
8,7.50072240829,7.3463640213,7.32714414597
6,6.17157125473,6.01483154297,6.04764795303
5,1.45307147503,1.56663882732,1.73919594288
6,5.21073246002,5.27360582352,5.30636882782
6,2.12547969818,2.51901316643,2.6558265686
2,2.85855865479,3.19762063026,3.49118089676
6,5.3866147995,5.15937995911,5.3552031517
7,5.8090467453,5.72720050812,5.57144212723
1,6.63646888733,6.05341625214,5.6460776329
6,5.98866510391,6.10593080521,6.12849998474
5,5.24029874802,5.0563416481,4.98707389832
7,5.96163463593,5.72153568268,5.55637121201
7,6.91708564758,6.66051149368,6.5883026123
6,5.04016923904,4.94052839279,4.69042158127
8,7.67975854874,7.54282188416,7.68425226212
5,5.26674985886,5.21174287796,5.17915296555
8,6.78146314621,6.70011758804,6.78633356094
8,5.17141675949,5.16894340515,5.19779586792
1,1.12949991226,1.42515206337,1.51700019836
8,7.23438358307,7.06581544876,6.98496484756
8,6.88592243195,6.72480201721,6.72671127319
4,3.41309261322,3.44623470306,3.50239682198
8,6.8431096077,6.89450454712,6.95444345474
8,7.25400352478,7.04084396362,6.99986171722
8,6.1646156311,6.1062707901,6.08891582489
5,1.24129104614,1.45678210258,1.32658934593
8,6.9718875885,6.77743959427,6.78480625153
1,1.94973754883,2.03549480438,2.24915289879
7,6.33814191818,6.44134712219,6.33741903305
6,5.3538942337,4.86227989197,4.68050384521
5,2.6161441803,2.95590090752,3.14002180099
8,7.6694560051,7.72254037857,7.82126045227
8,6.27006387711,6.40821790695,6.39545488358
6,6.53099489212,6.6645026207,6.654317379
8,6.69427347183,6.84953451157,6.84366178513
7,4.89075517654,5.19068908691,5.17396068573
1,3.31075549126,3.55222797394,3.71167254448
6,3.23951911926,4.15732145309,4.55419683456
6,4.89927530289,4.86882019043,4.80016565323
8,7.07468175888,7.05989837646,7.10114002228
8,7.41814279556,7.31978750229,7.25783014297
1,4.75921821594,4.79219579697,4.69238853455
8,7.7644534111,7.83969116211,7.84172296524
4,3.35207080841,3.23805737495,2.88603258133
5,4.38795948029,4.21142673492,4.20870113373
7,4.42825889587,4.40793800354,4.31807088852
7,6.34931945801,6.43272304535,6.38905334473
6,5.62673282623,5.52740240097,5.48013877869
6,5.0073390007,4.77133226395,4.84460067749
6,2.70030808449,3.43112778664,4.11730289459
3,3.11292791367,2.85565829277,2.71132349968
6,5.06650733948,5.08273363113,5.02615880966
6,7.40790367126,6.74833393097,6.27306604385
8,6.49497318268,6.1868596077,6.27964544296
8,7.4651427269,7.46222925186,7.4087395668
8,7.52103042603,7.14001989365,7.08052921295
2,3.6359910965,3.9728937149,4.28139591217
8,7.7677154541,7.63058137894,7.7126660347
1,4.65709781647,4.45192718506,4.28651428223
7,6.36206769943,6.42922210693,6.36362695694
8,7.35479164124,7.30629396439,7.33735942841
1,5.70054197311,5.49491024017,5.11297512054
8,7.8921084404,7.84040641785,7.78914499283
1,2.626121521,2.36850833893,2.38793802261
8,7.63420963287,7.52255821228,7.37634992599
7,6.04658842087,6.00072431564,5.90797948837
8,7.00525331497,7.0505232811,7.09543704987
8,5.59892845154,5.97941207886,6.20790338516
8,7.71371364594,7.54431152344,7.33163499832
6,5.40546560287,5.53577947617,5.59426498413
8,6.71352910995,6.49338960648,6.68752717972
8,7.11952590942,7.19843387604,7.14064025879
7,4.22451543808,4.22256660461,4.12073850632
8,7.93173837662,7.96159982681,7.90119791031
8,4.28387069702,5.09636926651,5.52936029434
8,7.00382184982,6.76254796982,6.78220033646
8,7.31850481033,7.25373935699,7.28014039993
6,6.71461725235,6.37555408478,6.40095376968
7,6.78779506683,6.41593694687,6.39623737335
8,7.75496196747,7.68539953232,7.57738494873
6,5.38912963867,5.16875982285,5.19427537918
7,6.30374097824,6.18005847931,6.16733694077
2,2.82630753517,3.31612205505,3.50638079643
7,6.92080354691,6.88244819641,6.72130823135
1,4.77632188797,4.17098045349,3.73753190041
7,5.64871358871,5.6581325531,5.63968706131
7,6.07556009293,6.05330467224,5.79954385757
4,5.11049747467,4.83407258987,4.61045742035
1,3.08700823784,3.35207915306,3.39641475677
7,6.87907981873,6.72368049622,6.55302715302
7,6.59342479706,6.07738161087,6.08025741577
6,6.02998828888,5.75534963608,5.83127689362
8,5.82029056549,5.27868366241,5.57335424423
7,6.37485027313,6.1221575737,6.15180253983
8,6.89411115646,6.92908811569,6.81428575516
7,5.45052909851,5.46857452393,5.49030733109
5,4.56111907959,4.88363456726,4.99318218231
6,6.76865959167,6.6455245018,6.5131855011
6,4.86437559128,4.6617436409,4.43774318695
8,7.89605569839,7.79968881607,7.68115758896
8,3.13639211655,3.54804086685,3.89993643761
1,1.80511379242,2.4162940979,2.73126149178
8,7.66952705383,7.71900415421,7.70767831802
8,7.38846921921,7.3373131752,7.31531476974
8,7.95230340958,7.87597608566,7.67910861969
6,6.07462739944,5.82708787918,5.72604656219
6,6.22240829468,5.87088251114,5.98117256165
8,6.82843208313,6.59192276001,6.39322757721
8,6.19306945801,6.23554611206,6.26700925827
5,4.91146802902,4.95395278931,4.9711227417
1,1.63867282867,1.75986611843,2.110414505
8,7.20517396927,7.21882534027,7.21340227127
8,5.62096595764,5.62546062469,5.54738664627
8,7.44635105133,7.32656574249,7.29723119736
6,4.77578401566,4.71814060211,4.59164476395
7,6.38541889191,6.08213376999,6.00602245331
7,6.59462547302,6.45955228806,6.40588474274
8,7.3903131485,7.26682710648,7.33290243149
6,3.77322721481,4.11789894104,4.43750095367
8,7.71909236908,7.83750152588,7.73414564133
7,6.04627847672,5.96902513504,6.06704521179
6,5.48711204529,5.5578622818,5.4866976738
8,6.94034147263,6.37060880661,6.16630506516
8,7.28604745865,6.93901395798,6.9005241394
8,7.50109958649,7.35561847687,7.20540428162
7,7.00397205353,6.98013305664,6.87530517578
8,7.57978248596,7.63157081604,7.65548610687
8,7.26831960678,7.0565533638,6.98799514771
8,6.58012628555,6.62052440643,6.41405010223
8,6.99133872986,6.81680107117,6.78076267242
1,1.24064338207,1.75128924847,1.78685379028
6,5.12469959259,5.20154523849,5.14790296555
7,6.27919387817,6.20003557205,6.06144475937
6,5.21516513824,4.7778263092,4.79595184326
8,6.83007907867,6.86770629883,6.89316558838
8,7.00985383987,6.79324483871,6.79746103287
2,1.01078629494,1.17130208015,1.44358849525
8,6.62099552155,6.5428314209,6.54559850693
7,6.31775188446,6.32792043686,6.28919029236
2,1.98385739326,1.99737107754,2.11439085007
8,7.47675609589,7.19630622864,7.06980657578
6,6.01907491684,5.9609413147,5.97452688217
1,1.131067276,1.37899398804,1.38925433159
8,6.2649846077,6.69226360321,6.6540646553
7,4.35357952118,4.3202123642,4.35450935364
6,5.05650186539,5.11128616333,5.18488359451
1,5.13432884216,5.05870199203,4.73946046829
6,6.65947675705,6.68688678741,6.5337395668
8,6.52227687836,6.45167970657,6.54185152054
5,2.96116924286,3.22813129425,3.24868059158
7,5.84190511703,5.65469884872,5.20090007782
8,7.60988330841,7.68086719513,7.58039331436
7,6.39641332626,6.33757019043,6.2980389595
7,4.90363168716,5.2708902359,5.44203710556
6,6.31683731079,6.26672315598,6.23206853867
4,4.04337406158,4.08716869354,4.12427043915
8,7.55910730362,7.73804664612,7.645611763
6,6.14632511139,6.03831100464,6.10621500015
1,4.39745140076,4.33174133301,4.42491436005
1,3.49050760269,3.67644357681,3.75034666061
1,3.85535359383,4.13676929474,4.43781089783
7,3.44722533226,3.71710109711,3.87950444221
1,5.30186748505,4.78099346161,4.47730541229
3,2.98368358612,2.95493888855,2.90395998955
6,5.30382490158,5.1295003891,5.16172170639
8,7.32953119278,7.21115636826,7.18965339661
8,7.71586179733,7.69391202927,7.67159032822
8,7.3004322052,7.19964408875,7.22634267807
8,6.90885829926,7.09835290909,7.26861667633
8,6.30939865112,6.33413982391,6.75267219543
2,4.32711219788,4.38033151627,4.24291038513
7,6.34791088104,6.41761159897,6.42235422134
6,5.03859615326,4.45143651962,4.3020567894
2,5.1934094429,5.49209928513,5.4527797699
8,6.84179735184,6.30652332306,6.26948070526
6,3.33730864525,4.56537771225,4.77425479889
8,5.51883602142,5.61161565781,5.61387586594
8,7.733502388,7.65780878067,7.66627645493
8,7.22080230713,6.99504375458,6.76999473572
6,5.28808832169,5.51732540131,5.49156188965
8,7.3169927597,7.26813983917,7.03798246384
8,6.97252416611,6.91847753525,6.87954902649
3,3.01073217392,3.0782160759,2.78977394104
5,2.63146805763,2.98882627487,3.13270115852
6,1.2493121624,1.67043483257,1.81217205524
7,6.00266551971,6.01522874832,5.94363546371
8,6.86391401291,6.89473962784,6.82204627991
5,4.47114372253,4.19806146622,4.19012594223
8,6.20259237289,6.25254964828,6.15340805054
4,2.72129106522,2.97669863701,3.08096837997
6,5.56268787384,5.09185600281,5.01695728302
8,7.64966106415,7.73967313766,7.72783994675
8,7.25457191467,7.10208702087,7.1188158989
8,7.50661945343,7.35977602005,7.33832120895
6,6.05507421494,6.16291189194,6.22792577744
8,7.95238494873,7.8938832283,7.88453674316
3,3.80310344696,3.9323527813,3.94948148727
6,6.37762308121,6.01801109314,5.97547912598
8,7.67993450165,7.55306863785,7.50354099274
8,5.56716489792,5.65742111206,5.5195555687
8,6.81768083572,6.96352481842,6.75040817261
1,5.44024610519,5.28342866898,4.920378685
2,2.49985694885,2.86362099648,3.062738657
2,2.38934373856,2.59881520271,2.72710299492
6,6.16631317139,6.12698602676,5.9323554039
8,7.77450656891,7.71140909195,7.67550849915
2,1.74017417431,1.70932173729,1.74439418316
6,7.35672903061,6.99105882645,6.94747257233
8,7.68234491348,7.76140213013,7.58521652222
8,7.67610216141,7.66447544098,7.62553691864
7,4.48391628265,4.53156042099,4.49187469482
8,6.13100910187,6.1680893898,5.98859500885
7,4.16847515106,4.74891901016,4.87257432938
8,7.88639307022,7.72193670273,7.51923656464
6,6.23136615753,6.36896324158,6.40597009659
8,6.43920278549,6.6041021347,6.3266916275
6,3.46879029274,4.1715669632,4.31948041916
6,4.00221729279,4.73087358475,4.59797620773
8,6.94803905487,6.66031455994,6.58799123764
1,0.971565485001,1.21546220779,1.56727349758
6,5.81033802032,5.71829795837,5.70793581009
8,6.95619106293,6.98503828049,7.0073595047
8,7.31156730652,7.26377105713,7.27616786957
8,7.15642166138,7.17677307129,7.13296604156
8,6.6642127037,6.6472902298,6.48233318329
8,6.39858675003,6.38010072708,6.32805538177
2,3.73282790184,3.54529476166,3.13963341713
4,3.5294213295,3.6861717701,3.73242902756
8,5.47241830826,5.27159309387,5.22459459305
8,7.68550300598,7.61768531799,7.54383134842
5,4.47335243225,4.30767250061,4.29419231415
7,5.79357194901,5.93322658539,5.92109298706
8,7.38388490677,7.3105764389,7.2806096077
8,7.90003538132,7.84031152725,7.80056858063
8,7.5989279747,7.59895610809,7.50283718109
7,5.71954584122,5.59041786194,5.25699710846
6,6.09422874451,5.97044849396,5.99143362045
6,5.78727865219,5.78385829926,5.8538351059
8,7.67468500137,7.66736602783,7.60405921936
8,6.30311822891,6.38309574127,6.60504388809
8,5.55348682404,6.31530714035,6.58425521851
8,6.95417690277,7.05550003052,6.935151577
8,7.60524559021,7.6108341217,7.5890007019
4,3.91484212875,3.82305335999,3.91396546364
6,5.74009656906,5.93134498596,5.90239524841
3,3.28588986397,3.08644986153,3.03714847565
8,7.17934846878,7.08061790466,7.22537279129
8,5.97088479996,5.83498668671,5.91678333282
8,6.75722742081,6.76365709305,6.75084447861
6,5.52230548859,5.4990644455,5.51049280167
8,7.75201129913,7.67354631424,7.71111679077
8,7.41778850555,7.39506673813,7.31828403473
6,5.24515151978,5.16453361511,5.16150569916
6,6.5634727478,6.37390804291,6.40687084198
8,7.66840600967,7.62391042709,7.60960388184
8,6.50818490982,6.74437522888,6.79763793945
5,5.1109085083,5.08370161057,5.12955904007
7,6.83283758163,6.35794305801,6.1058921814
6,7.02105665207,6.77997875214,6.66631603241
6,4.12480831146,3.56844043732,3.4241874218
8,6.81441450119,6.43145132065,6.41715240479
8,5.25167608261,5.00127315521,5.0799741745
6,4.06136798859,3.75489449501,3.6591360569
6,5.6801905632,5.59723758698,5.64201974869
3,1.68719089031,1.81369972229,1.73263084888
8,7.26839590073,7.27280664444,7.18057584763
7,6.20517921448,6.05857276917,6.0252737999
8,6.96761226654,6.5603761673,6.48926639557
8,7.1054983139,6.8859834671,6.77807426453
