LogisticRegression,XgBoostRegLin,XgBoostRegLin_Depth8,XgBoostRegLin_Depth7,Keras,XGBoost
8,7.10879468918,7.01216840744,7.0305352211,7.9802570343,7.06999158859
6,6.61903715134,6.45643615723,6.47442102432,6.63065290451,6.47046899796
6,6.00497198105,6.06528043747,6.22117614746,6.73742055893,6.10535001755
4,3.82990169525,3.95765423775,3.97806596756,3.91717100143,4.0545296669
7,5.57553243637,5.22922801971,5.33548259735,6.23960351944,5.24015283585
7,5.57578754425,5.55387592316,5.63296461105,6.89674329758,5.72398662567
7,4.3384847641,4.04870414734,4.12077617645,5.63967752457,4.23174762726
6,3.4288277626,3.78627157211,3.83009314537,4.01500892639,4.31062841415
7,6.3873925209,6.24591970444,6.30933046341,6.83601427078,5.8707857132
8,7.82146453857,7.63340044022,7.43134069443,8.03542709351,6.98256444931
8,6.03434658051,6.10832357407,6.05005693436,6.95854330063,5.98937749863
1,1.18545770645,1.49900269508,1.25418663025,1.29310178757,1.28757417202
2,5.18767595291,4.72796058655,4.36658668518,5.56450653076,4.27602767944
8,5.87533807755,5.79499006271,5.72589349747,6.49650335312,5.83595991135
2,4.35091209412,4.60008478165,4.58620595932,2.97676491737,4.02745342255
2,4.22015094757,3.48483037949,3.27239584923,2.72571182251,3.05610895157
8,6.75244283676,6.20396375656,6.0970287323,7.73806905746,6.0729637146
6,3.0445523262,3.44713044167,3.91201210022,5.89407110214,4.10850715637
5,6.59949541092,6.10090923309,6.07814407349,6.43449926376,6.1187748909
6,5.76353359222,5.34614276886,5.48838806152,6.23082447052,5.62976121902
8,6.44067144394,6.51431894302,6.40567111969,7.62612581253,6.49217939377
8,5.14732646942,5.20562601089,5.16492891312,5.87154388428,5.24174404144
8,3.88899445534,4.26059913635,4.56730413437,7.4467921257,5.01780653
8,6.13774204254,6.27480268478,6.22562456131,7.31610965729,6.16651964188
5,5.88318347931,5.73545885086,5.65967750549,6.12307548523,5.64300775528
6,5.24707317352,5.09605455399,5.0430431366,5.18468570709,5.0113067627
1,2.85540342331,2.33317875862,1.99030292034,1.97952270508,1.87241816521
7,6.47182893753,6.22132110596,6.20947551727,6.67895746231,5.98633861542
8,5.19608545303,5.15602254868,5.19160842896,5.64601945877,5.23879146576
6,4.60849332809,4.69866704941,4.89399671555,5.88510036469,5.31260347366
6,6.19572019577,5.92364549637,5.92906332016,6.31032371521,5.77217197418
8,7.06168746948,6.90126180649,6.81461524963,7.95604944229,6.91850471497
6,5.7001786232,5.38309907913,5.38075065613,6.20911121368,5.39467477798
7,6.40998888016,5.8566327095,5.68348264694,6.75003528595,5.64521408081
8,6.9065580368,6.94955015182,7.00895023346,7.3776512146,6.90869140625
6,3.45907378197,3.59740829468,3.67865920067,2.68126392365,3.96433925629
8,6.45922851562,6.8093252182,6.79908466339,7.32813405991,6.67690515518
8,7.87984895706,7.81057977676,7.9010591507,7.95197725296,7.99416208267
2,6.01034784317,5.70037984848,5.64353847504,6.38551330566,5.5037817955
8,7.30247306824,7.21969127655,6.90862226486,7.98915576935,6.7004327774
8,6.68901824951,6.57750463486,6.57345962524,7.64575481415,6.59816598892
6,5.81399965286,5.67695999146,5.69205331802,6.39143276215,5.67418384552
6,5.32621955872,5.16586017609,5.27060508728,6.14727544785,5.2954120636
6,5.29189491272,4.7274646759,4.92357635498,3.90397453308,4.28398990631
8,8.01248264313,7.8983540535,7.84649133682,7.97411632538,7.98491048813
7,5.79094839096,5.80064630508,5.96778678894,6.9762802124,5.51164102554
8,6.934258461,6.8738822937,6.92751455307,7.31589746475,6.98448371887
6,5.87159633636,5.84097719193,5.83504962921,6.27709436417,5.82885217667
7,5.93942117691,5.23431253433,5.10526132584,6.56587219238,5.17583656311
8,6.78371286392,7.17791032791,7.15925312042,7.33180475235,7.17899084091
8,6.96157026291,6.95357513428,7.10477542877,7.49161338806,7.04222488403
8,6.33863925934,6.17350578308,6.01466178894,6.68373632431,6.14777708054
8,7.04355621338,7.13244056702,7.14516448975,6.6498708725,7.14007472992
6,3.87216305733,3.85024380684,3.51267409325,4.16602993011,2.96224808693
6,2.42220449448,3.14070749283,3.22043728828,4.851313591,3.20613837242
7,4.79642391205,4.52450370789,4.61962461472,6.29936027527,4.78680515289
6,6.50381231308,6.43725252151,6.30378723145,6.42611980438,6.47851371765
2,2.32093048096,2.77988791466,3.00903320312,2.78763771057,2.94611740112
8,7.7277007103,7.50524187088,7.4640545845,7.94630908966,7.24138975143
8,7.02718353271,6.77386379242,6.77645254135,7.93671560287,6.76678466797
2,2.41330862045,2.6745762825,2.68509221077,2.42384576797,2.68361401558
6,5.68327760696,5.48310470581,5.64346885681,6.16711091995,5.43096208572
8,7.59500646591,7.77862024307,7.71879720688,7.97605228424,7.70593929291
8,7.2472076416,6.89361858368,6.90496063232,7.18464994431,6.60193729401
5,4.92472219467,4.98657560349,4.96008443832,5.58676433563,4.82664728165
1,0.867160916328,1.68707978725,1.6730837822,2.24759578705,2.30914926529
8,7.05376005173,6.93772935867,6.92066287994,7.9402141571,6.90839672089
8,6.50057601929,6.54521226883,6.57454204559,7.2599439621,6.42252826691
6,5.38328886032,5.13758325577,5.01585149765,6.01303386688,4.69350814819
6,5.56527519226,5.37065649033,5.17989730835,5.71073818207,5.25074195862
5,2.99578404427,3.80627346039,4.4137172699,5.23727607727,4.29515266418
8,7.58955335617,7.57184934616,7.56645917892,7.96430826187,7.40777826309
8,7.84793901443,7.83371257782,7.67048406601,7.96378326416,7.772149086
2,1.40440416336,1.42041182518,1.52570188046,1.75197696686,1.16807126999
6,5.21553325653,5.09974908829,5.14281892776,6.26887798309,4.91728448868
8,6.36484050751,6.75608968735,6.81902980804,7.00105142593,6.69713687897
8,7.36555194855,7.58395671844,7.48732852936,7.96704053879,7.55913114548
8,7.87520599365,7.83378601074,7.81753826141,7.98863554001,7.83320045471
1,1.10500717163,1.60404348373,1.78323030472,2.43764591217,1.76471185684
5,1.66668760777,2.00003433228,2.05151128769,2.06088399887,2.2780995369
8,7.43429422379,7.10454273224,6.89681625366,7.92277812958,6.9337553978
2,1.97036683559,2.10867643356,1.89951837063,2.19948768616,2.19063925743
6,6.54052400589,6.45079565048,6.18018245697,6.12679481506,6.02512741089
8,7.84902763367,7.6546869278,7.6573548317,7.99805164337,7.59924936295
1,2.01393175125,2.41811466217,2.87671470642,2.59468078613,3.01211619377
8,6.69196557999,6.644967556,6.68356084824,7.9563331604,6.73224067688
8,6.84180593491,6.85832643509,6.83864784241,7.49045276642,6.92063570023
6,5.60469722748,5.32970237732,5.15516757965,5.76126623154,5.19309711456
8,5.41358661652,5.13998746872,5.16295003891,5.32008886337,4.96767234802
8,6.58507537842,6.46780824661,6.38464260101,7.27862739563,6.26644229889
5,3.76417899132,4.16824150085,4.17436122894,5.48324966431,4.32708835602
1,2.80275011063,2.89631438255,3.13031554222,2.7749710083,3.55029678345
6,5.74885320663,5.72039031982,5.74544620514,6.82825994492,5.68963432312
6,6.04322099686,5.97456216812,5.95693397522,6.65783119202,5.8805103302
8,7.76387500763,7.75763082504,7.74268054962,7.95333957672,7.64430332184
8,7.76364803314,7.62260198593,7.58726072311,7.95764875412,7.45068311691
2,3.94955515862,4.53075265884,4.94618988037,5.22541379929,5.06542682648
6,5.67194080353,5.52118206024,5.56975984573,4.00647258759,4.92427873611
8,7.99023199081,7.87462329865,7.82111263275,7.98751497269,7.79625034332
5,4.11648750305,3.64776778221,3.63180494308,4.22744941711,3.76655197144
8,7.23280096054,7.2118024826,7.20415782928,7.96076154709,7.23799419403
8,3.70893025398,3.38599157333,3.27570962906,5.95033836365,3.19436430931
5,1.71357190609,1.63290047646,1.69521391392,2.34084415436,1.74014437199
5,4.96653747559,4.99723386765,4.83265399933,5.5831489563,4.83437156677
8,7.32361078262,7.3729891777,7.34484100342,7.82917881012,7.32640123367
2,3.05814290047,3.09991979599,3.21998977661,4.0089635849,3.61913609505
8,7.03358745575,6.59122943878,6.37427568436,8.00726127625,6.36307907104
8,7.13169288635,7.15448474884,7.01341342926,7.92853736877,6.94524431229
8,7.89690160751,7.92847061157,7.8528585434,7.94702339172,7.89269781113
6,6.30622673035,6.43464612961,6.44321966171,6.98708057404,6.76729440689
7,2.25910758972,3.00442814827,3.47454547882,5.74701786041,3.75768637657
8,7.04811954498,7.03888177872,7.07340335846,7.95867824554,7.04218864441
5,1.88554871082,3.02278447151,3.30039286613,4.9987578392,3.19398903847
6,6.54311037064,6.45254421234,6.48972654343,6.81269979477,6.59334516525
1,3.64625835419,3.98017454147,4.28342819214,3.14584302902,3.96351957321
2,3.59535765648,3.10697579384,2.93335437775,2.55720043182,2.61070036888
8,4.66336011887,5.84185504913,6.04309892654,7.71329593658,5.98788261414
8,7.362200737,7.26769685745,7.12727355957,7.97755908966,7.161028862
2,5.03429555893,4.62306880951,4.53491640091,5.51262044907,4.45723628998
5,4.64839267731,4.60984230042,4.58681201935,5.22601222992,4.57284832001
8,7.33858966827,7.45745372772,7.54951143265,7.95752763748,7.64655160904
8,4.89815855026,5.10189676285,5.00194978714,5.66308307648,4.82024097443
5,4.15005683899,3.75302052498,3.7361035347,4.6873717308,3.5982298851
1,1.96219921112,2.42977571487,2.55065560341,6.11627292633,4.6457529068
6,5.59494256973,5.95109272003,5.8737988472,6.06178474426,5.61343097687
7,2.11652636528,2.8213300705,3.13689255714,2.79408359528,3.1924571991
7,4.23616838455,5.1294965744,5.27679204941,6.23445940018,4.95365858078
6,6.22341489792,5.88620615005,5.95416641235,5.76727628708,5.69001340866
6,5.61973667145,5.66493415833,5.65343236923,6.26407146454,5.3773856163
8,7.95317745209,7.70247602463,7.64166164398,7.89542007446,7.43412590027
8,6.13325691223,6.07313680649,6.13006496429,6.89149856567,6.09336519241
6,6.45909929276,6.48954296112,6.61762094498,6.78022670746,6.70458602905
8,2.3767156601,3.01206350327,3.45431828499,6.87654924393,4.13301849365
4,3.99785351753,3.97809720039,3.94531345367,3.59264302254,3.89596128464
8,7.46333551407,7.31831502914,7.27430152893,7.96315288544,7.17398691177
8,7.66489219666,7.58445930481,7.57067060471,7.963804245,7.4409236908
8,6.51636886597,6.1823348999,6.11482143402,7.03140926361,6.18745088577
8,7.64954519272,7.52010965347,7.5916185379,7.98151683807,7.68116760254
7,5.84980535507,5.64873838425,5.39717721939,5.88587188721,5.04832458496
1,4.91568374634,4.03916215897,4.08196353912,3.17417693138,3.60260891914
7,5.90178060532,5.46630430222,5.1539478302,6.88615226746,4.72944355011
8,7.18143081665,7.09606361389,7.05260896683,7.96617841721,6.95138311386
5,4.30450534821,4.26700019836,4.20273113251,5.21978473663,4.16245508194
8,7.45324659348,7.30845737457,7.28254747391,7.98530435562,7.1039056778
8,5.94461250305,6.00169658661,5.90912294388,7.02750825882,5.92908811569
5,5.33649158478,5.33059740067,5.35478925705,6.01753902435,5.3811879158
4,5.54642915726,4.88211727142,4.54769086838,6.10548782349,4.2678976059
8,7.5524430275,7.42723321915,7.39295148849,7.98413467407,7.42482233047
6,3.63847732544,3.99911189079,4.05219507217,3.36645770073,4.02188110352
8,3.28918719292,4.47527503967,4.41705942154,4.21156024933,5.14945030212
8,6.70721197128,6.70081949234,6.72768545151,7.93667125702,6.74086475372
8,3.15292620659,4.11184930801,4.49174880981,5.73080921173,4.88939809799
8,7.31178712845,7.19638872147,7.02137041092,7.98892641068,7.06288099289
8,6.13962554932,6.97271537781,6.98669099808,7.97268867493,6.87677240372
8,5.94502782822,5.90612411499,5.81994342804,6.18303489685,5.93330907822
8,6.22321605682,6.16821956635,6.14207983017,6.47884130478,6.21952867508
8,6.58544063568,6.19650840759,6.19776725769,7.65127372742,6.29803705215
6,4.6608877182,4.27481365204,3.98418092728,2.82950115204,4.04731845856
2,2.6587972641,3.02651762962,3.12062621117,2.3381819725,3.02318358421
6,4.86476898193,4.77581739426,4.74414968491,5.67866230011,4.75461864471
7,5.28910684586,5.46759080887,5.459856987,6.73661470413,5.50453233719
8,4.07835102081,4.87991857529,5.54868602753,7.94354248047,6.23019599915
2,5.61802196503,5.19152975082,5.08144140244,2.78447294235,4.83347320557
6,6.84032201767,6.70309114456,6.57562398911,7.33293914795,6.32197332382
2,2.03896355629,2.28896045685,2.26141524315,2.25403165817,2.24597597122
8,2.53631711006,3.15324282646,3.62796139717,2.5934472084,3.93687558174
8,6.57896757126,6.76841211319,6.83193969727,6.99416255951,6.61234474182
6,5.42581701279,5.41253185272,5.31804418564,3.33453321457,5.21761989594
5,4.14123725891,4.38696527481,4.4532289505,5.32181072235,4.52224302292
8,6.68522453308,6.73442173004,6.89493703842,7.97871732712,6.82526874542
4,3.62955093384,3.77363634109,3.77976417542,4.40142965317,3.79409003258
8,7.3948469162,7.37885808945,7.44433259964,7.94523239136,7.38598299026
8,7.40896463394,7.01126813889,6.85552453995,8.01501369476,6.71722745895
8,6.89056348801,6.73612785339,6.71218585968,7.78795671463,6.67877674103
8,7.56854867935,7.33845615387,7.27017354965,7.95956897736,7.45166492462
8,6.98590946198,7.1830739975,7.26861572266,7.93115520477,7.29927396774
8,7.1767039299,7.17019891739,7.08630561829,7.95347356796,7.17676258087
6,5.65834760666,5.20806407928,5.23281764984,6.45559692383,4.82399702072
8,7.50395536423,7.56229734421,7.49192523956,7.94959592819,7.44268369675
8,3.30363488197,3.90528059006,4.61925506592,6.86436796188,4.78163671494
7,6.3413028717,6.04695034027,6.04401922226,6.89324188232,6.07676124573
5,4.51078128815,4.85856628418,4.82503986359,6.03110313416,5.01047086716
8,3.78298091888,4.27546739578,4.35847091675,6.88684177399,4.25187301636
8,6.69051599503,6.38650512695,6.22258615494,7.18532323837,6.19415998459
8,7.088722229,7.0417637825,6.97384643555,7.89739990234,6.39897489548
8,6.87317895889,6.50281858444,6.32235860825,7.14900970459,5.93092346191
2,4.25016546249,4.18943881989,4.07835674286,4.95042800903,3.73374223709
8,7.46121549606,7.46517086029,7.49077606201,7.98599243164,7.50033426285
8,7.40043592453,7.40119886398,7.38007116318,7.96355390549,7.42354059219
2,2.86945509911,3.07427716255,3.02037191391,2.63595342636,3.11328411102
8,6.76820468903,6.75534152985,6.78626012802,6.35987758636,6.5258808136
2,2.60702419281,2.75838494301,2.72261691093,2.08672904968,2.75996851921
8,7.36298656464,7.30495452881,7.25810670853,7.97805023193,7.52299690247
1,1.30663561821,1.44107937813,1.4184794426,1.64557027817,2.03313827515
2,4.16532707214,4.327023983,4.04354095459,2.64779901505,3.09559512138
8,7.81646251678,7.72494840622,7.75788164139,7.97932577133,7.74200439453
8,2.74751639366,3.65830612183,3.95139193535,2.82336807251,4.02216434479
7,3.15152096748,3.93900036812,4.3096036911,4.53831768036,4.29848957062
6,5.14497423172,5.37332773209,5.28946018219,5.88859605789,5.26093673706
1,1.58684933186,2.22255945206,2.45022010803,3.570728302,3.0997440815
6,7.25268697739,7.11251783371,7.02194356918,6.80440568924,7.114757061
1,6.33995580673,5.84961509705,5.78308200836,6.83177757263,5.25918865204
8,6.2778301239,6.078956604,5.93837547302,6.91018295288,6.18897438049
8,7.18770551682,7.26535320282,7.30511760712,7.96387147903,7.29130935669
8,6.14860916138,6.10488319397,6.15755987167,6.863240242,6.11987113953
8,6.77579784393,6.76680421829,6.93260955811,7.82407188416,6.93373203278
1,2.31432771683,2.2470164299,2.13501930237,2.01852655411,2.38202667236
8,6.95159053802,6.95335054398,6.90979146957,7.98314380646,7.08332967758
8,6.74249267578,6.68412637711,6.66135120392,7.67307281494,6.55884695053
8,6.59351444244,6.5909986496,6.53657341003,7.68141269684,6.4856505394
1,1.88984251022,2.27361106873,2.41635084152,2.45182418823,2.63634943962
8,5.75974702835,5.76350927353,5.74696588516,6.57076120377,5.83762979507
5,3.29743242264,3.52624249458,3.72525429726,2.8516459465,3.76785778999
8,5.85044050217,5.98732089996,6.02637863159,6.21576070786,5.90479946136
7,2.19836306572,3.26655888557,3.51814818382,5.37231636047,4.04236984253
8,6.67096090317,6.78165006638,6.82333278656,7.61643695831,6.9317855835
6,6.24145269394,6.23643398285,6.19732379913,6.45153856277,6.2609333992
6,5.50648784637,5.27822875977,5.10850000381,5.81619930267,5.27785158157
8,6.82043457031,6.86815261841,6.95504951477,7.8417224884,6.79568624496
8,6.3202829361,6.49566078186,6.4253411293,7.40688514709,6.51050567627
8,7.84977483749,7.67477035522,7.71783065796,7.95194625854,7.74735307693
6,5.38907909393,4.9032087326,4.56760883331,3.26773476601,4.4227309227
8,7.26385068893,7.2204041481,7.18855285645,7.96259689331,7.21826601028
8,7.97114801407,7.97065544128,7.91728496552,7.96474838257,7.76317930222
8,7.42526340485,7.43877363205,7.44995927811,7.9503068924,7.48564100266
5,4.40615463257,3.85488319397,3.53903079033,2.5146484375,3.24136018753
8,7.85499715805,7.70449352264,7.64346313477,7.98807048798,7.5168299675
6,5.00046157837,4.01481056213,3.64107489586,2.74657869339,3.4842441082
8,7.89444494247,7.88241529465,7.67293453217,7.99240636826,7.74139595032
8,7.01049137115,6.98074865341,6.91765880585,7.95350646973,7.00709724426
2,2.91675400734,3.27213025093,3.45463418961,4.97871303558,3.40941643715
8,7.81845569611,7.60867500305,7.56511116028,7.9832406044,7.68490457535
2,2.42928552628,2.47297143936,2.95025444031,2.57056570053,2.83745026588
8,4.56986236572,5.85893249512,6.13578510284,7.97225379944,6.42570829391
8,5.83910083771,6.28071832657,6.13703489304,7.78893041611,6.28672504425
2,2.2372713089,2.24353122711,2.66453480721,2.7048625946,2.76750898361
8,7.33771085739,7.29484987259,7.30635213852,7.99288320541,7.43025588989
7,4.01327610016,4.29628658295,4.72374105453,5.68644714355,4.88535547256
7,6.02818584442,5.99738311768,6.05379676819,7.00313901901,6.11734962463
8,6.21845340729,5.99813890457,5.75347280502,7.14788150787,5.86213684082
7,5.2331867218,5.46439123154,5.61546564102,6.53613090515,5.73963832855
3,3.56493210793,3.64690637589,3.59233427048,4.47292327881,3.67839384079
8,7.47077178955,7.53271245956,7.54434347153,7.99632549286,7.66465568542
7,4.61046504974,4.17288017273,4.04766178131,5.0973238945,4.19376087189
8,7.34921216965,7.27736759186,7.23013687134,7.94252967834,7.31703662872
8,6.82375574112,6.37401199341,6.20857191086,7.32907867432,6.39907884598
8,7.11074638367,6.71741676331,6.58500385284,7.99381971359,6.31495809555
5,4.33774662018,4.80600357056,4.898001194,5.68984460831,5.03843212128
8,7.10360050201,6.95335578918,6.82650518417,7.51176929474,6.63453817368
8,7.07622623444,6.993019104,7.09174013138,7.70836734772,7.21394109726
5,1.93230938911,1.94338917732,2.02855944633,2.34274625778,2.00872588158
5,4.53668355942,4.5894036293,4.60045814514,5.05596733093,4.62992143631
8,6.85983467102,6.80942058563,6.84160995483,7.8742609024,6.8066983223
6,3.11144661903,3.56098294258,4.08053588867,3.37166070938,4.49215221405
7,6.31446743011,6.19955825806,6.1501531601,6.95332145691,6.56663942337
8,7.43503665924,7.43308591843,7.41571140289,7.80761909485,7.23304986954
6,4.69848394394,4.9150094986,5.06714391708,5.89134025574,4.48715114594
8,7.1430439949,7.09662771225,7.05548524857,7.72614526749,7.14139604568
8,7.40003299713,7.25569868088,7.20610380173,7.82104682922,7.08229446411
7,3.215685606,3.86015439034,4.04844999313,5.18062448502,3.94488430023
2,2.35739278793,2.89999604225,2.86248993874,2.67231798172,3.00616955757
8,7.79581594467,7.73087835312,7.70601654053,7.97437572479,7.65518379211
8,6.58143043518,6.44933414459,6.31128358841,7.46156787872,6.3601026535
8,6.19789028168,5.9796128273,6.08479595184,7.37678670883,5.69684839249
2,1.66212272644,2.07827544212,2.588763237,2.80017900467,2.74959993362
8,7.44934511185,7.20809698105,7.03275680542,8.01365947723,6.78210353851
6,4.96958303452,5.07978010178,5.03814172745,4.32946109772,4.97669792175
8,7.07811689377,7.05270910263,6.96492767334,6.93390035629,6.9522023201
6,4.57142686844,4.31740093231,4.20446205139,5.58198213577,4.20010757446
8,6.79335832596,7.12858009338,6.9248585701,8.01079082489,6.92550992966
8,3.87587475777,4.84965801239,4.99516248703,8.00171756744,5.18804645538
2,2.41609597206,2.73239016533,3.12417602539,3.16685795784,2.96470975876
8,6.28468513489,6.17392730713,6.12085437775,6.70455884933,6.07947254181
8,7.49617147446,7.36824035645,7.38908100128,7.9675989151,7.49819278717
8,6.16035175323,6.47184801102,6.97040319443,7.89650726318,6.91335344315
8,7.26066207886,7.22813034058,7.24372577667,7.58080863953,7.30146360397
8,7.76298666,7.6982049942,7.6596698761,7.94569921494,7.54496240616
8,7.238093853,7.18768024445,7.12586021423,7.96112537384,6.98880624771
8,7.212018013,7.11123847961,7.00228786469,7.80459022522,7.04787731171
6,5.96481895447,6.02608346939,6.10741710663,6.34148931503,6.09396791458
8,6.73506879807,6.66511535645,6.78413915634,7.35952138901,6.67330884933
2,2.65874028206,3.01445627213,3.28834724426,3.366065979,3.23811793327
8,7.7398109436,7.45444917679,7.35072183609,7.96228885651,7.44167423248
8,7.94004058838,7.9112701416,7.91681671143,7.99002599716,7.97371959686
8,3.01488780975,4.0386929512,4.23595285416,3.44660568237,4.57499217987
6,4.716152668,4.69148826599,4.67332935333,5.59257936478,4.61927270889
1,1.41081440449,1.53552472591,1.42452216148,1.8014497757,1.57310080528
8,6.86496210098,6.79642438889,6.62841939926,7.70109128952,6.76915788651
6,4.06392240524,4.36117124557,4.5834646225,5.40761184692,4.57394599915
4,4.29539060593,4.2799577713,4.34400844574,3.67337560654,4.27449703217
5,1.70035588741,1.84580719471,1.93777799606,2.15014123917,1.86852276325
8,7.56909751892,7.63752126694,7.51172494888,7.99324893951,7.59799623489
5,4.40358257294,4.45005893707,4.58301401138,5.13350820541,4.39050960541
8,4.45940828323,5.2199139595,5.30400180817,7.40346622467,5.68520784378
8,6.77284240723,6.89577674866,6.73983049393,7.72979068756,6.67083883286
6,5.54638528824,5.50666809082,5.51559638977,6.02354621887,5.53873682022
6,5.82589817047,5.78402471542,5.79733848572,6.17899131775,5.88062381744
6,6.12041854858,5.51924562454,5.36357355118,6.20809030533,5.30446100235
8,7.5533285141,7.31077957153,7.29651594162,7.94366884232,7.19238519669
8,6.84646940231,6.94758224487,6.97012042999,7.93842697144,7.02509832382
1,4.32211589813,3.92294669151,3.54107999802,1.93500328064,2.89995336533
8,7.08200979233,7.03369283676,6.99465179443,7.97221183777,6.93199300766
7,5.90775632858,5.67849445343,5.58999109268,6.53873443604,5.33066558838
2,2.72272181511,2.51964902878,2.74687767029,2.41507053375,3.095236063
1,2.47885894775,2.46341657639,2.56396770477,2.616355896,2.91251301765
8,7.74813508987,7.57669448853,7.26819467545,7.97257995605,6.98750925064
7,6.67064714432,6.35688447952,6.31096744537,6.58332681656,6.28925943375
5,4.87224960327,4.47251796722,4.53320503235,5.66899013519,4.03527402878
8,6.36026859283,6.31768226624,6.35155200958,6.89316654205,6.16303730011
6,5.89613628387,5.84385728836,5.76136779785,6.10628843307,5.95124197006
1,4.42088890076,4.12178516388,3.99554204941,2.66290092468,3.52861046791
7,4.76743364334,5.22381734848,5.37698936462,5.84309482574,5.20259571075
4,3.84075117111,3.98832416534,4.1489443779,3.97160172462,4.03733348846
7,6.69784975052,6.5444984436,6.47011804581,7.18326377869,6.58062171936
1,3.82295966148,4.01054477692,4.20230865479,2.76066923141,5.14298915863
8,7.80684518814,7.76843738556,7.77905225754,7.97912740707,7.84730291367
8,7.80784606934,7.75961637497,7.92015600204,7.96363830566,7.80932569504
1,2.22138977051,2.02132415771,1.89298152924,2.17747116089,1.61750686169
7,3.80884027481,4.47714138031,4.57345247269,5.88330888748,4.58157157898
6,2.94119596481,3.65366339684,3.74027013779,4.31248855591,3.78362941742
8,7.79524850845,7.80542850494,7.81357002258,7.96282482147,7.77636814117
1,6.20146131516,5.54920721054,5.40946578979,6.37141180038,5.59856414795
8,8.08971977234,7.98373746872,7.98069047928,7.99213123322,7.93840885162
8,7.3540763855,7.30340194702,7.19012212753,7.96849775314,7.16713953018
7,5.70352506638,5.66588640213,5.71309661865,6.76942634583,5.71031761169
5,2.39953613281,3.04753732681,3.29058670998,2.70068264008,3.35753679276
8,6.35203552246,6.11623191833,5.58891296387,6.40729427338,5.60587501526
8,6.19993114471,5.6741771698,5.81857299805,6.93782281876,5.50274419785
8,7.78568983078,7.8287768364,7.80209636688,7.98944664001,7.83362197876
8,6.24931240082,5.9305229187,5.71124315262,7.28980779648,5.52465009689
6,2.42237043381,3.10328102112,3.34623932838,2.8791885376,3.03261470795
8,7.61048841476,7.52318477631,7.55334043503,7.95657634735,7.62516498566
8,5.9038567543,5.97877550125,5.92685556412,7.02593803406,5.8693113327
8,5.48099517822,6.09917831421,6.1443810463,7.46831607819,6.4715795517
8,7.69029331207,7.7354683876,7.72221422195,7.97894954681,7.75190258026
6,2.49484801292,2.65888834,2.63609457016,3.08102178574,2.70180726051
5,4.16818332672,4.52056598663,4.70808267593,5.23896741867,4.52519845963
2,2.99670886993,3.3663880825,3.41206479073,3.22843694687,3.18969392776
5,1.49734139442,1.69427704811,1.86728191376,2.09658145905,2.0528845787
8,7.05808019638,6.94281148911,6.9360203743,7.95561075211,6.991771698
8,7.63830757141,7.56384563446,7.5229177475,7.94814586639,7.460729599
1,2.94217085838,3.23034381866,3.32232046127,2.77055644989,3.03689908981
8,7.46458339691,7.44981002808,7.55569314957,7.9268450737,7.4280166626
8,7.4553771019,7.05093812943,6.97265529633,7.62815093994,6.7197432518
8,6.62306213379,6.56824731827,6.54428672791,7.52570199966,6.54578495026
8,7.28780889511,7.10934638977,7.14685583115,7.52253913879,7.20617485046
8,7.70638418198,7.62247896194,7.43009710312,7.78056383133,7.40003013611
8,4.49620819092,5.00230026245,4.94847154617,4.94455718994,4.36493492126
7,6.28913927078,6.51535987854,6.487180233,7.42871856689,6.54431676865
