Id,Response
1083,6
1084,1
1089,3
1099,5
1103,3
1110,8
1123,8
1130,7
1135,6
1137,8
1145,8
1147,4
1152,8
1153,3
1154,8
1158,8
1166,6
1170,7
1172,7
1178,4
1179,8
1181,3
1182,8
1183,8
1191,7
1192,1
1200,3
1205,7
1207,6
1208,3
1209,3
1217,3
1223,8
1225,8
1226,3
1228,3
1230,4
1232,8
1235,8
1237,6
1257,7
1266,1
1267,6
1274,8
1277,8
1278,5
1280,8
1282,8
1293,6
1294,3
1305,8
1306,8
1311,7
1318,5
1320,7
1323,8
1325,3
1328,5
1336,4
1340,7
1341,8
1344,7
1345,6
1348,3
1358,1
1361,8
1364,5
1373,8
1377,5
1378,8
1380,7
1382,6
1383,5
1386,8
1387,1
1390,3
1395,8
1398,7
1402,3
1403,8
1405,8
1407,8
1410,1
1412,3
1419,6
1426,7
1428,8
1436,7
1437,3
1438,3
1441,8
1444,3
1448,3
1454,4
1457,6
1459,8
1463,8
1467,3
1471,6
1475,5
1476,3
1480,7
1481,1
1482,4
1489,4
1491,8
1494,8
1496,8
1500,8
1501,8
1503,8
1504,3
1505,3
1515,3
1517,5
1520,4
1521,3
1523,8
1526,8
1529,5
1530,7
1543,6
1544,8
1547,6
1550,8
1552,6
1554,6
1563,7
1574,7
1575,3
1576,5
1579,4
1582,3
1584,8
1585,7
1589,5
1596,7
1598,3
1611,6
1613,3
1615,6
1618,4
1627,7
1630,3
1638,8
1639,6
1640,8
1642,6
1645,6
1648,6
1654,3
1661,8
1662,7
1663,8
1666,4
1668,3
1670,3
1672,8
1681,6
1682,7
1683,1
1687,8
1688,8
1693,8
1694,7
1700,8
1704,6
1712,8
1716,8
1717,6
1722,5
1724,3
1738,1
1739,1
1740,8
1761,8
1763,6
1765,8
1766,6
1767,8
1771,6
1772,7
1777,8
1784,3
1799,4
1806,7
1810,1
1812,5
1814,3
1818,7
1819,8
1822,6
1823,8
1824,3
1834,4
1835,7
1844,4
1848,5
1849,8
1850,6
1851,3
1856,4
1862,1
1863,6
1872,6
1874,4
1875,8
1877,7
1900,7
1902,6
1904,5
1905,3
1908,8
1914,8
1916,1
1922,4
1933,7
1934,5
1939,6
1942,5
1947,8
1957,8
1971,8
1973,3
1974,6
1977,7
1981,6
1985,8
1987,6
1989,7
2001,3
2002,3
2007,3
2008,8
2011,5
2021,8
2034,8
2040,8
2044,4
2045,8
2048,8
2051,8
2062,8
2066,1
2068,4
2069,4
2074,8
2075,8
2078,8
2079,1
2080,3
2081,4
2084,1
2085,8
2087,8
2096,6
2102,7
2103,5
2107,8
2117,6
2118,3
2120,7
2121,3
2122,3
2130,8
2136,3
2138,8
2140,8
2143,8
2144,5
2145,4
2147,8
2150,3
2154,8
2155,1
2166,4
2169,3
2173,6
2176,1
2178,8
2179,4
2180,8
2184,8
2185,8
2188,5
2190,7
2194,7
2195,8
2198,5
2205,8
2206,8
2207,3
2212,6
2213,7
2216,8
2218,1
2224,8
2225,8
2228,8
2236,6
2242,8
2246,5
2250,8
2255,6
2256,1
2267,5
2268,7
2269,6
2272,4
2275,3
2280,8
2282,8
2287,8
2289,8
2293,8
2296,7
2307,7
2309,6
2313,6
2325,6
2327,7
2336,3
2339,7
2342,8
2347,8
2350,3
2360,6
2364,7
2369,1
2379,3
2394,7
2395,4
2399,8
2402,7
2410,8
2416,8
2420,8
2427,6
2434,8
2435,8
2441,8
2447,6
2452,6
2463,6
2467,3
2468,8
2470,6
2476,6
2483,1
2487,5
2492,8
2502,8
2504,3
2510,8
2511,1
2512,8
2517,8
2520,8
2521,8
2523,7
2524,4
2525,6
2526,5
2528,8
2530,3
2532,4
2536,4
2540,6
2541,6
2543,7
2549,8
2550,1
2556,4
2557,8
2559,7
2565,8
2566,8
2567,1
2568,4
2570,8
2573,8
2577,7
2578,7
2583,3
2586,5
2587,3
2588,8
2591,8
2597,8
2606,7
2607,8
2608,8
2611,1
2612,8
2613,8
2616,8
2621,8
2622,7
2634,8
2639,8
2642,1
2644,6
2650,1
2655,8
2664,8
2667,6
2670,5
2679,1
2681,7
2683,8
2685,8
2687,8
2696,4
2699,7
2712,1
2716,8
2720,7
2725,7
2726,8
2731,5
2733,7
2740,8
2742,7
2748,4
2749,8
2763,8
2771,8
2772,4
2773,6
2783,8
2784,8
2789,1
2796,5
2798,5
2799,8
2800,6
2802,8
2805,6
2809,7
2816,7
2817,7
2821,7
2822,8
2829,6
2832,3
2842,5
2844,6
2846,5
2851,6
2852,5
2853,8
2856,7
2862,3
2866,6
2868,4
2886,8
2892,6
2893,4
2898,8
2917,1
2923,3
2927,7
2930,8
2931,3
2935,8
2936,4
2961,3
2964,8
2967,8
2968,8
2970,6
2977,4
2978,8
2979,8
2985,4
2986,1
2989,7
2997,4
2999,8
3004,8
3008,8
3010,5
3020,8
3022,8
3024,7
3027,8
3032,8
3033,8
3048,3
3053,6
3056,8
3070,8
3071,3
3073,8
3080,8
3098,8
3099,4
3109,7
3110,8
3115,1
3121,8
3128,7
3132,1
3133,1
3141,8
3144,6
3145,4
3154,7
3159,7
3164,3
3168,1
3172,3
3176,6
3186,6
3193,5
3196,7
3199,4
3200,7
3209,8
3210,8
3214,6
3229,6
3230,7
3233,8
3242,3
3244,1
3249,6
3251,3
3253,1
3264,5
3271,3
3272,8
3274,7
3276,3
3280,4
3282,6
3285,8
3297,6
3298,8
3307,5
3309,8
3310,8
3312,5
3314,8
3315,3
3316,6
3319,5
3322,8
3327,7
3332,5
3334,8
3336,1
3338,7
3340,6
3343,3
3352,7
3353,8
3356,8
3357,8
3360,6
3365,7
3366,7
3367,8
3369,8
3374,3
3376,6
3381,8
3385,4
3386,7
3397,7
3403,4
3409,3
3414,8
3415,7
3423,8
3427,4
3428,8
3439,4
3441,8
3442,3
3447,6
3453,6
3456,3
3458,5
3459,6
3462,7
3464,8
3477,8
3480,5
3483,8
3490,7
3497,8
3498,8
3500,5
3504,6
3509,1
3510,8
3511,8
3525,4
3528,6
3529,1
3531,4
3532,8
3536,8
3537,3
3538,5
3547,3
3557,6
3572,8
3573,7
3588,8
3590,6
3597,7
3601,6
3602,8
3608,8
3611,6
3616,6
3619,7
3623,4
3638,5
3641,4
3643,8
3647,3
3648,8
3662,4
3663,8
3665,6
3679,8
3683,6
3692,7
3700,7
3705,5
3706,8
3711,8
3712,3
3716,3
3725,4
3727,8
3739,7
3740,4
3743,5
3744,1
3750,8
3751,5
3752,1
3753,5
3754,1
3761,8
3762,6
3764,3
3773,8
3774,4
3775,8
3776,8
3785,6
3788,8
3791,6
3792,8
3794,3
3797,7
3798,8
3807,3
3808,8
3810,5
3813,8
3815,8
3818,7
3820,1
3824,8
3832,8
3836,8
3837,6
3849,8
3853,4
3861,3
3862,6
3863,5
3867,3
3868,8
3871,8
3873,5
3874,7
3879,8
3881,8
3883,8
3887,6
3888,4
3889,3
3898,3
3901,7
3904,3
3905,5
3907,6
3911,3
3915,7
3917,5
3923,7
3925,3
3931,6
3934,8
3943,8
3946,5
3947,5
3949,4
3958,4
3959,7
3960,4
3969,8
3971,8
3973,8
3976,8
3979,7
3982,8
3992,8
3993,6
3995,8
3997,4
4002,8
4003,8
4006,8
4010,8
4011,8
4012,8
4019,8
4020,1
4026,5
4030,3
4033,4
4034,8
4038,3
4045,7
4046,8
4047,1
4048,8
4055,8
4061,8
4063,1
4066,7
4069,8
4076,8
4081,7
4086,8
4087,8
4094,8
4096,3
4105,4
4107,6
4110,4
4115,8
4128,3
4131,8
4136,1
4140,4
4141,6
4142,8
4146,7
4156,5
4159,8
4171,6
4174,1
4175,4
4180,8
4187,8
4191,3
4193,5
4197,8
4201,6
4203,3
4205,4
4206,3
4209,8
4213,8
4215,6
4220,8
4223,8
4225,7
4234,1
4241,6
4244,7
4247,4
4254,5
4255,3
4262,3
4263,8
4266,3
4269,8
4270,3
4271,3
4274,8
4279,6
4286,1
4287,6
4288,8
4290,1
4294,8
4296,7
4299,6
4302,8
4316,8
4320,5
4321,3
4324,4
4325,1
4326,8
4332,8
4334,6
4343,8
4348,5
4350,6
4353,7
4356,8
4361,7
4367,4
4369,7
4371,7
4373,6
4374,1
4376,8
4393,3
4394,6
4397,1
4398,7
4404,8
4410,6
4411,3
4412,8
4414,6
4415,8
4418,3
4420,8
4426,6
4427,7
4430,3
4431,3
4435,8
4437,4
4438,8
4458,5
4461,5
4462,3
4464,5
4482,8
4484,7
4489,3
4494,8
4496,8
4503,5
4508,3
4515,3
4516,8
4517,8
4518,6
4524,4
4525,1
4527,8
4529,8
4535,6
4538,1
4544,6
4545,4
4550,6
4551,7
4554,7
4563,8
4565,7
4573,6
4576,8
4578,7
4587,8
4590,4
4597,3
4600,8
4608,8
4612,4
4615,8
4616,7
4618,7
4620,5
4622,3
4624,7
4628,6
4631,8
4633,8
4646,5
4648,1
4655,7
4669,8
4673,6
4677,7
4680,8
4683,4
4691,3
4694,8
4697,8
4698,3
4704,7
4711,6
4713,4
4716,4
4724,5
4727,8
4730,6
4731,7
4732,6
4741,1
4742,8
4743,8
4753,8
4758,8
4762,1
4765,3
4782,1
4787,8
4788,8
4789,1
4790,8
4792,8
4797,6
4805,6
4806,8
4809,7
4814,8
4823,8
4825,3
4830,6
4832,4
4833,3
4840,4
4841,8
4844,8
4845,8
4849,6
4858,7
4870,7
4875,7
4877,8
4882,4
4891,6
4900,6
4905,8
4907,5
4908,8
4923,6
4924,7
4925,8
4927,4
4933,8
4935,8
4941,3
4944,8
4946,4
4953,7
4956,3
4968,4
4985,1
4989,8
4995,1
5005,6
5010,1
5016,8
5018,8
5029,3
5031,3
5037,3
5039,7
5041,5
5043,7
5052,7
5055,5
5059,6
5063,7
5067,8
5070,7
5072,6
5073,6
5079,8
5086,6
5093,6
5094,1
5098,8
5101,8
5108,3
5112,8
5113,8
5119,8
5120,4
5121,6
5126,8
5127,7
5128,8
5131,3
5137,3
5146,8
5148,6
5150,6
5159,8
5160,7
5163,3
5170,7
5177,5
5179,8
5185,8
5188,8
5190,8
5191,4
5192,5
5195,3
5198,7
5208,4
5214,6
5215,8
5219,3
5220,8
5223,3
5224,3
5225,8
5227,3
5229,8
5231,3
5236,5
5237,6
5238,7
5240,5
5248,8
5252,8
5256,6
5269,8
5270,3
5272,8
5275,8
5276,6
5279,8
5280,4
5281,8
5291,6
5292,8
5294,3
5296,8
5302,7
5307,8
5312,8
5313,6
5314,8
5315,5
5316,6
5317,7
5318,6
5321,6
5322,8
5323,6
5324,8
5334,7
5343,1
5344,1
5345,6
5355,1
5364,8
5369,8
5371,8
5380,7
5385,1
5392,5
5395,7
5396,8
5398,8
5400,7
5402,8
5411,8
5412,1
5414,7
5417,5
5424,8
5427,7
5428,4
5430,6
5432,6
5438,1
5448,7
5459,1
5460,7
5461,6
5463,3
5477,3
5479,6
5481,8
5482,7
5491,3
5493,8
5506,6
5507,1
5517,7
5532,7
5533,7
5534,8
5541,8
5542,3
5548,1
5551,1
5553,4
5554,8
5565,6
5574,7
5575,8
5576,1
5583,4
5584,3
5586,3
5587,3
5588,8
5596,8
5597,8
5601,8
5603,7
5613,7
5614,8
5618,8
5619,8
5621,8
5622,8
5627,8
5628,3
5630,8
5633,3
5639,3
5643,7
5649,6
5653,8
5655,6
5664,1
5667,3
5670,8
5674,1
5678,8
5680,4
5687,3
5692,6
5694,6
5697,8
5701,3
5704,8
5710,6
5711,5
5716,3
5724,8
5725,3
5726,4
5727,6
5731,7
5749,5
5751,8
5755,6
5756,7
5761,8
5767,3
5768,5
5770,6
5772,3
5773,6
5775,8
5776,6
5784,1
5792,1
5793,6
5794,8
5797,8
5799,8
5800,8
5805,5
5809,8
5813,3
5817,8
5824,6
5829,4
5832,1
5835,3
5837,3
5847,8
5854,5
5857,4
5860,8
5872,4
5874,8
5876,3
5880,8
5882,6
5891,6
5892,1
5906,8
5922,8
5923,6
5927,6
5929,6
5941,4
5942,3
5945,8
5947,6
5950,8
5951,8
5952,5
5960,8
5965,6
5967,8
5974,8
5977,1
5984,3
5987,8
5991,5
5996,1
5997,8
6002,1
6005,5
6008,8
6009,3
6014,6
6027,7
6030,3
6033,8
6034,3
6035,8
6043,8
6046,6
6047,6
6048,7
6070,4
6071,5
6085,1
6090,6
6091,7
6092,6
6098,8
6106,8
6108,8
6111,1
6115,8
6117,3
6121,5
6124,7
6126,8
6129,7
6131,8
6141,8
6142,1
6143,3
6144,3
6147,6
6148,3
6155,6
6158,3
6159,3
6162,4
6166,8
6172,4
6177,1
6178,8
6181,6
6182,8
6185,6
6191,8
6195,8
6204,6
6205,7
6211,8
6212,8
6219,7
6220,8
6223,3
6226,8
6239,7
6243,8
6249,1
6252,8
6255,4
6260,4
6261,7
6263,4
6264,4
6270,1
6271,8
6272,5
6274,8
6277,1
6280,6
6284,6
6286,3
6288,4
6290,8
6293,6
6299,6
6301,7
6304,3
6306,4
6308,8
6309,6
6312,8
6321,6
6322,4
6331,3
6335,8
6340,7
6343,8
6344,3
6347,6
6348,4
6349,8
6350,8
6354,8
6355,5
6362,5
6367,7
6372,7
6375,8
6379,1
6384,3
6386,8
6390,6
6396,4
6401,3
6403,6
6408,4
6410,5
6420,8
6430,8
6436,7
6440,8
6442,8
6443,8
6444,4
6459,8
6466,6
6469,6
6474,8
6475,3
6476,1
6490,3
6491,3
6496,1
6497,7
6498,6
6499,6
6501,5
6514,1
6515,5
6524,8
6526,3
6532,7
6537,6
6538,6
6541,4
6546,5
6551,1
6554,5
6557,4
6560,5
6565,6
6566,6
6578,5
6582,8
6587,5
6593,6
6596,6
6611,8
6615,7
6620,8
6626,6
6627,6
6628,6
6635,6
6639,6
6641,4
6645,4
6660,8
6663,7
6669,8
6674,4
6682,8
6685,3
6687,8
6692,5
6695,8
6696,3
6699,6
6700,7
6701,8
6705,3
6707,5
6709,8
6711,8
6714,3
6722,4
6723,8
6724,7
6726,3
6733,7
6734,8
6735,8
6736,6
6738,6
6741,8
6746,8
6754,8
6758,1
6763,1
6764,3
6768,7
6778,1
6784,8
6785,6
6787,8
6806,5
6825,3
6830,1
6831,7
6832,6
6833,3
6835,3
6842,8
6843,1
6853,6
6859,3
6860,3
6862,6
6867,1
6868,7
6885,7
6888,3
6889,7
6897,1
6898,1
6900,6
6902,3
6903,4
6907,1
6909,1
6911,1
6925,8
6930,4
6931,3
6933,3
6937,6
6941,3
6948,7
6950,8
6956,8
6957,8
6960,8
6962,4
6969,3
6971,3
6973,3
6980,6
6983,3
6985,6
6999,8
7005,8
7006,8
7007,6
7012,3
7013,6
7016,4
7017,8
7020,4
7024,6
7026,1
7027,1
7029,6
7032,3
7034,8
7044,8
7054,1
7057,7
7058,5
7060,7
7065,6
7069,6
7071,8
7076,3
7077,4
7081,1
7082,3
7093,8
7095,3
7098,4
7099,1
7105,3
7106,5
7122,6
7129,8
7130,8
7135,5
7136,1
7137,3
7138,8
7141,7
7143,7
7159,8
7162,8
7165,4
7169,3
7171,3
7172,7
7175,7
7178,5
7182,6
7190,8
7194,3
7196,7
7205,8
7207,6
7210,8
7211,6
7216,8
7219,3
7222,5
7224,8
7234,5
7237,5
7242,5
7246,8
7247,1
7251,7
7252,3
7257,3
7276,6
7281,6
7286,8
7287,5
7295,6
7297,6
7300,7
7307,8
7308,1
7310,4
7315,1
7317,7
7318,6
7322,6
7325,8
7326,8
7332,6
7342,8
7345,8
7347,6
7349,7
7352,6
7353,1
7354,8
7370,8
7392,8
7394,8
7396,7
7397,6
7400,8
7402,3
7406,8
7409,8
7410,8
7412,6
7414,3
7419,8
7420,7
7421,7
7424,6
7428,3
7431,8
7435,8
7437,8
7445,5
7449,6
7456,8
7458,8
7459,4
7463,1
7464,7
7465,8
7467,8
7471,3
7472,4
7485,5
7494,1
7505,6
7511,8
7512,6
7513,3
7514,1
7515,5
7523,3
7530,7
7531,8
7536,8
7538,8
7542,3
7543,8
7549,5
7557,7
7559,6
7560,8
7563,5
7564,8
7567,8
7572,8
7575,1
7588,5
7595,5
7596,5
7602,8
7609,5
7612,7
7613,3
7621,8
7622,7
7624,8
7625,7
7629,8
7632,7
7634,7
7636,8
7637,1
7638,3
7640,1
7643,8
7648,8
7653,3
7654,8
7662,6
7671,8
7674,7
7682,4
7683,8
7686,4
7690,3
7692,7
7694,3
7695,4
7700,5
7714,3
7715,7
7721,8
7728,8
7737,6
7739,4
7745,1
7747,4
7761,8
7762,8
7763,7
7770,3
7771,6
7774,8
7776,3
7779,6
7793,6
7795,8
7796,8
7800,8
7803,8
7808,7
7811,7
7812,6
7813,3
7814,6
7818,1
7826,6
7827,8
7831,8
7834,7
7837,3
7841,8
7842,8
7843,3
7844,8
7851,8
7854,8
7856,8
7859,8
7866,5
7869,8
7870,6
7872,1
7886,6
7892,7
7893,6
7908,8
7910,8
7914,8
7919,6
7922,4
7930,3
7932,3
7947,1
7949,6
7950,8
7952,6
7953,6
7955,8
7960,6
7961,5
7962,8
7963,8
7967,1
7968,8
7975,4
7977,5
7980,8
7985,7
7987,7
7994,3
7995,8
7999,8
8005,8
8007,6
8009,8
8014,7
8017,5
8018,6
8024,5
8025,4
8026,6
8029,3
8031,8
8035,6
8049,7
8058,3
8060,7
8061,4
8070,5
8071,8
8072,5
8073,6
8075,6
8076,4
8081,7
8082,6
8090,6
8094,6
8097,6
8107,5
8112,5
8115,5
8120,3
8123,4
8128,4
8129,8
8133,8
8138,8
8142,4
8143,7
8145,6
8146,7
8147,5
8151,5
8153,8
8163,1
8167,8
8168,4
8169,7
8172,3
8178,1
8184,6
8185,6
8186,3
8187,7
8191,3
8196,5
8205,6
8206,8
8216,1
8218,7
8219,7
8227,8
8228,8
8230,8
8231,4
8234,8
8241,8
8242,7
8245,8
8246,8
8251,7
8254,6
8262,4
8269,8
8277,8
8286,6
8287,3
8288,5
8289,6
8292,6
8293,4
8294,1
8296,7
8306,3
8307,3
8314,6
8317,1
8320,8
8326,4
8329,4
8330,5
8331,3
8343,5
8350,5
8352,1
8354,5
8355,4
8356,6
8357,1
8364,8
8370,3
8381,3
8382,6
8383,8
8386,5
8389,8
8390,3
8393,7
8399,8
8400,3
8403,6
8404,3
8405,8
8409,6
8413,6
8417,6
8418,3
8423,6
8427,6
8431,8
8432,8
8434,8
8437,8
8447,6
8449,8
8457,3
8459,6
8461,3
8466,5
8467,8
8469,8
8479,4
8481,8
8493,6
8496,8
8501,7
8502,7
8508,6
8509,7
8514,8
8518,5
8519,6
8527,8
8530,8
8537,5
8539,7
8542,8
8547,8
8550,7
8554,6
8556,4
8560,8
8566,6
8569,7
8571,8
8572,7
8575,6
8580,4
8584,5
8585,8
8587,3
8593,6
8595,6
8597,4
8598,8
8599,4
8601,8
8607,3
8612,6
8621,8
8625,5
8630,8
8631,6
8633,7
8644,7
8650,1
8652,8
8656,8
8657,8
8659,8
8660,8
8665,7
8667,1
8668,4
8670,6
8682,8
8690,6
8692,8
8698,6
8702,4
8710,4
8713,8
8714,8
8715,7
8718,6
8719,3
8722,8
8737,6
8738,8
8739,8
8740,3
8745,3
8750,8
8754,1
8757,8
8762,1
8769,8
8773,8
8782,7
8790,6
8804,3
8815,6
8818,6
8819,8
8828,5
8831,6
8838,8
8841,3
8847,4
8849,1
8857,3
8860,1
8861,8
8875,8
8884,5
8889,7
8891,8
8893,8
8894,6
8897,8
8909,1
8928,7
8932,4
8933,3
8934,8
8938,8
8943,5
8946,6
8951,1
8953,4
8959,1
8960,3
8963,5
8968,8
8972,8
8973,3
8977,1
8978,5
8980,8
8984,1
8987,7
8989,8
8995,8
8996,8
9001,3
9003,3
9005,5
9007,6
9009,6
9012,8
9015,8
9024,6
9031,7
9032,7
9035,6
9053,8
9060,6
9067,8
9068,8
9077,6
9080,8
9084,8
9087,6
9090,3
9095,6
9098,3
9101,8
9108,5
9112,1
9113,6
9117,6
9123,8
9124,7
9127,6
9130,6
9132,5
9136,5
9138,8
9142,8
9143,5
9145,8
9146,4
9148,8
9151,1
9154,8
9158,7
9163,5
9169,4
9171,8
9176,5
9181,7
9185,7
9187,8
9188,8
9190,8
9204,8
9205,6
9207,5
9213,8
9220,7
9221,5
9224,5
9225,8
9227,8
9232,8
9234,8
9237,6
9238,8
9240,3
9248,7
9253,8
9254,8
9257,5
9264,3
9267,6
9269,8
9271,6
9272,7
9276,8
9278,6
9280,6
9281,8
9286,1
9288,6
9290,8
9291,8
9293,6
9294,8
9295,8
9298,8
9303,1
9304,8
9307,8
9309,8
9314,3
9315,5
9317,8
9318,8
9319,6
9320,6
9326,7
9331,1
9339,5
9342,5
9349,3
9353,1
9359,8
9362,1
9366,8
9376,3
9384,6
9386,8
9390,5
9396,6
9399,6
9402,4
9415,5
9420,6
9421,7
9422,6
9425,4
9428,8
9440,7
9441,4
9443,6
9451,8
9456,1
9457,1
9459,7
9465,3
9475,8
9483,1
9485,8
9488,8
9492,3
9494,1
9495,4
9498,3
9502,6
9506,5
9509,7
9512,8
9516,8
9520,8
9524,4
9531,1
9532,8
9538,6
9547,5
9549,4
9550,3
9552,8
9555,8
9563,8
9565,8
9574,8
9586,3
9587,8
9593,8
9594,6
9597,8
9600,1
9603,8
9607,8
9608,4
9609,4
9610,8
9612,8
9613,6
9618,3
9619,6
9621,4
9625,4
9638,8
9644,6
9650,1
9652,3
9654,8
9660,8
9665,8
9666,6
9668,4
9672,8
9674,8
9677,1
9683,5
9689,8
9690,6
9691,3
9701,8
9709,8
9712,8
9713,6
9714,6
9717,8
9720,8
9726,8
9729,6
9730,7
9741,8
9747,6
9763,8
9765,6
9771,8
9774,8
9777,6
9779,8
9783,3
9784,8
9791,8
9802,5
9810,5
9818,8
9820,7
9822,8
9825,3
9829,7
9832,6
9839,6
9846,8
9847,6
9852,4
9854,6
9855,1
9857,4
9860,4
9863,5
9866,3
9867,8
9869,8
9875,6
9879,1
9880,8
9885,6
9889,7
9890,6
9898,8
9900,3
9901,4
9917,8
9927,3
9928,5
9933,4
9937,5
9939,8
9940,1
9942,1
9945,8
9946,8
9950,8
9953,3
9954,3
9961,4
9975,8
9980,4
9983,8
9988,3
9989,4
9990,3
9991,7
9993,4
10000,6
10007,8
10010,8
10013,7
10019,4
10024,8
10026,5
10034,8
10037,6
10038,1
10045,6
10046,6
10056,7
10060,8
10062,8
10067,4
10070,3
10073,6
10074,8
10082,4
10086,7
10092,8
10096,8
10110,7
10111,6
10113,7
10115,5
10116,8
10117,6
10132,8
10135,5
10136,7
10144,6
10147,7
10154,7
10162,8
10164,6
10166,3
10167,7
10179,8
10184,8
10192,1
10203,5
10206,3
10215,6
10217,8
10222,7
10227,3
10231,8
10232,6
10236,6
10238,6
10248,6
10252,3
10262,8
10273,5
10288,6
10289,5
10290,7
10291,7
10292,6
10296,3
10302,6
10304,5
10311,6
10312,3
10313,3
10316,4
10318,8
10319,3
10320,7
10324,3
10325,8
10329,1
10330,8
10332,4
10333,6
10344,8
10348,8
10349,4
10352,3
10353,7
10354,8
10356,8
10357,8
10360,6
10362,8
10367,3
10369,8
10370,8
10372,3
10376,7
10377,8
10379,8
10384,7
10388,6
10391,8
10395,8
10403,4
10405,5
10407,6
10411,7
10417,8
10418,8
10420,8
10422,3
10426,3
10447,6
10449,4
10450,4
10453,8
10455,3
10457,3
10458,3
10461,3
10463,3
10467,8
10470,6
10475,5
10482,8
10485,3
10495,7
10501,8
10504,7
10510,8
10513,1
10517,4
10525,3
10530,4
10536,8
10537,7
10540,4
10550,8
10551,3
10552,8
10557,8
10560,4
10562,4
10563,3
10566,1
10568,8
10578,6
10580,1
10587,8
10597,3
10599,7
10606,6
10608,8
10610,4
10614,1
10615,8
10617,6
10625,3
10629,8
10633,3
10636,5
10637,6
10640,8
10649,6
10653,7
10654,8
10656,3
10660,8
10662,6
10667,3
10669,8
10671,6
10672,6
10676,5
10677,8
10680,8
10681,1
10690,8
10702,3
10703,3
10706,8
10708,3
10710,7
10713,8
10718,3
10720,6
10724,1
10726,8
10732,8
10735,6
10739,6
10742,7
10746,3
10747,6
10748,8
10752,8
10754,8
10758,6
10766,8
10768,8
10771,7
10772,8
10781,1
10782,1
10786,8
10788,7
10789,4
10796,1
10798,8
10802,3
10804,6
10812,8
10824,3
10826,6
10833,6
10837,1
10840,1
10841,5
10842,7
10846,3
10848,8
10849,7
10850,8
10853,6
10855,8
10856,8
10858,6
10861,8
10867,7
10883,1
10890,6
10892,8
10893,8
10896,3
10897,1
10901,7
10907,6
10909,8
10910,1
10913,8
10921,8
10926,8
10929,8
10933,1
10936,8
10938,4
10940,4
10941,8
10942,5
10947,6
10949,6
10951,4
10952,3
10955,3
10977,7
10978,3
10979,3
10980,1
10993,1
10995,8
11000,6
11002,8
11008,5
11009,3
11017,8
11023,8
11026,3
11027,3
11036,7
11041,7
11050,7
11075,8
11077,4
11088,6
11090,7
11092,8
11097,1
11101,8
11110,6
11112,1
11113,5
11123,7
11124,4
11126,1
11135,6
11136,3
11139,6
11146,6
11159,7
11166,6
11173,1
11174,3
11177,7
11178,4
11180,7
11188,6
11189,6
11190,3
11192,7
11203,4
11206,1
11209,6
11215,8
11224,8
11225,1
11227,5
11231,3
11242,8
11245,6
11246,5
11249,5
11251,8
11253,8
11255,8
11257,3
11258,7
11265,3
11268,1
11270,8
11272,3
11277,4
11278,8
11282,7
11285,3
11288,7
11293,3
11295,4
11296,1
11301,8
11311,6
11317,4
11320,6
11323,8
11325,4
11331,8
11332,3
11342,3
11345,7
11350,6
11356,1
11357,6
11383,6
11386,8
11387,6
11388,8
11390,3
11392,8
11394,4
11406,6
11410,3
11412,8
11417,4
11418,6
11423,4
11424,3
